patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US1700100A,1929-01-22,Bushing,['VERB'],[],0,0,1,['bushing'],0
US1700592A,1929-01-29,loepsinger,['NOUN'],[],0,0,1,['loepsinger'],0
US1700899A,1929-02-05,Ments,['NOUN'],[],0,0,1,['ments'],0
US1700950A,1929-02-05,pijakowski,['NOUN'],[],0,0,1,['pijakowski'],0
US1701036A,1929-02-05,Distbict,['VERB'],[],0,0,1,['distbict'],0
US1701092A,1929-02-05,Ments,['NOUN'],[],0,0,1,['ments'],0
US1701115A,1929-02-05,Toilet,['NOUN'],[],0,0,1,['toilet'],0
US1701145A,1929-02-05,Ments,['NOUN'],[],0,0,1,['ments'],0
US1701204A,1929-02-05,glatzner,['NOUN'],[],0,0,1,['glatzner'],0
US1701283A,1921-05-13,tanner,['NOUN'],[],0,0,1,['tanner'],0
US1701333A,1929-02-05,Assigstob,['ADV'],[],0,0,1,['assigstob'],0
US1701399A,1929-02-05,vickery,['NOUN'],[],0,0,1,['vickery'],0
US1701703A,1929-02-12,Hantjfacttjre,['ADJ'],[],0,0,1,['hantjfacttjre'],0
US1702171A,1929-02-12,Gesellschaft,['NOUN'],[],0,0,1,['gesellschaft'],0
US1702185A,1929-02-12,-weber,['NOUN'],[],0,0,1,['-weber'],0
US1702192A,1924-05-12,Springs,['NOUN'],[],0,0,1,['springs'],0
US1702298A,1929-02-19,hetsch,['VERB'],[],0,0,1,['hetsch'],0
US1702371A,1929-02-19,witry,['NOUN'],[],0,0,1,['witry'],0
US1702396A,1929-02-19,andres,['NOUN'],[],0,0,1,['andres'],0
US1702402A,1929-02-19,hazeltine,['VERB'],[],0,0,1,['hazeltine'],0
US1702410A,1929-02-19,Microphone,['NOUN'],[],0,0,1,['microphone'],0
US1702468A,1929-02-19,englund,['NOUN'],[],0,0,1,['englund'],0
US1702477A,1929-02-19,District,['NOUN'],[],0,0,1,['district'],0
US1702478A,1929-02-19,mcgrevv,['ADJ'],[],0,0,1,['mcgrevv'],0
US1702494A,1929-02-19,Island,['NOUN'],[],0,0,1,['island'],0
US1702496A,1929-02-19,Panies,['NOUN'],[],0,0,1,['panies'],0
US1702515A,1929-02-19,lindquist,['NOUN'],[],0,0,1,['lindquist'],0
US1702525A,1929-02-19,Machine,['NOUN'],[],0,0,1,['machine'],0
US1702598A,1929-02-19,Ments,['NOUN'],[],0,0,1,['ments'],0
US1702824A,1929-02-19,gabrielson,['NOUN'],[],0,0,1,['gabrielson'],0
US1702837A,1927-11-23,Island,['NOUN'],[],0,0,1,['island'],0
US1702938A,1929-02-19,garbell,['VERB'],[],0,0,1,['garbell'],0
US1702988A,1927-02-24,wright,['NOUN'],[],0,0,1,['wright'],0
