patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US100009A,1870-02-22,briggs,['PROPN'],[],1,0,1,['briggs']
US100037A,1870-02-22,Austin d,"['PROPN', 'NOUN']",[],1,0,2,"['austin', 'd']"
US100071A,1870-02-22,Edwin t,"['PROPN', 'PROPN']",[],1,0,2,"['edwin', 't']"
US100078A,1870-02-22,David b,"['PROPN', 'PROPN']",[],1,0,2,"['david', 'b']"
US100085A,1870-02-22,stolbrand,['PROPN'],[],1,0,1,['stolbrand']
US100110A,1870-02-22,Geoege w,"['PROPN', 'ADP']",[],1,0,2,"['geoege', 'w']"
US100137A,1870-02-22,gilpatkic,['PROPN'],[],1,0,1,['gilpatkic']
US100177A,1870-02-22,miller,['PROPN'],['ORG'],1,0,1,['miller']
US100181A,1870-02-22,Ephraim myers,"['PROPN', 'NOUN']",[],1,0,2,"['ephraim', 'myers']"
US100198A,1870-02-22,Daniel simmons,"['PROPN', 'NOUN']",[],1,0,2,"['daniel', 'simmons']"
US100208A,1870-02-22,Lbvi stevens,"['PROPN', 'VERB']",[],1,0,2,"['lbvi', 'stevens']"
US100246A,1870-03-01,Liam e,"['PROPN', 'NOUN']",[],1,0,2,"['liam', 'e']"
US100248A,1870-03-01,Smith w,"['PROPN', 'PROPN']",['ORG'],1,0,2,"['smith', 'w']"
US100263A,1870-03-01,Jesse a,"['PROPN', 'PRON']",[],1,0,2,"['jesse', 'a']"
US100289A,1870-03-01,Charles hart,"['PROPN', 'PROPN']",[],1,0,2,"['charles', 'hart']"
US100300A,1870-03-01,Mathias ludlum,"['PROPN', 'NOUN']",[],1,0,2,"['mathias', 'ludlum']"
US100312A,1870-03-01,Gilbert munday,"['PROPN', 'NOUN']",[],1,0,2,"['gilbert', 'munday']"
US100353A,1870-03-01,Eayre,['PROPN'],[],1,0,2,['eayre']
US100372A,1870-03-01,Elisha p,"['PROPN', 'NOUN']",[],1,0,2,"['elisha', 'p']"
US100375A,1870-03-01,Lewson e,"['PROPN', 'NOUN']",[],1,0,2,"['lewson', 'e']"
US100406A,1870-03-01,Marcus l,"['PROPN', 'PROPN']",['ORG'],1,0,2,"['marcus', 'l']"
US100410A,1870-03-01,Abraham,['PROPN'],[],1,0,2,['abraham']
US100415A,1870-03-01,keith,['PROPN'],[],1,0,1,['keith']
US100429A,1870-03-01,Of boston,"['ADP', 'PROPN']",['GPE'],1,0,2,"['of', 'boston']"
US100439A,1870-03-01,pemberton,['PROPN'],['ORG'],1,0,1,['pemberton']
US100459A,1870-03-01,Daniel,['PROPN'],[],1,0,1,['daniel']
