patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US100017A,1870-02-22,Joseph m,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['joseph', 'm']",1
US100019A,1870-02-22,k eldeidge,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['k', 'eldeidge']",1
US100027A,1870-02-22,peters,['NOUN'],['PERSON'],0,1,1,['peters'],1
US100035A,1870-02-22,William b,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'b']",1
US100049A,1870-02-22,Theis,['PROPN'],['PERSON'],1,1,1,['theis'],1
US100056A,1870-02-22,George r,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['george', 'r']",1
US100086A,1870-02-22,talcott,['ADJ'],['PERSON'],0,1,1,['talcott'],1
US100090A,1870-02-22,george warsop,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'warsop']",1
US100097A,1870-02-22,John allgaier,"['PROPN', 'ADJ']",['PERSON'],1,1,2,"['john', 'allgaier']",1
US100113A,1870-02-22,Joseph breeden,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['joseph', 'breeden']",1
US100121A,1870-02-22,William e,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'e']",1
US100123A,1870-02-22,Leonard crofoot,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['leonard', 'crofoot']",1
US100126A,1870-02-22,James m,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['james', 'm']",1
US100144A,1870-02-22,hazlett,['PROPN'],['PERSON'],1,1,1,['hazlett'],1
US100147A,1870-02-22,Thomas hess,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'hess']",1
US100152A,1870-02-22,Frederick holzach,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['frederick', 'holzach']",1
US100193A,1870-02-22,John ross,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'ross']",1
US100202A,1870-02-22,Luther l,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['luther', 'l']",1
US100275A,1870-03-01,William p,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'p']",1
US100276A,1870-03-01,William p,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'p']",1
US100285A,1870-03-01,James h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['james', 'h']",1
US100294A,1870-03-01,John howarth,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['john', 'howarth']",1
