patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US3100630A,1963-08-13,kqmmel,['PROPN'],['PERSON'],1,1,1,['kqmmel'],1
US3103452A,1960-02-24,Milton comanor,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['milton', 'comanor']",1
US3103475A,1963-09-10,Szilard,['PROPN'],['PERSON'],1,1,1,['szilard'],1
US3103550A,1963-09-10,Ellett,['PROPN'],['PERSON'],1,1,1,['ellett'],1
US3103577A,1959-07-13,willard,['NOUN'],['PERSON'],0,1,2,['willard'],1
US3103609A,1963-09-10,zitelli,['PROPN'],['PERSON'],1,1,2,['zitelli'],1
US3103839A,1963-09-17,Mancuso,['NOUN'],['PERSON'],0,1,1,['mancuso'],1
US3104740A,1963-09-24,Koffler,['PROPN'],['PERSON'],1,1,1,['koffler'],1
US3104767A,1963-09-24,Bassett,['PROPN'],['PERSON'],1,1,1,['bassett'],1
US3104768A,1963-09-24,Bassett,['PROPN'],['PERSON'],1,1,1,['bassett'],1
US3104797A,1963-09-24,Langenfeld,['VERB'],['PERSON'],0,1,1,['langenfeld'],1
US3104822A,1963-09-24,muschett,['PROPN'],['PERSON'],1,1,1,['muschett'],1
US3104854A,1963-09-24,von saurma,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['von', 'saurma']",1
US3104881A,1963-09-24,Ferris,['PROPN'],['PERSON'],1,1,1,['ferris'],1
US3104905A,1961-02-09,Ttnttpn,['NOUN'],['PERSON'],0,1,1,['ttnttpn'],1
US3105880A,1960-09-14,Ikuro,['PROPN'],['PERSON'],1,1,1,['ikuro'],1
US3110072A,1960-02-01,Buckles,['NOUN'],['PERSON'],0,1,2,['buckles'],1
US3115041A,1960-05-06,thomas,['PROPN'],['PERSON'],1,1,2,['thomas'],1
US3117528A,1964-01-14,rosaen,['PROPN'],['PERSON'],1,1,1,['rosaen'],1
US3118231A,1964-01-21,Rathsmill,['ADV'],['PERSON'],0,1,1,['rathsmill'],1
US3118311A,1964-01-21,francis,['PROPN'],['PERSON'],1,1,1,['francis'],1
US3118327A,1964-01-21,eastman,['PROPN'],['PERSON'],1,1,1,['eastman'],1
US3118344A,1964-01-21,Hoglund,['PROPN'],['PERSON'],1,1,1,['hoglund'],1
US3118347A,1960-03-14,Earlajhompson,['NOUN'],['PERSON'],0,1,1,['earlajhompson'],1
US3118405A,1960-04-04,Schenkengel,['PROPN'],['PERSON'],1,1,1,['schenkengel'],1
US3118904A,1964-01-21,Amidoximo alkyl,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['amidoximo', 'alkyl']",1
US3120927A,1963-01-14,Spraybar,['PROPN'],['PERSON'],1,1,2,['spraybar'],1
US3121640A,1964-02-18,Alumina refractories,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['alumina', 'refractories']",1
US3122915A,1964-03-03,Haller,['PROPN'],['PERSON'],1,1,1,['haller'],1
US3122932A,1964-03-03,kopczynski,['PROPN'],['PERSON'],1,1,1,['kopczynski'],1
US3122945A,1964-03-03,Jackson chung,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['jackson', 'chung']",1
US3122966A,1964-03-03,butterfield,['PROPN'],['PERSON'],1,1,1,['butterfield'],1
US3122971A,1964-03-03,russell,['PROPN'],['PERSON'],1,1,2,['russell'],1
US3122975A,1964-03-03,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US3123009A,1964-03-03,watson,['PROPN'],['PERSON'],1,1,1,['watson'],1
US3123014A,1964-03-03,Gregor,['NOUN'],['PERSON'],0,1,1,['gregor'],1
US3123023A,1964-03-03,Bronson,['PROPN'],['PERSON'],1,1,1,['bronson'],1
US3123033A,1964-03-03,Weigert,['PROPN'],['PERSON'],1,1,1,['weigert'],1
US3123037A,1964-03-03,jensen,['PROPN'],['PERSON'],1,1,2,['jensen'],1
US3123097A,1964-03-03,kennedy,['PROPN'],['PERSON'],1,1,1,['kennedy'],1
US3123114A,1964-03-03,Richard a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['richard', 'a']",1
US3123144A,1964-03-03,Znventors,['NOUN'],['PERSON'],0,1,1,['znventors'],1
US3123176A,1964-03-03,greenberg,['PROPN'],['PERSON'],1,1,1,['greenberg'],1
US3123299A,1964-03-03,douglas,['NOUN'],['PERSON'],0,1,1,['douglas'],1
US3123329A,1964-03-03,pruehs,['VERB'],['PERSON'],0,1,1,['pruehs'],1
US3123359A,1964-03-03,lindgren,['NOUN'],['PERSON'],0,1,1,['lindgren'],1
US3123375A,1964-03-03,courtney,['PROPN'],['PERSON'],1,1,1,['courtney'],1
US3123377A,1964-03-03,hutchens,['NOUN'],['PERSON'],0,1,2,['hutchens'],1
US3123404A,1964-03-03,William g,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'g']",1
US3123412A,1964-03-03,Tsutomu takao,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['tsutomu', 'takao']",1
US3123425A,1957-12-11,Blanchet,['PROPN'],['PERSON'],1,1,1,['blanchet'],1
US3123459A,1952-04-05,Carl hens,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['carl', 'hens']",1
US3123482A,1961-01-16,R lieberman,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['r', 'lieberman']",1
