patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US3100246A,1961-02-20,Disconnector,['PROPN'],[],1,0,2,['disconnector']
US3100305A,1961-06-09,Mattress,['PROPN'],[],1,0,2,['mattress']
US3100309A,1959-08-27,Toothbrush,['PROPN'],[],1,0,2,['toothbrush']
US3100603A,1963-08-13,gubelmann,['PROPN'],[],1,0,2,['gubelmann']
US3101517A,1960-11-28,Fastener,['PROPN'],[],1,0,2,['fastener']
US3101704A,1962-02-19,Slingshot,['PROPN'],[],1,0,2,['slingshot']
US3101731A,1960-11-08,Canopy,['PROPN'],[],1,0,2,['canopy']
US3101895A,1963-08-27,Wagemann,['PROPN'],[],1,0,1,['wagemann']
US3101912A,1961-08-24,Tensioner,['PROPN'],[],1,0,2,['tensioner']
US3101973A,1961-12-04,Headrest,['PROPN'],[],1,0,2,['headrest']
US3102162A,1963-08-27,mcnaney,['PROPN'],[],1,0,1,['mcnaney']
US3102429A,1963-09-03,Network,['PROPN'],[],1,0,1,['network']
US3102512A,1960-10-31,Vaporizer,['PROPN'],[],1,0,2,['vaporizer']
US3102686A,1963-09-03,Reinhold,['PROPN'],[],1,0,1,['reinhold']
US3102689A,1962-05-04,Controller,['PROPN'],[],1,0,2,['controller']
US3102693A,1959-05-25,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3102890A,1963-09-03,Pyrazole derivatives,"['PROPN', 'VERB']",[],1,0,2,"['pyrazole', 'derivatives']"
US3103014A,1962-01-30,Headgear,['PROPN'],[],1,0,2,['headgear']
US3103117A,1960-06-22,Tensiometer,['PROPN'],[],1,0,2,['tensiometer']
US3103172A,1960-09-21,Fuze,['PROPN'],[],1,0,2,['fuze']
US3103258A,1960-01-11,Ladder,['PROPN'],[],1,0,2,['ladder']
US3103307A,1962-09-12,Mailer,['PROPN'],[],1,0,2,['mailer']
US3103395A,1963-09-10,winberg,['PROPN'],['GPE'],1,0,1,['winberg']
US3103408A,1963-09-10,Ming c,"['PROPN', 'NOUN']",[],1,0,2,"['ming', 'c']"
US3103418A,1963-09-10,krejci,['PROPN'],[],1,0,1,['krejci']
US3103420A,1963-09-10,Epstein,['PROPN'],[],1,0,1,['epstein']
US3103421A,1963-09-10,Marchetti,['PROPN'],['ORG'],1,0,1,['marchetti']
US3103430A,1963-09-10,jendrisak,['PROPN'],[],1,0,1,['jendrisak']
US3103436A,1958-06-24,Acetate,['PROPN'],[],1,0,1,['acetate']
US3103443A,1963-09-10,mullite qroq,"['PROPN', 'VERB']",[],1,0,2,"['mullite', 'qroq']"
US3103456A,1963-09-10,difluoramine,['PROPN'],[],1,0,2,['difluoramine']
US3103478A,1963-09-10,Goooo,['PROPN'],['ORG'],1,0,1,['goooo']
US3103503A,1957-04-11,Crystalline poly,"['PROPN', 'ADJ']",['ORG'],1,0,2,"['crystalline', 'poly']"
US3103557A,1963-09-10,Serotta,['PROPN'],[],1,0,1,['serotta']
US3103576A,1963-09-10,miller,['PROPN'],['ORG'],1,0,1,['miller']
US3103579A,1956-04-03,Network,['PROPN'],[],1,0,1,['network']
US3103582A,1963-09-10,morgan,['PROPN'],[],1,0,1,['morgan']
US3103588A,1963-09-10,Shevick,['PROPN'],[],1,0,1,['shevick']
