patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US3004625A,1959-09-01,Ladder,['PROPN'],[],1,0,2
US3004643A,1958-08-18,Clip,['PROPN'],[],1,0,2
US3004699A,1960-09-07,Envelope,['PROPN'],[],1,0,2
US3005286A,1955-06-03,Toy,['PROPN'],[],1,0,2
US3005409A,1944-06-30,Projectile,['PROPN'],[],1,0,2
US3005585A,1961-10-24,Ihwth cxlo,"['PROPN', 'VERB']",[],1,0,2
US3005645A,1959-03-11,Fastener,['PROPN'],[],1,0,2
US3006252A,1959-06-08,Mirror,['PROPN'],[],1,0,2
US3006280A,1954-04-13,Fuze,['PROPN'],[],1,0,2
US3006444A,1958-08-18,Clip,['PROPN'],[],1,0,2
US3006533A,1958-11-07,Compressor,['PROPN'],[],1,0,2
US3007148A,1959-06-05,Timer,['PROPN'],[],1,0,2
US3007259A,1960-03-09,Optophone,['PROPN'],['LAW'],1,0,2
US3007542A,1957-06-18,Degasifier,['PROPN'],[],1,0,2
US3007636A,1961-11-07,Vossen,['PROPN'],['GPE'],1,0,1
US3007659A,1959-08-13,Kite,['PROPN'],[],1,0,2
US3007755A,1959-01-23,Piston,['PROPN'],['GPE'],1,0,2
US3007843A,1959-07-06,Nematocide,['PROPN'],[],1,0,2
US3008031A,1959-11-24,Vaporizer,['PROPN'],[],1,0,2
US3008040A,1959-01-19,Headlamp,['PROPN'],[],1,0,2
US3008265A,1959-01-23,Toy,['PROPN'],[],1,0,2
US3008503A,1959-04-15,Barker,['PROPN'],['NORP'],1,0,2
US3008628A,1957-10-03,Compressor,['PROPN'],[],1,0,2
US3008629A,1957-10-03,Compressor,['PROPN'],[],1,0,2
US3008631A,1958-05-26,Compressor,['PROPN'],[],1,0,2
US3008750A,1961-11-14,wansley,['PROPN'],[],1,0,1
US3009171A,1958-07-14,Mattress,['PROPN'],[],1,0,2
US3009291A,1958-04-23,Planter,['PROPN'],[],1,0,2
US3009453A,1958-01-24,Toy,['PROPN'],[],1,0,2
US3009531A,1958-08-01,Muffler,['PROPN'],['NORP'],1,0,2
US3009633A,1961-11-21,Slide d,"['PROPN', 'NOUN']",[],1,0,2
US3009739A,1959-04-27,Stool,['PROPN'],[],1,0,2
US3010087A,1958-11-14,Equalizer,['PROPN'],[],1,0,2
US3010131A,1960-05-23,Toothbrush,['PROPN'],[],1,0,2
US3010227A,1959-04-30,Toy,['PROPN'],[],1,0,2
US3010299A,1961-11-28,shannon,['PROPN'],[],1,0,1
US3010502A,1960-01-25,Quiver,['PROPN'],[],1,0,2
US3010527A,1957-05-27,Underreamer,['PROPN'],[],1,0,2
US3010545A,1958-09-19,Brake,['PROPN'],[],1,0,2
US3010644A,1959-11-05,Compressor,['PROPN'],[],1,0,2
US3010697A,1958-06-16,Turbocharger,['PROPN'],[],1,0,2
US3010718A,1958-12-19,Toy,['PROPN'],[],1,0,2
US3011126A,1961-11-28,krabacher,['PROPN'],[],1,0,1
US3011360A,1961-12-05,Ujnuuli maim,"['PROPN', 'NOUN']",['ORG'],1,0,2
US3011471A,1960-11-02,Bookmark,['PROPN'],[],1,0,2
US3011691A,1959-04-27,Envelope,['PROPN'],[],1,0,2
US3011701A,1961-12-05,bogert,['PROPN'],[],1,0,2
US3012112A,1956-08-28,Timer,['PROPN'],[],1,0,2
US3012144A,1957-06-12,Tachometer,['PROPN'],[],1,0,2
US3012198A,1959-09-01,Tester,['PROPN'],[],1,0,2
US3012466A,1960-11-07,Microdensitometer,['PROPN'],[],1,0,2
US3012615A,1959-10-02,Debanker,['PROPN'],[],1,0,2
US3012623A,1958-03-10,Wellpoint,['PROPN'],[],1,0,2
US3012679A,1960-06-03,Shelf,['PROPN'],[],1,0,2
US3012719A,1961-12-12,Hohmann,['PROPN'],['ORG'],1,0,1
US3012747A,1960-06-14,Pallet,['PROPN'],[],1,0,2
US3012748A,1960-03-17,Hanger,['PROPN'],[],1,0,2
US3012785A,1959-03-18,Toy,['PROPN'],[],1,0,2
US3013049A,1958-02-01,Amines,['PROPN'],[],1,0,2
US3013138A,1959-04-10,Thermostat,['PROPN'],['GPE'],1,0,2
US3013194A,1958-01-22,Servosystem,['PROPN'],[],1,0,2
US3013210A,1961-12-12,Wargo,['PROPN'],[],1,0,1
US3013566A,1959-11-05,Ashtray,['PROPN'],[],1,0,2
US3013637A,1958-11-28,Brake,['PROPN'],[],1,0,2
US3013788A,1960-02-08,Metallurgy,['PROPN'],['ORG'],1,0,2
US3013811A,1961-12-19,allinquant,['PROPN'],[],1,0,2
US3014363A,1958-03-19,Microelastometer,['PROPN'],[],1,0,2
US3014391A,1958-07-31,Spindle,['PROPN'],[],1,0,2
US3014401A,1958-05-30,Spectrophotometer,['PROPN'],[],1,0,2
US3014441A,1959-07-13,Transplanter,['PROPN'],[],1,0,2
US3014514A,1960-05-17,Nutcracker,['PROPN'],[],1,0,2
US3014545A,1960-11-18,Retainer,['PROPN'],[],1,0,2
US3014653A,1961-12-26,Column numerals,"['PROPN', 'VERB']",[],1,0,2
US3014928A,1957-04-26,Wilke,['PROPN'],[],1,0,1
US3015335A,1959-09-24,Headband,['PROPN'],[],1,0,2
US3015478A,1958-11-20,Furnace,['PROPN'],[],1,0,2
US3016206A,1956-05-22,Antenna,['PROPN'],[],1,0,2
US3016562A,1958-09-08,Grommet,['PROPN'],[],1,0,2
US3016589A,1960-05-09,Clip,['PROPN'],[],1,0,2
US3016639A,1959-06-29,Tag,['PROPN'],[],1,0,2
US3016861A,1959-09-04,Catamarans,['PROPN'],['NORP'],1,0,2
US3016863A,1960-03-30,Hydrofoil,['PROPN'],[],1,0,2
US3016939A,1961-09-05,Handbag,['PROPN'],['NORP'],1,0,2
US3016983A,1958-11-13,Bag,['PROPN'],[],1,0,2
US3017043A,1958-05-02,Unloader,['PROPN'],[],1,0,2
US3017069A,1959-11-09,Bag,['PROPN'],[],1,0,2
US3017185A,1958-12-17,Toy,['PROPN'],[],1,0,2
US3017255A,1959-07-02,Oxidizer,['PROPN'],[],1,0,2
US3017337A,1962-01-16,nan,['PROPN'],['GPE'],1,0,1
US3017578A,1958-11-13,Equalizer,['PROPN'],[],1,0,2
US3017948A,1960-09-12,Muffler,['PROPN'],['NORP'],1,0,2
US3018583A,1957-09-04,Toy,['PROPN'],[],1,0,2
US3018686A,1961-01-10,Tachistoscope,['PROPN'],[],1,0,2
US3018833A,1960-06-03,Cultivator,['PROPN'],[],1,0,2
US3018841A,1960-01-04,Muffler,['PROPN'],['NORP'],1,0,2
US3018943A,1959-07-27,Bag,['PROPN'],[],1,0,2
US3018971A,1959-05-15,Atomizer,['PROPN'],['PRODUCT'],1,0,2
US3019040A,1956-12-12,Fastener,['PROPN'],[],1,0,2
US3019320A,1958-07-09,Thermostat,['PROPN'],['GPE'],1,0,2
US3019380A,1962-01-30,houser,['PROPN'],[],1,0,1
US3019381A,1955-05-04,Rectifier,['PROPN'],[],1,0,2
US3019456A,1958-12-08,Mattress,['PROPN'],[],1,0,2
US3019499A,1959-12-03,Fastener,['PROPN'],[],1,0,2
US3019501A,1959-08-13,Fastener,['PROPN'],[],1,0,2
US3019576A,1959-07-28,Baler,['PROPN'],[],1,0,2
US3019694A,1959-07-03,Refractometer,['PROPN'],[],1,0,2
US3019808A,1960-03-17,Stopcock,['PROPN'],[],1,0,2
US3019828A,1960-09-26,Nutcracker,['PROPN'],[],1,0,2
US3019852A,1958-01-02,Climber,['PROPN'],[],1,0,2
US3020015A,1959-11-24,Jackstand,['PROPN'],[],1,0,2
US3020385A,1959-12-09,Vaporizer,['PROPN'],[],1,0,2
US3020753A,1956-11-05,Dynamometer,['PROPN'],[],1,0,2
US3020971A,1962-02-13,Cefaly,['PROPN'],['GPE'],1,0,1
US3021923A,1958-05-23,Brake,['PROPN'],[],1,0,2
US3021995A,1958-01-06,Compressor,['PROPN'],[],1,0,2
US3022547A,1959-11-24,Windows,['PROPN'],[],1,0,2
US3022610A,1958-10-14,Grinder,['PROPN'],[],1,0,2
US3022626A,1958-08-15,Clock,['PROPN'],[],1,0,2
US3022632A,1955-10-31,Breakwater,['PROPN'],[],1,0,2
US3022704A,1954-02-23,Spectrophotometer,['PROPN'],[],1,0,2
US3022762A,1959-12-14,Anchor,['PROPN'],[],1,0,2
US3022939A,1962-02-27,Flagge,['PROPN'],['GPE'],1,0,1
US3022962A,1960-06-02,Spool,['PROPN'],['ORG'],1,0,2
US3022966A,1960-02-17,Kite,['PROPN'],[],1,0,2
US3023044A,1956-04-03,Grapple,['PROPN'],[],1,0,2
US3023225A,1962-02-27,Xchxch,['PROPN'],[],1,0,1
US3023366A,1962-02-27,Maser,['PROPN'],[],1,0,1
US3023367A,1962-02-27,Maser,['PROPN'],[],1,0,1
US3023429A,1957-08-05,Mattress,['PROPN'],[],1,0,2
US3023472A,1962-03-06,nan,['PROPN'],['GPE'],1,0,1
US3023517A,1958-08-20,Simulator,['PROPN'],[],1,0,2
US3023615A,1960-06-10,Dynamometer,['PROPN'],[],1,0,2
US3023813A,1959-01-02,Propeller,['PROPN'],[],1,0,2
US3023852A,1960-01-04,Brake,['PROPN'],[],1,0,2
US3024020A,1962-03-06,Alton,['PROPN'],['ORG'],1,0,1
US3024022A,1959-06-08,Hurdle,['PROPN'],[],1,0,2
US3024342A,1960-09-13,Utensil,['PROPN'],['GPE'],1,0,2
US3024365A,1959-04-21,Autocollimator,['PROPN'],[],1,0,2
US3024567A,1960-02-29,Toy,['PROPN'],[],1,0,2
US3024865A,1957-07-01,Sawhorse,['PROPN'],[],1,0,2
US3025295A,1962-03-13,Aralkyltfflo,['PROPN'],[],1,0,1
US3025485A,1959-09-21,Rheostat,['PROPN'],[],1,0,2
US3025507A,1960-11-29,Register,['PROPN'],[],1,0,2
US3025646A,1960-11-30,Spindle,['PROPN'],[],1,0,2
US3025736A,1953-02-09,Arbor,['PROPN'],[],1,0,2
US3025737A,1959-09-04,Arbor,['PROPN'],[],1,0,2
US3025746A,1954-02-23,Spectrophotometer,['PROPN'],[],1,0,2
US3026030A,1962-03-20,Gelling,['PROPN'],[],1,0,1
US3026207A,1960-05-27,Margarine,['PROPN'],['PRODUCT'],1,0,2
US3026613A,1961-03-31,Dehorner,['PROPN'],[],1,0,2
US3026690A,1960-04-22,Condenser,['PROPN'],[],1,0,2
US3026826A,1959-04-15,Furnace,['PROPN'],[],1,0,2
US3026840A,1959-11-24,Anchor,['PROPN'],[],1,0,2
US3026962A,1961-03-03,Ladder,['PROPN'],[],1,0,2
US3027207A,1959-08-07,Piston,['PROPN'],['GPE'],1,0,2
US3027615A,1959-10-26,Fastener,['PROPN'],[],1,0,2
US3027842A,1946-03-04,Fuze,['PROPN'],[],1,0,2
US3027899A,1958-11-19,Ashtray,['PROPN'],[],1,0,2
US3028058A,1959-06-22,Manikin,['PROPN'],[],1,0,2
US3028091A,1958-08-13,Simulator,['PROPN'],[],1,0,2
US3028125A,1952-07-11,Catapult,['PROPN'],[],1,0,2
US3028322A,1962-04-03,Malmei,['PROPN'],[],1,0,1
US3028347A,1962-04-03,Uhiiccl,['PROPN'],[],1,0,1
US3029107A,1960-05-19,Headrest,['PROPN'],[],1,0,2
US3029526A,1962-04-17,Olalainty,['PROPN'],[],1,0,1
US3029556A,1958-03-10,Toy,['PROPN'],[],1,0,2
US3029634A,1959-04-20,Dynamometer,['PROPN'],[],1,0,2
US3029778A,1958-07-25,Coater,['PROPN'],[],1,0,2
US3029876A,1960-05-27,Propeller,['PROPN'],[],1,0,2
US3029930A,1959-03-31,Drawbench,['PROPN'],[],1,0,2
US3030079A,1960-03-10,Vibrator,['PROPN'],[],1,0,2
US3030165A,1958-07-31,Controller,['PROPN'],[],1,0,2
US3030246A,1959-01-19,Mandrel,['PROPN'],[],1,0,2
US3030731A,1959-08-11,Toy,['PROPN'],[],1,0,2
US3030733A,1960-01-04,Toy,['PROPN'],[],1,0,2
US3030735A,1960-11-17,Planter,['PROPN'],[],1,0,2
US3030753A,1958-04-10,Rapper,['PROPN'],[],1,0,2
US3030906A,1959-06-22,Anchor,['PROPN'],[],1,0,2
US3031131A,1957-03-06,Compressor,['PROPN'],[],1,0,2
US3031146A,1960-12-20,Deodorizer,['PROPN'],[],1,0,2
US3031162A,1959-06-19,Carrier,['PROPN'],[],1,0,2
US3031166A,1962-04-24,Fischer,['PROPN'],[],1,0,1
US3031454A,1962-04-24,Hexahydro quinolizeses,"['PROPN', 'NOUN']",['ORG'],1,0,2
US3031520A,1962-04-24,Crystalline hb,"['PROPN', 'PROPN']",[],1,0,2
US3032048A,1958-07-02,Crutch,['PROPN'],[],1,0,2
US3032202A,1959-08-28,Saildryer,['PROPN'],[],1,0,2
US3032379A,1958-07-30,Pulley,['PROPN'],['GPE'],1,0,2
US3032645A,1955-12-08,Headlight,['PROPN'],[],1,0,2
US3032845A,1959-05-28,Fastener,['PROPN'],[],1,0,2
US3032921A,1960-03-29,Toy,['PROPN'],[],1,0,2
US3032934A,1959-05-28,Grinder,['PROPN'],[],1,0,2
US3033032A,1958-10-06,Dynamometer,['PROPN'],[],1,0,2
US3033090A,1962-05-08,Vvinkler,['PROPN'],['ORG'],1,0,1
US3033106A,1960-03-07,Embosser,['PROPN'],[],1,0,2
US3033442A,1962-05-08,Erlichman,['PROPN'],[],1,0,1
US3033489A,1959-05-19,Bobbin,['PROPN'],[],1,0,2
US3033902A,1960-01-07,Arylsulfonylureas,['PROPN'],[],1,0,2
US3034014A,1958-12-29,Magnetron,['PROPN'],['ORG'],1,0,2
US3034032A,1958-01-28,Servosystem,['PROPN'],[],1,0,2
US3034184A,1962-05-15,lindstrom,['PROPN'],[],1,0,2
US3034351A,1954-08-27,Simulator,['PROPN'],[],1,0,2
US3034524A,1960-09-26,Crutch,['PROPN'],[],1,0,2
US3034733A,1961-01-05,Irrigator,['PROPN'],[],1,0,2
US3034771A,1958-11-06,Desuperheater,['PROPN'],[],1,0,2
US3035074A,1962-05-15,Amevocyclopentadienyl,['PROPN'],['GPE'],1,0,1
US3035297A,1960-04-15,Squeegee,['PROPN'],[],1,0,2
US3035447A,1962-05-22,Carrigan,['PROPN'],[],1,0,1
US3035493A,1959-12-24,Mirror,['PROPN'],[],1,0,2
US3035569A,1958-11-06,Spirometer,['PROPN'],[],1,0,2
US3035572A,1960-06-20,Vibrator,['PROPN'],[],1,0,2
US3035677A,1962-05-22,henderson,['PROPN'],['GPE'],1,0,1
US3035735A,1958-03-12,Box,['PROPN'],[],1,0,2
US3035773A,1959-01-29,Multiplicator,['PROPN'],[],1,0,2
US3035789A,1957-11-27,Convertiplane,['PROPN'],[],1,0,2
US3035794A,1958-07-02,Catapult,['PROPN'],[],1,0,2
US3035874A,1959-04-27,Trolley,['PROPN'],['GPE'],1,0,2
US3036487A,1958-04-21,Fastener,['PROPN'],[],1,0,2
US3036547A,1960-07-22,Bookmark,['PROPN'],[],1,0,2
US3036642A,1957-03-26,Fan,['PROPN'],[],1,0,2
US3036655A,1957-10-04,Muffler,['PROPN'],['NORP'],1,0,2
US3036781A,1960-04-11,Atomizer,['PROPN'],['PRODUCT'],1,0,2
US3037024A,1962-05-29,Chjchj,['PROPN'],[],1,0,1
US3037047A,1960-06-07,N-(carboxyaminoalkyl)carbanilates,['PROPN'],['GPE'],1,0,2
US3037216A,1960-02-12,Carrier,['PROPN'],[],1,0,2
US3037300A,1961-04-19,Globe,['PROPN'],[],1,0,2
US3037320A,1960-06-14,Lance,['PROPN'],[],1,0,2
US3037321A,1961-07-03,Toy,['PROPN'],[],1,0,2
US3037366A,1959-03-17,Icemaker,['PROPN'],[],1,0,2
US3037465A,1961-02-16,Hanger,['PROPN'],[],1,0,2
US3037691A,1962-06-05,Ktjhn,['PROPN'],['ORG'],1,0,1
US3037710A,1960-11-21,Waterite,['PROPN'],[],1,0,2
US3038124A,1962-06-05,norton,['PROPN'],['ORG'],1,0,1
US3038293A,1962-06-12,Pavek,['PROPN'],[],1,0,1
US3038568A,1959-11-25,Curtainwall,['PROPN'],[],1,0,2
US3038694A,1960-04-14,Stopcock,['PROPN'],[],1,0,2
US3039055A,1959-01-07,Ratiometer,['PROPN'],[],1,0,2
US3039114A,1959-04-28,Petticoat,['PROPN'],[],1,0,2
US3039131A,1961-05-24,Hairbrush,['PROPN'],[],1,0,2
US3039493A,1960-06-24,Vehicle,['PROPN'],[],1,0,2
US3040361A,1961-02-28,Squeegee,['PROPN'],[],1,0,2
US3040475A,1959-01-09,Toy,['PROPN'],[],1,0,2
US3040718A,1955-05-03,Furnace,['PROPN'],[],1,0,2
US3040804A,1962-06-26,haslehurst,['PROPN'],[],1,0,2
US3040994A,1958-06-16,Luminaire,['PROPN'],[],1,0,2
US3041030A,1960-07-13,Carrier,['PROPN'],[],1,0,2
US3041229A,1962-06-26,Methodi of,"['PROPN', 'ADP']",[],1,0,2
US3041327A,1962-06-26,Chj sojh,"['PROPN', 'NOUN']",[],1,0,2
US3041576A,1958-09-12,Outlet,['PROPN'],[],1,0,2
US3042029A,1958-06-02,Diaphragm,['PROPN'],['GPE'],1,0,2
US3042048A,1959-06-18,Comb,['PROPN'],[],1,0,2
US3042281A,1959-08-20,Roller,['PROPN'],[],1,0,2
US3042340A,1958-12-30,Creel,['PROPN'],[],1,0,2
US3042672A,1962-07-03,Chschacn,['PROPN'],[],1,0,1
US3042680A,1962-07-03,Pyridyl,['PROPN'],['GPE'],1,0,1
US3042763A,1959-11-09,Timer,['PROPN'],[],1,0,2
US3042981A,1959-06-23,Atomizer,['PROPN'],['PRODUCT'],1,0,2
US3043131A,1960-03-22,Tensiometer,['PROPN'],[],1,0,2
US3043464A,1962-07-10,Cerasari,['PROPN'],['ORG'],1,0,1
US3043547A,1960-02-15,Hanger,['PROPN'],[],1,0,2
US3043616A,1959-12-16,Fastener,['PROPN'],[],1,0,2
US3043950A,1957-07-26,Luminaire,['PROPN'],[],1,0,2
US3044128A,1958-10-25,Gerber,['PROPN'],[],1,0,1
US3044155A,1957-08-02,Spinnerette,['PROPN'],[],1,0,2
US3044180A,1962-07-17,Block xtal,"['PROPN', 'NOUN']",[],1,0,2
US3044213A,1959-11-04,Toy,['PROPN'],[],1,0,2
US3044220A,1960-01-22,Grinder,['PROPN'],[],1,0,2
US3044234A,1960-02-26,Saddle,['PROPN'],[],1,0,2
US3044400A,1953-09-21,Sabot,['PROPN'],[],1,0,2
US3044559A,1959-07-14,Propeller,['PROPN'],[],1,0,2
US3044567A,1959-01-16,Retriever,['PROPN'],[],1,0,2
US3044809A,1956-12-12,Fastener,['PROPN'],[],1,0,2
US3045020A,1962-07-17,x xcooa,"['PUNCT', 'PROPN']",[],1,0,2
US3045025A,1962-07-17,Uilllc,['PROPN'],['GPE'],1,0,1
US3045210A,1962-07-17,langley,['PROPN'],[],1,0,2
US3045614A,1962-07-24,Van dijk,"['PROPN', 'NOUN']",[],1,0,2
US3045670A,1957-11-12,Inhalator,['PROPN'],[],1,0,2
US3045777A,1961-01-31,Sawhorse,['PROPN'],[],1,0,2
US3045907A,1962-07-24,malavazos,['PROPN'],[],1,0,1
US3046006A,1960-04-12,Micropositioner,['PROPN'],[],1,0,2
US3046362A,1956-11-06,Speaker,['PROPN'],[],1,0,2
US3046481A,1958-02-13,Tachometer,['PROPN'],[],1,0,2
US3046526A,1957-09-30,scantlin,['PROPN'],['GPE'],1,0,1
US3046588A,1959-08-03,Toothbrush,['PROPN'],[],1,0,2
US3046619A,1959-07-06,Shutter,['PROPN'],[],1,0,2
US3046662A,1958-07-15,Interpolometer,['PROPN'],[],1,0,2
US3046666A,1959-11-24,Micrometer,['PROPN'],[],1,0,2
US3046683A,1960-06-20,Toy,['PROPN'],[],1,0,2
US3046744A,1962-07-31,Ritter,['PROPN'],[],1,0,1
US3046847A,1953-07-22,Bag,['PROPN'],[],1,0,2
US3046891A,1955-11-07,Projectile,['PROPN'],[],1,0,2
US3047002A,1956-12-05,Controller,['PROPN'],[],1,0,2
US3047091A,1960-03-10,Muffler,['PROPN'],['NORP'],1,0,2
US3047572A,1962-07-31,Dimethylaminophenotfflazine,['PROPN'],[],1,0,1
US3047679A,1958-06-18,Routiner,['PROPN'],[],1,0,2
US3047716A,1961-01-31,Luminaire,['PROPN'],[],1,0,2
US3047879A,1959-10-15,Headwear,['PROPN'],[],1,0,2
US3047920A,1960-04-18,Fastener,['PROPN'],[],1,0,2
US3048210A,1960-04-08,Wallet,['PROPN'],[],1,0,2
US3048229A,1960-05-09,Cultivator,['PROPN'],[],1,0,2
US3048325A,1959-04-13,Bag,['PROPN'],[],1,0,2
US3048339A,1959-03-09,Diffuser,['PROPN'],[],1,0,2
US3048452A,1958-05-28,Turbine,['PROPN'],[],1,0,2
US3048590A,1962-08-07,Redel,['PROPN'],[],1,0,1
US3048663A,1962-08-07,Kausch,['PROPN'],['GPE'],1,0,1
US3048859A,1960-10-05,Raft,['PROPN'],[],1,0,2
US3048990A,1962-08-14,D moyer,"['PROPN', 'NOUN']",[],1,0,2
US3049093A,1961-10-25,Feeder,['PROPN'],[],1,0,2
US3049158A,1960-03-30,Debarker,['PROPN'],[],1,0,2
US3049563A,1957-04-05,Sxpaf,['PROPN'],[],1,0,1
US3049668A,1960-03-30,Indicator,['PROPN'],[],1,0,2
US3049720A,1960-06-20,Headgear,['PROPN'],[],1,0,2
US3049753A,1959-04-29,Spinnerette,['PROPN'],[],1,0,2
US3050383A,1958-07-10,Fertilizer,['PROPN'],[],1,0,2
US3050578A,1958-08-07,Retainer,['PROPN'],[],1,0,2
US3050738A,1959-11-05,Glove,['PROPN'],[],1,0,2
US3050900A,1959-12-28,Toy,['PROPN'],[],1,0,2
US3050995A,1954-07-09,Autonavigator,['PROPN'],[],1,0,2
US3051082A,1962-08-28,wagemann,['PROPN'],[],1,0,1
US3051166A,1959-12-01,Endoscope,['PROPN'],[],1,0,2
US3051377A,1958-07-11,Perforator,['PROPN'],[],1,0,2
US3051388A,1962-08-28,freihofer,['PROPN'],[],1,0,2
US3051536A,1960-07-07,Piston,['PROPN'],['GPE'],1,0,2
US3051701A,1959-12-10,Benzodiazepine compounds,"['PROPN', 'VERB']",[],1,0,2
US3052186A,1944-12-22,Grenade,['PROPN'],[],1,0,2
US3052425A,1958-05-15,Unreeler,['PROPN'],[],1,0,2
US3052861A,1959-12-22,Bolometer,['PROPN'],[],1,0,2
US3053062A,1962-09-11,Geisthoff,['PROPN'],[],1,0,1
US3053257A,1960-08-09,Catheter,['PROPN'],[],1,0,2
US3053263A,1960-12-05,Hairpin,['PROPN'],[],1,0,2
US3053444A,1962-09-11,Heise,['PROPN'],['GPE'],1,0,1
US3053455A,1962-09-11,eichenlaub,['PROPN'],[],1,0,1
US3053494A,1960-04-15,Hanger,['PROPN'],[],1,0,2
US3053590A,1957-06-24,Shaft seal,"['PROPN', 'NOUN']",['ORG'],1,0,2
US3054163A,1960-07-11,Roller,['PROPN'],[],1,0,2
US3054215A,1961-01-09,Toy,['PROPN'],[],1,0,2
US3054260A,1962-09-18,Dickinson,['PROPN'],[],1,0,1
US3054506A,1960-11-28,Retainer,['PROPN'],[],1,0,2
US3054827A,1962-09-18,nan,['PROPN'],['GPE'],1,0,1
US3055123A,1961-04-24,Globe,['PROPN'],[],1,0,2
US3055218A,1957-04-11,Gravimeter,['PROPN'],[],1,0,2
US3055220A,1960-09-28,Hydrometer,['PROPN'],[],1,0,2
US3055382A,1959-05-26,Umbrella,['PROPN'],['ORG'],1,0,2
US3055622A,1960-05-13,Kite,['PROPN'],[],1,0,2
US3055624A,1960-07-29,Pallet,['PROPN'],[],1,0,2
US3056063A,1959-06-11,Oscilloscope,['PROPN'],[],1,0,2
US3056597A,1961-06-06,Retainer,['PROPN'],[],1,0,2
US3057201A,1958-04-03,Ergometer,['PROPN'],[],1,0,2
US3057318A,1960-01-22,Anchor,['PROPN'],[],1,0,2
US3057366A,1961-02-14,Clip,['PROPN'],[],1,0,2
US3057549A,1962-10-09,wagemann,['PROPN'],[],1,0,1
US3057863A,1962-10-09,Benzothiadiazine derivatives,"['PROPN', 'VERB']",['NORP'],1,0,2
US3057874A,1962-10-09,Hetttdtv,['PROPN'],[],1,0,1
US3058259A,1961-08-31,Toy,['PROPN'],[],1,0,2
US3058349A,1957-09-09,Controller,['PROPN'],[],1,0,2
US3058709A,1959-12-21,Pallet,['PROPN'],[],1,0,2
US3058743A,1960-11-25,Springboard,['PROPN'],[],1,0,2
US3058874A,1962-10-16,hensler,['PROPN'],[],1,0,2
US3059028A,1962-10-16,nan,['PROPN'],['GPE'],1,0,1
US3059032A,1962-10-16,nan,['PROPN'],['GPE'],1,0,1
US3059267A,1960-03-17,Glide,['PROPN'],[],1,0,2
US3059457A,1962-10-23,payne,['PROPN'],[],1,0,1
US3059480A,1960-06-16,Tachometer,['PROPN'],[],1,0,2
US3059607A,1959-02-13,Anchor,['PROPN'],[],1,0,2
US3060098A,1957-11-18,Dentifrice,['PROPN'],[],1,0,2
US3060379A,1959-09-30,Ohmmeter,['PROPN'],[],1,0,2
US3060597A,1961-12-18,Toy,['PROPN'],[],1,0,2
US3060598A,1961-12-18,Toy,['PROPN'],[],1,0,2
US3060625A,1959-07-24,Toy,['PROPN'],[],1,0,2
US3060633A,1960-07-11,Toy,['PROPN'],[],1,0,2
US3060893A,1960-01-13,Clip,['PROPN'],[],1,0,2
US3061021A,1960-10-21,Cultivator,['PROPN'],[],1,0,2
US3061175A,1959-08-27,Compressor,['PROPN'],[],1,0,2
US3061180A,1960-10-31,Compressor,['PROPN'],[],1,0,2
US3061186A,1962-10-30,Gelling,['PROPN'],[],1,0,1
US3061251A,1962-10-30,Socket mount,"['PROPN', 'PROPN']",[],1,0,2
