patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US3003692A,1961-10-10,heuer,['PROPN'],['PERSON'],1,1,1,['heuer'],1
US3004241A,1958-06-06,Konig,['PROPN'],['PERSON'],1,1,1,['konig'],1
US3005262A,1961-10-24,Nistri,['PROPN'],['PERSON'],1,1,1,['nistri'],1
US3006878A,1961-10-31,Rchzchzsi,['PROPN'],['PERSON'],1,1,1,['rchzchzsi'],1
US3007761A,1961-11-07,humphrey,['VERB'],['PERSON'],0,1,1,['humphrey'],1
US3007943A,1961-11-07,Hoffmann,['PROPN'],['PERSON'],1,1,1,['hoffmann'],1
US3007972A,1961-11-07,Soabitol,['PROPN'],['PERSON'],1,1,1,['soabitol'],1
US3009379A,1960-07-08,Sizzler,['PROPN'],['PERSON'],1,1,2,['sizzler'],1
US3013040A,1953-09-23,Bis(indenyl)iron,['PROPN'],['PERSON'],1,1,2,['bis(indenyl)iron'],1
US3014397A,1961-12-26,Kratt,['PROPN'],['PERSON'],1,1,1,['kratt'],1
US3018044A,1962-01-23,anderson,['PROPN'],['PERSON'],1,1,2,['anderson'],1
US3023240A,1962-02-27,Hxcxo,['NOUN'],['PERSON'],0,1,1,['hxcxo'],1
US3023362A,1962-02-27,Galvanometer systems,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['galvanometer', 'systems']",1
US3024309A,1962-03-06,Kleis,['PROPN'],['PERSON'],1,1,1,['kleis'],1
US3027073A,1962-03-27,Handelman,['PROPN'],['PERSON'],1,1,1,['handelman'],1
US3027738A,1962-04-03,Turton,['PROPN'],['PERSON'],1,1,1,['turton'],1
US3029014A,1962-04-10,Capellaro,['NOUN'],['PERSON'],0,1,1,['capellaro'],1
US3029917A,1962-04-17,Neidhardt,['NOUN'],['PERSON'],0,1,1,['neidhardt'],1
US3029919A,1960-03-02,Intercoupler,['NOUN'],['PERSON'],0,1,2,['intercoupler'],1
US3030026A,1962-04-17,wiberg,['PROPN'],['PERSON'],1,1,1,['wiberg'],1
US3033041A,1962-05-08,Rbikar,['PROPN'],['PERSON'],1,1,1,['rbikar'],1
US3034716A,1962-05-15,Thevjs,['PROPN'],['PERSON'],1,1,1,['thevjs'],1
US3034717A,1962-05-15,werner,['PROPN'],['PERSON'],1,1,2,['werner'],1
US3036761A,1962-05-29,Bacher,['NOUN'],['PERSON'],0,1,1,['bacher'],1
US3037301A,1961-01-05,Chalkboard,['PROPN'],['PERSON'],1,1,2,['chalkboard'],1
US3037567A,1962-06-05,Howman,['PROPN'],['PERSON'],1,1,1,['howman'],1
US3038648A,1962-06-12,kingston,['PROPN'],['PERSON'],1,1,1,['kingston'],1
US3046818A,1960-06-01,Jigs,['NOUN'],['PERSON'],0,1,2,['jigs'],1
US3053174A,1962-09-11,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US3056305A,1962-10-02,Kochendorfer,['PROPN'],['PERSON'],1,1,1,['kochendorfer'],1
US3058114A,1962-10-16,Haubold,['INTJ'],['PERSON'],0,1,1,['haubold'],1
US3059625A,1962-10-23,torre,['NOUN'],['PERSON'],0,1,2,['torre'],1
US3063624A,1962-11-13,Kondur,['PROPN'],['PERSON'],1,1,1,['kondur'],1
US3067050A,1962-12-04,Alumina refractories,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['alumina', 'refractories']",1
US3069077A,1962-12-18,Rqsati,['PROPN'],['PERSON'],1,1,1,['rqsati'],1
US3070204A,1962-12-25,bradshaw,['NOUN'],['PERSON'],0,1,1,['bradshaw'],1
US3070848A,1963-01-01,Konig,['PROPN'],['PERSON'],1,1,1,['konig'],1
US3074191A,1963-01-22,zierak,['PROPN'],['PERSON'],1,1,1,['zierak'],1
US3074395A,1959-01-12,Algesimeter,['PROPN'],['PERSON'],1,1,2,['algesimeter'],1
US3074629A,1963-01-22,Hanstein,['PROPN'],['PERSON'],1,1,1,['hanstein'],1
US3074959A,1963-01-22,Cakbazole compounds,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['cakbazole', 'compounds']",1
US3075694A,1963-01-29,anderson,['PROPN'],['PERSON'],1,1,2,['anderson'],1
US3075998A,1963-01-29,Lactones,['NOUN'],['PERSON'],0,1,1,['lactones'],1
US3076602A,1963-02-05,dombrowski,['PROPN'],['PERSON'],1,1,1,['dombrowski'],1
US3077984A,1960-02-12,johnson,['PROPN'],['PERSON'],1,1,1,['johnson'],1
US3078884A,1963-02-26,Perhacs,['PROPN'],['PERSON'],1,1,1,['perhacs'],1
