patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US1500007A,1924-07-01,Henrietta g,"['PROPN', 'NOUN']",[],1,0,2,"['henrietta', 'g']"
US1500009A,1923-05-23,Crib,['PROPN'],[],1,0,2,['crib']
US1500030A,1923-07-05,Microscope,['PROPN'],[],1,0,2,['microscope']
US1500042A,1922-05-20,Mop,['PROPN'],[],1,0,2,['mop']
US1500047A,1923-01-13,Toy,['PROPN'],[],1,0,2,['toy']
US1500050A,1923-08-22,Trap,['PROPN'],[],1,0,2,['trap']
US1500065A,1922-06-21,Indicator,['PROPN'],[],1,0,2,['indicator']
US1500069A,1923-07-09,Auger,['PROPN'],[],1,0,2,['auger']
US1500074A,1922-01-28,Envelope,['PROPN'],[],1,0,2,['envelope']
US1500090A,1922-12-28,Separator,['PROPN'],[],1,0,2,['separator']
US1500095A,1919-02-05,Drum,['PROPN'],[],1,0,2,['drum']
US1500101A,1921-05-16,Press,['PROPN'],[],1,0,2,['press']
US1500109A,1920-04-24,Corset,['PROPN'],[],1,0,2,['corset']
US1500142A,1923-06-27,Receptacle,['PROPN'],['NORP'],1,0,2,['receptacle']
US1500163A,1922-12-01,Skillet,['PROPN'],[],1,0,2,['skillet']
US1500197A,1920-08-09,Lamp,['PROPN'],[],1,0,2,['lamp']
US1500201A,1922-04-03,Toy,['PROPN'],[],1,0,2,['toy']
US1500214A,1923-03-07,Projector,['PROPN'],[],1,0,2,['projector']
US1500245A,1922-02-15,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US1500259A,1923-06-18,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US1500260A,1923-10-31,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US1500267A,1922-09-07,Buckle,['PROPN'],[],1,0,2,['buckle']
US1500271A,1922-04-08,Weeder,['PROPN'],[],1,0,2,['weeder']
US1500288A,1920-08-05,Window,['PROPN'],[],1,0,2,['window']
US1500293A,1923-12-05,Firearm,['PROPN'],['ORG'],1,0,2,['firearm']
US1500296A,1923-03-03,Twister,['PROPN'],[],1,0,2,['twister']
US1500301A,1922-02-23,Container,['PROPN'],[],1,0,2,['container']
US1500330A,1921-10-27,Locomotive,['PROPN'],[],1,0,2,['locomotive']
US1500353A,1921-02-17,Separator,['PROPN'],[],1,0,2,['separator']
US1500354A,1923-05-14,Accelerator,['PROPN'],[],1,0,2,['accelerator']
US1500360A,1923-12-26,Harness,['PROPN'],[],1,0,2,['harness']
US1500362A,1924-07-08,Belt buckle,"['PROPN', 'NOUN']",[],1,0,2,"['belt', 'buckle']"
US1500368A,1924-02-23,Ventilator,['PROPN'],[],1,0,2,['ventilator']
US1500410A,1921-10-17,Toothbrush,['PROPN'],[],1,0,2,['toothbrush']
US1500436A,1920-08-30,Axle,['PROPN'],[],1,0,2,['axle']
US1500439A,1922-09-18,Buckle,['PROPN'],[],1,0,2,['buckle']
US1500475A,1923-06-11,Fastener,['PROPN'],[],1,0,2,['fastener']
US1500491A,1922-11-22,Padlock,['PROPN'],[],1,0,2,['padlock']
US1500524A,1923-05-11,Armrest,['PROPN'],[],1,0,2,['armrest']
US1500525A,1920-10-29,Trap,['PROPN'],[],1,0,2,['trap']
US1500550A,1921-09-15,Eraser,['PROPN'],[],1,0,2,['eraser']
US1500557A,1922-01-06,Bathtub,['PROPN'],[],1,0,2,['bathtub']
US1500566A,1922-04-18,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US1500582A,1919-11-25,Press,['PROPN'],[],1,0,2,['press']
US1500659A,1922-08-23,Roller,['PROPN'],[],1,0,2,['roller']
US1500678A,1923-12-31,Skylight,['PROPN'],[],1,0,2,['skylight']
US1500706A,1922-04-05,Signal,['PROPN'],[],1,0,2,['signal']
US1500709A,1919-10-06,Shingle,['PROPN'],[],1,0,2,['shingle']
US1500717A,1923-08-23,Brake,['PROPN'],[],1,0,2,['brake']
US1500722A,1921-04-29,Toothbrush,['PROPN'],[],1,0,2,['toothbrush']
US1500724A,1922-10-05,Tramroad,['PROPN'],[],1,0,2,['tramroad']
US1500792A,1922-11-14,Coop,['PROPN'],['ORG'],1,0,2,['coop']
US1500821A,1922-03-07,Timer,['PROPN'],[],1,0,2,['timer']
US1500853A,1921-09-28,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US1500862A,1922-04-13,Drier,['PROPN'],[],1,0,2,['drier']
US1500869A,1923-07-27,Toy,['PROPN'],[],1,0,2,['toy']
US1500876A,1924-07-08,Fornia,['PROPN'],['GPE'],1,0,1,['fornia']
US1500892A,1922-04-18,Radiografonola,['PROPN'],['GPE'],1,0,2,['radiografonola']
US1500926A,1918-10-07,Anvil,['PROPN'],[],1,0,2,['anvil']
US1500929A,1922-02-10,Bank,['PROPN'],[],1,0,2,['bank']
