patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US2200011A,1937-12-27,Mattress,['PROPN'],[],1,0,2,['mattress']
US2200045A,1939-04-17,Ventilator,['PROPN'],[],1,0,2,['ventilator']
US2200065A,1935-12-07,Governor,['PROPN'],[],1,0,2,['governor']
US2200082A,1939-02-11,Connector,['PROPN'],[],1,0,2,['connector']
US2200099A,1938-04-08,Envelope,['PROPN'],[],1,0,2,['envelope']
US2200130A,1940-03-04,Director,['PROPN'],[],1,0,2,['director']
US2200147A,1939-02-07,Purse,['PROPN'],[],1,0,2,['purse']
US2200149A,1939-12-19,Seal,['PROPN'],[],1,0,2,['seal']
US2200179A,1939-01-12,Fork,['PROPN'],[],1,0,2,['fork']
US2200194A,1939-10-13,Autopolisher,['PROPN'],[],1,0,2,['autopolisher']
US2200200A,1935-03-25,Container,['PROPN'],[],1,0,2,['container']
US2200275A,1938-04-12,Container,['PROPN'],[],1,0,2,['container']
US2200277A,1936-09-21,Container,['PROPN'],[],1,0,2,['container']
US2200287A,1933-02-10,Turbine,['PROPN'],[],1,0,2,['turbine']
US2200304A,1938-10-22,Heater,['PROPN'],[],1,0,2,['heater']
US2200314A,1938-05-23,Stencil,['PROPN'],[],1,0,1,['stencil']
US2200334A,1938-03-12,Phonograph,['PROPN'],[],1,0,2,['phonograph']
US2200340A,1939-02-18,Clasp,['PROPN'],[],1,0,2,['clasp']
US2200395A,1937-11-19,Container,['PROPN'],[],1,0,2,['container']
US2200444A,1937-07-14,Drill,['PROPN'],[],1,0,2,['drill']
US2200455A,1938-05-26,Flatiron,['PROPN'],[],1,0,2,['flatiron']
US2200459A,1937-08-16,Governor,['PROPN'],[],1,0,2,['governor']
US2200497A,1937-08-28,Tuyere,['PROPN'],[],1,0,2,['tuyere']
US2200525A,1936-12-23,Antioxidant,['PROPN'],[],1,0,2,['antioxidant']
US2200564A,1939-12-08,Insecticide,['PROPN'],[],1,0,2,['insecticide']
US2200582A,1938-11-08,Insecticide,['PROPN'],[],1,0,2,['insecticide']
US2200608A,1936-06-13,Fuse,['PROPN'],[],1,0,2,['fuse']
US2200612A,1939-01-11,Generator,['PROPN'],[],1,0,2,['generator']
US2200635A,1939-08-14,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US2200637A,1939-05-11,Projector,['PROPN'],[],1,0,2,['projector']
US2200661A,1938-04-11,Barge,['PROPN'],[],1,0,2,['barge']
US2200669A,1938-04-15,Hanger,['PROPN'],[],1,0,2,['hanger']
US2200684A,1940-05-14,vollbrecht,['PROPN'],[],1,0,2,['vollbrecht']
US2200692A,1939-02-28,Window,['PROPN'],[],1,0,2,['window']
US2200695A,1938-12-08,Anchor,['PROPN'],[],1,0,2,['anchor']
US2200709A,1936-03-19,Organogel,['PROPN'],[],1,0,2,['organogel']
US2200747A,1935-07-03,Antioxidant,['PROPN'],[],1,0,2,['antioxidant']
US2200775A,1938-08-15,Derrick,['PROPN'],[],1,0,2,['derrick']
US2200808A,1938-09-06,Mop,['PROPN'],[],1,0,2,['mop']
US2200813A,1937-04-15,Container,['PROPN'],[],1,0,2,['container']
US2200868A,1938-08-31,Firearm,['PROPN'],['ORG'],1,0,2,['firearm']
US2200897A,1939-10-14,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US2200902A,1938-11-05,Ladder,['PROPN'],[],1,0,2,['ladder']
US2200917A,1936-06-27,Indicator,['PROPN'],[],1,0,2,['indicator']
US2200966A,1934-06-02,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US2201016A,1938-03-10,Modulator,['PROPN'],[],1,0,2,['modulator']
US2201029A,1938-01-20,Atomizer,['PROPN'],['PRODUCT'],1,0,2,['atomizer']
US2201102A,1937-07-06,Plasterboard,['PROPN'],[],1,0,2,['plasterboard']
US2201137A,1938-07-06,Separator,['PROPN'],[],1,0,2,['separator']
US2201164A,1938-09-26,Decoy,['PROPN'],[],1,0,2,['decoy']
US2201201A,1938-02-14,Ornament,['PROPN'],[],1,0,2,['ornament']
US2201209A,1939-03-23,Fuse,['PROPN'],[],1,0,2,['fuse']
US2201212A,1938-03-16,Dissolver,['PROPN'],[],1,0,2,['dissolver']
US2201217A,1937-08-25,Lubricant,['PROPN'],[],1,0,2,['lubricant']
US2201282A,1937-01-19,Separator,['PROPN'],[],1,0,2,['separator']
US2201293A,1937-09-29,Brake,['PROPN'],[],1,0,2,['brake']
US2201319A,1934-10-27,Register,['PROPN'],[],1,0,2,['register']
US2201340A,1938-01-10,Clutch,['PROPN'],[],1,0,2,['clutch']
US2201348A,1938-05-31,Visor,['PROPN'],[],1,0,2,['visor']
US2201375A,1934-02-12,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US2201376A,1938-03-08,Clock,['PROPN'],[],1,0,2,['clock']
US2201377A,1939-04-24,Visor,['PROPN'],[],1,0,2,['visor']
US2201378A,1939-05-29,Visor,['PROPN'],[],1,0,2,['visor']
US2201382A,1938-05-06,Welt,['PROPN'],[],1,0,2,['welt']
US2201405A,1939-09-07,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US2201412A,1937-09-27,Tampon,['PROPN'],[],1,0,2,['tampon']
US2201416A,1936-12-07,Container,['PROPN'],[],1,0,2,['container']
US2201418A,1937-08-31,Filter,['PROPN'],[],1,0,2,['filter']
US2201442A,1939-08-01,Shingle,['PROPN'],[],1,0,2,['shingle']
US2201462A,1937-09-24,Container,['PROPN'],[],1,0,2,['container']
US2201479A,1940-05-21,Stencil book,"['PROPN', 'NOUN']",[],1,0,2,"['stencil', 'book']"
US2201486A,1938-09-15,Toy,['PROPN'],[],1,0,2,['toy']
US2201501A,1938-07-13,Igniter,['PROPN'],[],1,0,2,['igniter']
US2201529A,1938-06-04,Bracket,['PROPN'],[],1,0,2,['bracket']
US2201532A,1937-10-05,Toy,['PROPN'],[],1,0,2,['toy']
US2201538A,1938-06-03,Envelope,['PROPN'],[],1,0,2,['envelope']
US2201556A,1938-03-28,Planter,['PROPN'],[],1,0,2,['planter']
US2201567A,1937-11-02,Clutch,['PROPN'],[],1,0,2,['clutch']
US2201590A,1938-01-17,Connector,['PROPN'],[],1,0,2,['connector']
US2201599A,1938-05-10,Nibbler,['PROPN'],[],1,0,2,['nibbler']
US2201612A,1936-10-30,Brake,['PROPN'],[],1,0,2,['brake']
US2201666A,1936-05-09,Magnetron,['PROPN'],['ORG'],1,0,2,['magnetron']
US2201675A,1936-10-17,Bag,['PROPN'],[],1,0,2,['bag']
US2201676A,1937-11-10,Clutch,['PROPN'],[],1,0,2,['clutch']
US2201734A,1938-05-23,Pulpstone,['PROPN'],[],1,0,2,['pulpstone']
US2201739A,1939-03-28,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US2201753A,1939-07-06,Comb,['PROPN'],[],1,0,2,['comb']
US2201780A,1935-03-09,Stoker,['PROPN'],[],1,0,2,['stoker']
US2201784A,1939-02-27,Disinfector,['PROPN'],[],1,0,2,['disinfector']
US2201857A,1938-12-29,Antenna,['PROPN'],[],1,0,2,['antenna']
US2201859A,1938-02-12,Boat,['PROPN'],[],1,0,2,['boat']
US2201860A,1936-07-31,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US2201941A,1938-06-09,Timer,['PROPN'],[],1,0,2,['timer']
US2201975A,1938-04-08,Stereocamera,['PROPN'],[],1,0,2,['stereocamera']
US2201999A,1937-12-29,Brake,['PROPN'],[],1,0,2,['brake']
US2202069A,1936-06-24,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US2202083A,1939-10-26,Toy,['PROPN'],[],1,0,2,['toy']
US2202089A,1939-08-15,Comb,['PROPN'],[],1,0,2,['comb']
US2202102A,1940-05-28,Vehicle,['PROPN'],[],1,0,1,['vehicle']
US2202179A,1938-10-15,Faucet,['PROPN'],[],1,0,2,['faucet']
US2202187A,1938-01-24,Exerciser,['PROPN'],[],1,0,2,['exerciser']
US2202228A,1939-02-21,Transplanter,['PROPN'],[],1,0,2,['transplanter']
US2202229A,1939-03-21,Transplanter,['PROPN'],[],1,0,2,['transplanter']
US2202247A,1935-04-18,Adhesive,['PROPN'],[],1,0,2,['adhesive']
US2202292A,1934-06-09,Brush,['PROPN'],[],1,0,2,['brush']
US2202304A,1938-11-28,Pen,['PROPN'],[],1,0,2,['pen']
US2202330A,1937-01-27,Camshaft,['PROPN'],[],1,0,2,['camshaft']
US2202358A,1938-09-26,Container,['PROPN'],[],1,0,2,['container']
US2202399A,1939-02-27,Conveyer,['PROPN'],[],1,0,2,['conveyer']
US2202494A,1939-03-11,Baffle,['PROPN'],[],1,0,2,['baffle']
