patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings
US2600400A,1941-04-23,gallery,['NOUN'],[],0,0,1,0
US2601314A,1952-06-24,miles,['NOUN'],[],0,0,1,0
US2601705A,1952-07-01,Stahlecker,['NOUN'],[],0,0,1,0
US2601949A,1952-07-01,Handley,['NOUN'],[],0,0,1,0
US2603204A,1952-07-15,hartman,['NOUN'],[],0,0,1,0
US2603245A,1952-07-15,hoffman,['NOUN'],[],0,0,1,0
US2603252A,1952-07-15,petersen,['VERB'],[],0,0,1,0
US2603266A,1952-07-15,Handbag,['NOUN'],['NORP'],0,0,1,0
US2603271A,1952-07-15,Sheets,['NOUN'],[],0,0,1,0
US2603293A,1952-07-15,Lynes,['NOUN'],[],0,0,1,0
US2603392A,1952-07-15,Costa,['NOUN'],['LOC'],0,0,1,0
US2603393A,1952-07-15,Bootjack,['VERB'],[],0,0,1,0
US2604922A,1952-07-29,theisen,['VERB'],[],0,0,1,0
US2605273A,1952-07-29,Clchzchclsiclj,['NOUN'],[],0,0,1,0
US2606056A,1952-08-05,kletzke,['NOUN'],[],0,0,1,0
US2607280A,1952-08-19,Ventilator,['NOUN'],[],0,0,1,0
US2609630A,1952-09-09,Calendar,['NOUN'],[],0,0,1,0
US2609807A,1952-09-09,winkler,['NOUN'],[],0,0,1,0
US2611073A,1952-09-16,Wheat,['NOUN'],[],0,0,1,0
US2613145A,1952-10-07,crawford,['NOUN'],[],0,0,1,0
US2613734A,1952-10-14,Hopkes,['NOUN'],[],0,0,1,0
US2614753A,1952-10-21,Suter,['ADJ'],[],0,0,1,0
US2617357A,1952-11-11,Schmieder,['NOUN'],[],0,0,1,0
US2618607A,1952-11-18,Liquid,['NOUN'],[],0,0,1,0
US2618637A,1950-03-18,Tertiary,['ADJ'],[],0,0,1,0
US2619333A,1952-11-25,Carburetor,['NOUN'],[],0,0,1,0
US2619486A,1952-11-25,Dialkoxyacetoguanamines,['NOUN'],[],0,0,1,0
US2620359A,1952-12-02,Fxixxe,['NOUN'],['ORG'],0,0,1,0
US2620624A,1952-12-09,wislicenus,['NOUN'],[],0,0,1,0
US2621182A,1952-12-09,Office,['NOUN'],[],0,0,1,0
US2622802A,1952-12-23,Handley,['NOUN'],[],0,0,1,0
US2625515A,1953-01-13,Cleaning,['VERB'],[],0,0,1,0
US2625990A,1953-01-20,Atomizing,['VERB'],[],0,0,1,0
US2630271A,1953-03-03,Calculator,['NOUN'],[],0,0,1,0
US2630796A,1953-03-10,Sphygmomanometer,['NOUN'],[],0,0,1,0
US2633915A,1953-04-07,Automatic,['ADJ'],[],0,0,1,0
US2634875A,1950-09-08,Hoist,['VERB'],[],0,0,1,0
US2635955A,1946-05-29,Constant,['ADJ'],[],0,0,1,0
US2636612A,1953-04-28,Filter,['NOUN'],[],0,0,1,0
US2636964A,1953-04-28,Transducer,['NOUN'],[],0,0,1,0
US2637762A,1953-05-05,lunas,['NOUN'],[],0,0,1,0
US2640579A,1953-06-02,Conveyer,['NOUN'],[],0,0,1,0
US2640822A,1953-06-02,Acxljlted,['ADJ'],[],0,0,1,0
US2640827A,1953-06-02,Vitamin,['NOUN'],['PRODUCT'],0,0,1,0
US2641919A,1953-06-16,Cooper,['NOUN'],[],0,0,1,0
US2642423A,1953-06-16,Charge,['NOUN'],[],0,0,1,0
US2645278A,1953-07-14,holthouse,['VERB'],[],0,0,1,0
US2647119A,1953-07-28,Office,['NOUN'],[],0,0,1,0
US2647502A,1953-08-04,braun,['NOUN'],[],0,0,1,0
US2647690A,1953-08-04,Machines,['NOUN'],[],0,0,1,0
US2648680A,1953-08-11,Office,['NOUN'],[],0,0,1,0
US2649114A,1953-08-18,Magnetic,['ADJ'],[],0,0,1,0
US2650025A,1953-08-25,Handley,['NOUN'],[],0,0,1,0
US2650914A,1953-09-01,Naboj,['NOUN'],[],0,0,1,0
US2651633A,1953-09-08,-quinazolqne,['INTJ'],[],0,0,1,0
US2653977A,1953-09-29,Chxnx,['NOUN'],['GPE'],0,0,1,0
US2654179A,1953-10-06,bacon,['NOUN'],[],0,0,1,0
US2655315A,1953-10-13,Persson,['NOUN'],[],0,0,1,0
US2656729A,1953-10-27,Bellini,['ADJ'],[],0,0,1,0
US2657241A,1953-10-27,Hemiacetals,['NOUN'],[],0,0,1,0
US2657854A,1953-11-03,Demeulenaere,['ADV'],[],0,0,1,0
US2657855A,1953-11-03,winkler,['NOUN'],[],0,0,1,0
US2660415A,1953-11-24,hawes,['NOUN'],[],0,0,1,0
US2660707A,1953-11-24,kelly,['ADV'],[],0,0,1,0
US2661155A,1953-12-01,Accumulator,['NOUN'],[],0,0,1,0
US2661505A,1953-12-08,Dilione,['VERB'],[],0,0,1,0
US2663715A,1953-12-22,ptoducj,['NOUN'],[],0,0,1,0
US2665482A,1954-01-12,Proteactoe,['NOUN'],[],0,0,1,0
US2666637A,1949-06-11,lindeman,['NOUN'],[],0,0,1,0
US2667643A,1954-02-02,elman,['NOUN'],[],0,0,1,0
US2670379A,1954-02-23,Office,['NOUN'],[],0,0,1,0
US2673559A,1954-03-30,Electrocardiograph,['NOUN'],[],0,0,1,0
US2674410A,1954-04-06,Caiiculatob,['NOUN'],[],0,0,1,0
US2674949A,1954-04-13,jollig,['VERB'],[],0,0,1,0
US2674957A,1954-04-13,miler,['VERB'],[],0,0,1,0
US2675087A,1954-04-13,Stethoscope,['NOUN'],[],0,0,1,0
US2675691A,1954-04-20,Duttine,['ADJ'],[],0,0,1,0
US2675707A,1954-04-20,brown,['ADJ'],[],0,0,1,0
US2675741A,1954-04-20,schnepel,['VERB'],[],0,0,1,0
US2675746A,1954-04-20,conti,['NOUN'],[],0,0,1,0
US2675756A,1954-04-20,Vegell,['NOUN'],['ORG'],0,0,1,0
US2675762A,1954-04-20,Share,['NOUN'],[],0,0,1,0
US2677462A,1954-05-04,conkling,['VERB'],[],0,0,1,0
US2678317A,1954-05-11,N,['NUM'],[],0,0,1,0
US2680561A,1954-06-08,Handley,['NOUN'],[],0,0,1,0
US2681370A,1954-06-15,Perfluoroalkylaldehyde,['NOUN'],[],0,0,1,0
US2683145A,1954-07-06,Azacycloheptanones,['NOUN'],[],0,0,1,0
US2683732A,1954-07-13,atwood,['NOUN'],[],0,0,1,0
US2685957A,1954-08-10,Conveyer,['NOUN'],[],0,0,1,0
US2686469A,1954-08-17,Toggenburger,['NOUN'],[],0,0,1,0
US2686538A,1954-08-17,Blanket,['NOUN'],[],0,0,1,0
US2686782A,1954-08-17,Office,['NOUN'],[],0,0,1,0
US2686938A,1949-02-02,Noguera,['NOUN'],[],0,0,1,0
US2687940A,1954-08-31,Office,['NOUN'],[],0,0,1,0
US2692112A,1954-10-19,szitar,['VERB'],[],0,0,1,0
US2694523A,1954-11-16,Handley,['NOUN'],[],0,0,1,0
US2694706A,1954-11-16,Alkenylamevoalkanoylphenotfflazine,['NOUN'],[],0,0,1,0
US2694924A,1954-11-23,Xlaminated,['VERB'],[],0,0,1,0
US2694972A,1954-11-23,seeney,['NOUN'],[],0,0,1,0
US2696026A,1954-12-07,Noguera,['NOUN'],[],0,0,1,0
