patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US1800006A,1927-08-01,Semitrailer,['PROPN'],[],1,0,2,['semitrailer']
US1800034A,1928-06-01,Furnace,['PROPN'],[],1,0,2,['furnace']
US1800086A,1929-08-26,Doorstop,['PROPN'],[],1,0,2,['doorstop']
US1800087A,1929-05-31,Sign,['PROPN'],[],1,0,2,['sign']
US1800093A,1929-11-13,Filter,['PROPN'],[],1,0,2,['filter']
US1800108A,1928-05-08,Flytrap,['PROPN'],[],1,0,2,['flytrap']
US1800112A,1930-04-14,Propeller,['PROPN'],[],1,0,2,['propeller']
US1800117A,1929-02-26,Ladder,['PROPN'],[],1,0,2,['ladder']
US1800123A,1930-05-13,Vehicle,['PROPN'],[],1,0,2,['vehicle']
US1800139A,1926-08-06,Hydrometer,['PROPN'],[],1,0,2,['hydrometer']
US1800184A,1930-03-03,Brake,['PROPN'],[],1,0,2,['brake']
US1800236A,1929-04-20,Vehicle,['PROPN'],[],1,0,2,['vehicle']
US1800252A,1924-03-10,Cultivator,['PROPN'],[],1,0,2,['cultivator']
US1800285A,1930-03-07,Toy,['PROPN'],[],1,0,2,['toy']
US1800329A,1929-01-09,Superheater,['PROPN'],[],1,0,2,['superheater']
US1800362A,1930-09-29,Holder,['PROPN'],[],1,0,2,['holder']
US1800369A,1927-07-07,Tent,['PROPN'],[],1,0,2,['tent']
US1800391A,1928-04-23,Brake,['PROPN'],[],1,0,2,['brake']
US1800407A,1925-12-17,Stoker,['PROPN'],[],1,0,2,['stoker']
US1800425A,1927-10-26,Pen,['PROPN'],[],1,0,2,['pen']
US1800432A,1929-01-26,Conveyer,['PROPN'],[],1,0,2,['conveyer']
US1800435A,1928-08-21,Antioxidant,['PROPN'],[],1,0,2,['antioxidant']
US1800449A,1929-01-22,Diaphragm,['PROPN'],['GPE'],1,0,2,['diaphragm']
US1800455A,1925-06-26,Indicator,['PROPN'],[],1,0,2,['indicator']
US1800496A,1928-05-14,Davenport,['PROPN'],[],1,0,2,['davenport']
US1800502A,1928-03-20,Medicine,['PROPN'],[],1,0,2,['medicine']
US1800554A,1928-09-10,Cock,['PROPN'],[],1,0,2,['cock']
US1800556A,1929-12-26,Scupper,['PROPN'],['GPE'],1,0,2,['scupper']
US1800573A,1929-01-12,Diaphragm,['PROPN'],['GPE'],1,0,2,['diaphragm']
US1800578A,1929-10-02,Grommet,['PROPN'],[],1,0,2,['grommet']
US1800582A,1930-11-19,Garter,['PROPN'],[],1,0,2,['garter']
US1800612A,1929-04-18,Governor,['PROPN'],[],1,0,2,['governor']
US1800615A,1930-08-04,Brake,['PROPN'],[],1,0,2,['brake']
US1800616A,1929-12-10,Blowtorch,['PROPN'],[],1,0,2,['blowtorch']
US1800649A,1929-02-06,Freezer,['PROPN'],[],1,0,2,['freezer']
US1800671A,1930-05-17,Fabric,['PROPN'],[],1,0,2,['fabric']
US1800748A,1930-12-10,Indicator,['PROPN'],[],1,0,2,['indicator']
US1800749A,1930-05-05,Shovel,['PROPN'],[],1,0,2,['shovel']
US1800778A,1930-05-13,Toy,['PROPN'],[],1,0,2,['toy']
US1800791A,1927-03-17,Container,['PROPN'],[],1,0,2,['container']
US1800814A,1930-06-20,Conveyer,['PROPN'],[],1,0,2,['conveyer']
US1800816A,1926-12-17,Container,['PROPN'],[],1,0,2,['container']
US1800845A,1928-07-13,Rheostat,['PROPN'],[],1,0,2,['rheostat']
US1800858A,1929-04-01,Sprinkler,['PROPN'],[],1,0,2,['sprinkler']
US1800886A,1929-02-23,Reflector,['PROPN'],[],1,0,2,['reflector']
US1800993A,1924-12-15,Tcothbrush,['PROPN'],[],1,0,2,['tcothbrush']
US1800999A,1926-02-15,Ammeter,['PROPN'],[],1,0,2,['ammeter']
US1801003A,1929-05-08,Eraser,['PROPN'],[],1,0,2,['eraser']
US1801045A,1926-07-24,Cupola,['PROPN'],[],1,0,2,['cupola']
US1801058A,1929-10-30,Rack,['PROPN'],[],1,0,2,['rack']
US1801084A,1930-03-13,Fork,['PROPN'],[],1,0,2,['fork']
US1801157A,1925-06-01,Coupler,['PROPN'],[],1,0,2,['coupler']
US1801203A,1924-02-23,Condenser,['PROPN'],[],1,0,2,['condenser']
US1801205A,1930-05-22,Skate,['PROPN'],[],1,0,2,['skate']
US1801236A,1926-05-15,Signal,['PROPN'],[],1,0,2,['signal']
US1801259A,1926-12-06,Motor,['PROPN'],[],1,0,2,['motor']
US1801316A,1928-02-23,Sign,['PROPN'],[],1,0,2,['sign']
US1801397A,1924-10-16,Brake,['PROPN'],[],1,0,2,['brake']
US1801405A,1929-11-18,Vehicle,['PROPN'],[],1,0,2,['vehicle']
US1801411A,1930-04-16,Mattress,['PROPN'],[],1,0,2,['mattress']
US1801429A,1929-11-07,Brake,['PROPN'],[],1,0,2,['brake']
US1801489A,1928-10-27,Firecracker,['PROPN'],[],1,0,2,['firecracker']
US1801523A,1928-08-27,Bookholder,['PROPN'],[],1,0,2,['bookholder']
US1801538A,1931-04-21,Incensz bttbweb,"['PROPN', 'INTJ']",['ORG'],1,0,2,"['incensz', 'bttbweb']"
US1801556A,1929-05-11,Fan,['PROPN'],[],1,0,2,['fan']
US1801639A,1930-01-29,Projectile,['PROPN'],[],1,0,2,['projectile']
US1801747A,1929-05-25,Brake,['PROPN'],[],1,0,2,['brake']
US1801860A,1930-02-12,Lifter,['PROPN'],[],1,0,2,['lifter']
US1801877A,1930-07-30,Inker,['PROPN'],[],1,0,2,['inker']
US1801894A,1927-12-10,Conveyer,['PROPN'],[],1,0,2,['conveyer']
US1801902A,1931-04-21,Calculating- machine,"['PROPN', 'NOUN']",[],1,0,2,"['calculating-', 'machine']"
US1801941A,1928-04-30,Vat,['PROPN'],[],1,0,2,['vat']
US1801998A,1928-10-15,Box,['PROPN'],[],1,0,2,['box']
US1802000A,1928-09-17,Furnace,['PROPN'],[],1,0,2,['furnace']
US1802001A,1928-11-16,Furnace,['PROPN'],[],1,0,2,['furnace']
US1802012A,1930-01-23,Puller,['PROPN'],[],1,0,2,['puller']
US1802024A,1927-11-03,Manifold,['PROPN'],[],1,0,2,['manifold']
US1802094A,1926-01-19,Turbine,['PROPN'],[],1,0,2,['turbine']
US1802108A,1919-12-23,Motor,['PROPN'],[],1,0,2,['motor']
US1802126A,1928-12-03,Brake,['PROPN'],[],1,0,2,['brake']
US1802133A,1930-12-22,Hairpin,['PROPN'],[],1,0,2,['hairpin']
US1802173A,1928-12-26,Container,['PROPN'],[],1,0,2,['container']
US1802180A,1929-10-18,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US1802186A,1928-05-25,Closure,['PROPN'],[],1,0,2,['closure']
US1802198A,1929-02-15,Shotgun,['PROPN'],[],1,0,2,['shotgun']
US1802209A,1928-08-20,Diestock,['PROPN'],[],1,0,2,['diestock']
US1802296A,1926-11-11,Refractory,['PROPN'],[],1,0,2,['refractory']
US1802297A,1926-12-11,Refractory,['PROPN'],[],1,0,2,['refractory']
US1802298A,1927-03-14,Refractory,['PROPN'],[],1,0,2,['refractory']
US1802314A,1928-12-03,Ventilator,['PROPN'],[],1,0,2,['ventilator']
US1802317A,1931-04-21,s franklin,"['PART', 'PROPN']",[],1,0,2,"['s', 'franklin']"
US1802325A,1928-11-05,Parachute,['PROPN'],[],1,0,2,['parachute']
US1802339A,1931-04-28,Vania,['PROPN'],['GPE'],1,0,1,['vania']
US1802366A,1928-04-03,Vehicle,['PROPN'],[],1,0,2,['vehicle']
US1802378A,1927-03-17,Shingle,['PROPN'],[],1,0,2,['shingle']
US1802425A,1929-10-29,Sign,['PROPN'],[],1,0,2,['sign']
US1802433A,1928-12-05,Toy,['PROPN'],[],1,0,2,['toy']
US1802439A,1930-02-12,Turntable,['PROPN'],[],1,0,2,['turntable']
US1802445A,1927-10-01,Railway,['PROPN'],[],1,0,2,['railway']
US1802509A,1927-08-19,Container,['PROPN'],[],1,0,2,['container']
US1802524A,1928-12-29,Lamp,['PROPN'],[],1,0,2,['lamp']
US1802552A,1929-07-06,Cabinet,['PROPN'],[],1,0,2,['cabinet']
US1802599A,1929-06-03,Gate,['PROPN'],[],1,0,2,['gate']
US1802648A,1925-12-31,Propeller,['PROPN'],[],1,0,2,['propeller']
US1802704A,1922-03-17,Insulator,['PROPN'],[],1,0,2,['insulator']
US1802708A,1928-09-12,Roller,['PROPN'],[],1,0,2,['roller']
US1802750A,1927-08-16,Furnace,['PROPN'],[],1,0,2,['furnace']
US1802758A,1929-08-06,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US1802808A,1928-09-12,Propeller,['PROPN'],[],1,0,2,['propeller']
US1802820A,1929-11-18,Loom,['PROPN'],[],1,0,2,['loom']
