patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US814107A,1906-03-06,zimmermann,['PROPN'],[],1,0,2,['zimmermann']
US814463A,1906-03-06,Charles v,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'v']"
US814474A,1906-03-06,Geoege l,"['PROPN', 'NOUN']",[],1,0,2,"['geoege', 'l']"
US814480A,1906-03-06,Silas b,"['PROPN', 'NOUN']",[],1,0,2,"['silas', 'b']"
US814484A,1906-03-06,Asger velschow,"['PROPN', 'VERB']",[],1,0,2,"['asger', 'velschow']"
US814489A,1906-03-06,Vania,['PROPN'],['GPE'],1,0,1,['vania']
US818234A,1902-03-20,Register,['PROPN'],[],1,0,2,['register']
US827498A,1906-07-31,Benjamin,['PROPN'],[],1,0,1,['benjamin']
US827499A,1906-07-31,Gustafgabriel b,"['PROPN', 'PROPN']",[],1,0,2,"['gustafgabriel', 'b']"
US827590A,1906-07-31,Sylvania,['PROPN'],['ORG'],1,0,1,['sylvania']
US830730A,1906-09-11,marriott,['PROPN'],[],1,0,1,['marriott']
US835780A,1906-11-13,Carrier,['PROPN'],[],1,0,1,['carrier']
US852858A,1907-05-07,Jacob m,"['PROPN', 'VERB']",[],1,0,2,"['jacob', 'm']"
US855494A,1907-06-04,James p,"['PROPN', 'NOUN']",[],1,0,2,"['james', 'p']"
US855899A,1907-06-04,Mercer,['PROPN'],[],1,0,1,['mercer']
US862974A,1907-08-13,Franz kammler,"['PROPN', 'NOUN']",[],1,0,2,"['franz', 'kammler']"
US867937A,1907-10-15,Geoege e,"['PROPN', 'NOUN']",[],1,0,2,"['geoege', 'e']"
US868461A,1907-10-15,James b,"['PROPN', 'PROPN']",[],1,0,2,"['james', 'b']"
US868469A,1907-10-15,Walter c,"['PROPN', 'X']",[],1,0,2,"['walter', 'c']"
US868472A,1907-10-15,Davenpobt,['PROPN'],[],1,0,1,['davenpobt']
US872375A,1907-12-03,Emil rueff,"['PROPN', 'PROPN']",[],1,0,2,"['emil', 'rueff']"
US872815A,1907-12-03,Heinrich heimann,"['NOUN', 'PROPN']",[],1,0,2,"['heinrich', 'heimann']"
US881635A,1908-03-10,David p,"['PROPN', 'NOUN']",[],1,0,2,"['david', 'p']"
US886439A,1907-09-23,Belt,['PROPN'],[],1,0,2,['belt']
US886766A,1908-05-05,Cole collier,"['PROPN', 'ADV']",['PRODUCT'],1,0,2,"['cole', 'collier']"
US891656A,1908-06-23,Cas barry,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['cas', 'barry']"
US898488A,1908-09-15,Hobseshoe,['PROPN'],[],1,0,1,['hobseshoe']
US818899A,1906-04-24,martin,['PROPN'],['PERSON'],1,1,1,['martin']
US827589A,1906-07-31,warren,['PROPN'],['PERSON'],1,1,2,['warren']
US897240A,1908-08-25,Harry g,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['harry', 'g']"
