patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings
US139018A,1873-05-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US139731A,1873-06-10,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US139895A,1873-06-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US140219A,1873-06-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US140232A,1873-06-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US140248A,1873-06-24,-cooper ,['-cooper'],"[('-cooper', 'NN')]",0,['VERB'],[],0,0,1,0
US140530A,1873-07-01,Proof ,['Proof'],"[('Proof', 'NN')]",0,['NOUN'],[],0,0,1,0
US140586A,1873-07-08,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US140631A,1873-07-08,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US140784A,1873-07-15,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US140934A,1873-07-15,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141311A,1873-07-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141351A,1873-07-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141367A,1873-07-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141418A,1873-08-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141423A,1873-08-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141426A,1873-08-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141434A,1873-08-05,goodyear ,['goodyear'],"[('goodyear', 'NN')]",0,['VERB'],[],0,0,1,0
US141462A,1873-08-05,Improvep ,['Improvep'],"[('Improvep', 'NN')]",0,['NOUN'],[],0,0,1,0
US141516A,1873-08-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141569A,1873-08-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141583A,1873-08-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141603A,1873-08-05,Setts ,['Setts'],"[('Setts', 'NN')]",0,['NOUN'],[],0,0,1,0
US141621A,1873-08-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141623A,1873-08-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141653A,1873-08-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141658A,1873-08-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141676A,1873-08-12,Iivlprovepdent ,['Iivlprovepdent'],"[('Iivlprovepdent', 'NN')]",0,['INTJ'],[],0,0,1,0
US141717A,1873-08-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141786A,1873-08-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141821A,1873-08-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141922A,1873-08-19,-dayton ,['-dayton'],"[('-dayton', 'NN')]",0,['PUNCT'],['GPE'],0,0,1,0
US141928A,1873-08-19,Siviprovement ,['Siviprovement'],"[('Siviprovement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141960A,1873-08-19,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US141969A,1873-08-19,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142000A,1873-08-19,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142045A,1873-08-19,rosamyer ,['rosamyer'],"[('rosamyer', 'NN')]",0,['NOUN'],[],0,0,1,0
US142323A,1873-09-02,blessing ,['blessing'],"[('blessing', 'NN')]",0,['NOUN'],[],0,0,1,0
US142377A,1873-09-02,dunks ,['dunks'],"[('dunks', 'NNS')]",0,['NOUN'],[],0,0,1,0
US142393A,1873-09-02,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142395A,1873-09-02,howabd ,['howabd'],"[('howabd', 'NN')]",0,['VERB'],[],0,0,1,0
US142401A,1873-09-02,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142459A,1873-09-02,granthawl ,['granthawl'],"[('granthawl', 'NN')]",0,['NOUN'],[],0,0,1,0
US142494A,1873-09-02,miles ,['miles'],"[('miles', 'NNS')]",0,['NOUN'],[],0,0,1,0
US142539A,1873-09-02,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142577A,1873-09-09,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142611A,1873-09-09,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142667A,1873-09-09,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142696A,1873-09-09,holmes ,['holmes'],"[('holmes', 'NNS')]",0,['NOUN'],[],0,0,1,0
US142736A,1873-09-09,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142806A,1873-09-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142807A,1873-09-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142825A,1873-09-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142833A,1873-09-16,teageb ,['teageb'],"[('teageb', 'NN')]",0,['NOUN'],[],0,0,1,0
US142836A,1873-09-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142856A,1873-09-16,korting ,['korting'],"[('korting', 'VBG')]",0,['VERB'],[],0,0,1,0
US142882A,1873-09-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142913A,1873-09-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US142951A,1873-09-16,simmons ,['simmons'],"[('simmons', 'NNS')]",0,['NOUN'],[],0,0,1,0
US143042A,1873-09-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US143199A,1873-09-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US143215A,1873-09-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US143309A,1873-09-30,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US143458A,1873-10-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US143526A,1873-10-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US143672A,1873-10-14,connolly ,['connolly'],"[('connolly', 'RB')]",0,['ADV'],[],0,0,1,0
US143680A,1873-10-14,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US144048A,1873-10-28,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US144058A,1873-10-28,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US144080A,1873-10-28,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US144193A,1873-11-04,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US144254A,1873-11-04,Boilers ,['Boilers'],"[('Boilers', 'NNS')]",0,['NOUN'],[],0,0,1,0
US145090A,1873-12-02,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US145224A,1873-12-02,Timoue ,['Timoue'],"[('Timoue', 'NN')]",0,['NOUN'],[],0,0,1,0
US145386A,1873-12-09,binns ,['binns'],"[('binns', 'NN')]",0,['VERB'],[],0,0,1,0
US145416A,1873-12-09,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US145449A,1873-12-09,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US145783A,1873-12-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US145855A,1873-12-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US145986A,1873-12-30,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US146124A,1874-01-06,coneice ,['coneice'],"[('coneice', 'NN')]",0,['NOUN'],[],0,0,1,0
US146290A,1874-01-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US146430A,1874-01-13,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US146588A,1874-01-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US146724A,1874-01-20,tiffany ,['tiffany'],"[('tiffany', 'NN')]",0,['ADJ'],[],0,0,1,0
US146784A,1874-01-27,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US146820A,1874-01-27,gould ,['gould'],"[('gould', 'NN')]",0,['AUX'],[],0,0,1,0
US146822A,1874-01-27,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US147519A,1874-02-17,reillet ,['reillet'],"[('reillet', 'NN')]",0,['NOUN'],[],0,0,1,0
US147569A,1874-02-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US147666A,1874-02-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US147667A,1874-02-17,loiseau ,['loiseau'],"[('loiseau', 'NN')]",0,['NOUN'],[],0,0,1,0
US147712A,1874-02-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US147935A,1874-02-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US147984A,1874-02-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US148128A,1874-03-03,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US148142A,1874-03-03,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US148182A,1874-03-03,cornely ,['cornely'],"[('cornely', 'RB')]",0,['ADV'],[],0,0,1,0
US148309A,1874-03-10,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US148393A,1874-03-10,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US148511A,1874-03-10,Matcer ,['Matcer'],"[('Matcer', 'NN')]",0,['NOUN'],[],0,0,1,0
US148690A,1874-03-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US148729A,1874-03-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US148748A,1874-03-17,Improvefvlentlnsviachlmesforstawjpl ,['Improvefvlentlnsviachlmesforstawjpl'],"[('Improvefvlentlnsviachlmesforstawjpl', 'NN')]",0,['NOUN'],[],0,0,1,0
US148867A,1874-03-24,whitlock ,['whitlock'],"[('whitlock', 'NN')]",0,['NOUN'],[],0,0,1,0
US148879A,1874-03-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US148888A,1874-03-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US148904A,1874-03-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149015A,1874-03-24,warth ,['warth'],"[('warth', 'NN')]",0,['NOUN'],[],0,0,1,0
US149017A,1874-03-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149110A,1874-03-31,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149232A,1874-03-31,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149374A,1874-04-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149424A,1874-04-07,Improvedent ,['Improvedent'],"[('Improvedent', 'NN')]",0,['NOUN'],[],0,0,1,0
US149447A,1874-04-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149532A,1874-04-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149660A,1874-04-14,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149758A,1874-04-14,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149811A,1874-04-14,tiffany ,['tiffany'],"[('tiffany', 'NN')]",0,['ADJ'],[],0,0,1,0
US149899A,1874-04-21,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149912A,1874-04-21,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US149962A,1874-04-21,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US150102A,1874-04-21,Office ,['Office'],"[('Office', 'NN')]",0,['NOUN'],[],0,0,1,0
US150127A,1874-04-28,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US150196A,1874-04-28,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US150373A,1874-04-28,symonds ,['symonds'],"[('symonds', 'NNS')]",0,['NOUN'],[],0,0,1,0
US150437A,1874-05-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US150456A,1874-05-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US150564A,1874-05-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US150602A,1874-05-05,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US150784A,1874-05-12,Teeeitoey ,['Teeeitoey'],"[('Teeeitoey', 'NN')]",0,['NOUN'],[],0,0,1,0
US150846A,1874-05-12,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US151038A,1874-05-19,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US151084A,1874-05-19,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US151167A,1874-05-19,simonds ,['simonds'],"[('simonds', 'NNS')]",0,['NOUN'],[],0,0,1,0
US151240A,1874-05-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US151246A,1874-05-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US151247A,1874-05-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US151306A,1874-05-26,Wltnesses ,['Wltnesses'],"[('Wltnesses', 'NNS')]",0,['NOUN'],[],0,0,1,0
US151313A,1874-05-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US151339A,1874-05-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US151341A,1874-05-26,Sables ,['Sables'],"[('Sables', 'NNS')]",0,['NOUN'],[],0,0,1,0
US151357A,1874-05-26,comings ,['comings'],"[('comings', 'NNS')]",0,['NOUN'],[],0,0,1,0
US151381A,1874-05-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US151651A,1874-06-02,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US152562A,1874-06-30,leffel ,['leffel'],"[('leffel', 'NN')]",0,['ADV'],[],0,0,1,0
US152653A,1874-06-30,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US152855A,1874-07-07,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US153036A,1874-07-14,Boilers ,['Boilers'],"[('Boilers', 'NNS')]",0,['NOUN'],[],0,0,1,0
US153611A,1874-07-28,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US153860A,1874-08-04,stover ,['stover'],"[('stover', 'NN')]",0,['VERB'],[],0,0,1,0
US154057A,1874-08-11,liddell ,['liddell'],"[('liddell', 'NN')]",0,['INTJ'],[],0,0,1,0
US154110A,1874-08-11,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US154391A,1874-08-25,Iiviprpyement ,['Iiviprpyement'],"[('Iiviprpyement', 'NN')]",0,['NOUN'],[],0,0,1,0
US154555A,1874-09-01,Island ,['Island'],"[('Island', 'NN')]",0,['NOUN'],[],0,0,1,0
US154601A,1874-09-01,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US154656A,1874-09-01,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US154686A,1874-09-01,lafferty ,['lafferty'],"[('lafferty', 'NN')]",0,['NOUN'],[],0,0,1,0
US155440A,1874-09-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US155465A,1874-09-29,Eumely ,['Eumely'],"[('Eumely', 'RB')]",0,['ADV'],[],0,0,1,0
US155703A,1874-10-06,Island ,['Island'],"[('Island', 'NN')]",0,['NOUN'],[],0,0,1,0
US156462A,1874-11-03,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US156632A,1874-11-10,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US156821A,1874-11-10,Slviprovefvieisst ,['Slviprovefvieisst'],"[('Slviprovefvieisst', 'NN')]",0,['NOUN'],[],0,0,1,0
US156910A,1874-11-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US156944A,1874-11-17,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US157151A,1874-11-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US157183A,1874-11-24,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US157780A,1874-12-15,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US157923A,1874-12-22,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US158004A,1874-12-22,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US158150A,1874-12-22,Improve ,['Improve'],"[('Improve', 'VB')]",0,['VERB'],[],0,0,1,0
US158239A,1874-12-29,brinckerhoff ,['brinckerhoff'],"[('brinckerhoff', 'NN')]",0,['VERB'],[],0,0,1,0
US158254A,1874-12-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US158259A,1874-12-29,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US158569A,1875-01-12,Burns ,['Burns'],"[('Burns', 'NNS')]",0,['NOUN'],[],0,0,1,0
US158894A,1875-01-19,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US159194A,1875-01-26,lowthoep ,['lowthoep'],"[('lowthoep', 'NN')]",0,['NOUN'],[],0,0,1,0
US159227A,1875-01-26,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US159435A,1875-02-02,milgate ,['milgate'],"[('milgate', 'NN')]",0,['NOUN'],[],0,0,1,0
US159586A,1875-02-09,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US159762A,1875-02-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US159777A,1875-02-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US159931A,1875-02-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US159995A,1875-02-16,lilliehdahl ,['lilliehdahl'],"[('lilliehdahl', 'NN')]",0,['NOUN'],[],0,0,1,0
US160033A,1875-02-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US160058A,1875-02-23,mathewson ,['mathewson'],"[('mathewson', 'NN')]",0,['NOUN'],[],0,0,1,0
US160216A,1875-02-23,maxim ,['maxim'],"[('maxim', 'NN')]",0,['NOUN'],[],0,0,1,0
US160276A,1875-03-02,Invewtors ,['Invewtors'],"[('Invewtors', 'NNS')]",0,['NOUN'],[],0,0,1,0
US160313A,1875-03-02,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US160473A,1875-03-02,scoles ,['scoles'],"[('scoles', 'NNS')]",0,['VERB'],[],0,0,1,0
US160737A,1875-03-09,wribht ,['wribht'],"[('wribht', 'NN')]",0,['NOUN'],[],0,0,1,0
US160762A,1875-03-16,Territory ,['Territory'],"[('Territory', 'NN')]",0,['NOUN'],[],0,0,1,0
US160817A,1875-03-16,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US160899A,1875-03-16,Machines ,['Machines'],"[('Machines', 'NNS')]",0,['NOUN'],[],0,0,1,0
US161026A,1875-03-23,Geummosf ,['Geummosf'],"[('Geummosf', 'NN')]",0,['NOUN'],[],0,0,1,0
US161117A,1875-03-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161249A,1875-03-23,lucas ,['lucas'],"[('lucas', 'NN')]",0,['VERB'],[],0,0,1,0
US161299A,1875-03-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161309A,1875-03-23,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161387A,1875-03-30,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161426A,1875-03-30,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161432A,1875-03-30,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161496A,1875-03-30,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161540A,1875-03-30,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161574A,1875-03-30,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161591A,1875-04-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161622A,1875-04-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161633A,1875-04-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161648A,1875-04-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161838A,1875-04-06,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US161959A,1875-04-13,Machines ,['Machines'],"[('Machines', 'NNS')]",0,['NOUN'],[],0,0,1,0
US162003A,1875-04-13,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162012A,1875-04-13,barrows ,['barrows'],"[('barrows', 'NNS')]",0,['NOUN'],[],0,0,1,0
US162058A,1875-04-13,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162098A,1875-04-13,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162211A,1875-04-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162287A,1875-04-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162288A,1875-04-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162356A,1875-04-20,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162526A,1875-04-27,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162550A,1875-04-27,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162595A,1875-04-27,woodruff ,['woodruff'],"[('woodruff', 'NN')]",0,['VERB'],[],0,0,1,0
US162693A,1875-04-27,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162733A,1875-04-27,schaeffee ,['schaeffee'],"[('schaeffee', 'NN')]",0,['NOUN'],[],0,0,1,0
US162758A,1875-05-04,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162895A,1875-05-04,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162896A,1875-05-04,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US162947A,1875-05-04,piktsch ,['piktsch'],"[('piktsch', 'NN')]",0,['VERB'],[],0,0,1,0
US163020A,1875-05-11,Island ,['Island'],"[('Island', 'NN')]",0,['NOUN'],[],0,0,1,0
US163079A,1875-05-11,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US163107A,1875-05-11,Jmprovef ,['Jmprovef'],"[('Jmprovef', 'NN')]",0,['NOUN'],[],0,0,1,0
US163114A,1875-05-11,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US163115A,1875-05-11,Improvement ,['Improvement'],"[('Improvement', 'NN')]",0,['NOUN'],[],0,0,1,0
US163149A,1875-05-11,butler ,['butler'],"[('butler', 'NN')]",0,['NOUN'],[],0,0,1,0
