patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US36351A,1862-09-02,Joseph hollen ,"['Joseph', 'hollen']","[('Joseph', 'NNP'), ('hollen', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US36393A,1862-09-09,brown ,['brown'],"[('brown', 'NN')]",0,['ADJ'],['PERSON'],0,1,1
US36419A,1862-09-09,Antonio meucci ,"['Antonio', 'meucci']","[('Antonio', 'NNP'), ('meucci', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US36435A,1862-09-09,Benjamin zurn ,"['Benjamin', 'zurn']","[('Benjamin', 'NNP'), ('zurn', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US36500A,1862-09-23,Joseph banks ,"['Joseph', 'banks']","[('Joseph', 'NNP'), ('banks', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US36503A,1862-09-23,brady ,['brady'],"[('brady', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US36507A,1862-09-23,George h ,"['George', 'h']","[('George', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US36512A,1862-09-23,John dubois ,"['John', 'dubois']","[('John', 'NNP'), ('dubois', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US36536A,1862-09-23,And webster wagner ,"['And', 'webster', 'wagner']","[('And', 'CC'), ('webster', 'NN'), ('wagner', 'NN')]",0,"['CCONJ', 'PROPN', 'NOUN']",['PERSON'],1,1,3
US36580A,1862-09-30,stoker and james d ,"['stoker', 'and', 'james', 'd']","[('stoker', 'NN'), ('and', 'CC'), ('james', 'NNS'), ('d', 'VBP')]",0,"['ADJ', 'CCONJ', 'PROPN', 'X']",['PERSON'],1,1,4
US36583A,1862-09-30,William p ,"['William', 'p']","[('William', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US36687A,1862-10-14,William d ,"['William', 'd']","[('William', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US36769A,1862-10-28,David dick ,"['David', 'dick']","[('David', 'NNP'), ('dick', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US36862A,1862-11-04,William sewell ,"['William', 'sewell']","[('William', 'NNP'), ('sewell', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US36863A,1862-11-04,William sewell ,"['William', 'sewell']","[('William', 'NNP'), ('sewell', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US36899A,1862-11-11,Miltoh finkl ,"['Miltoh', 'finkl']","[('Miltoh', 'NNP'), ('finkl', 'NN')]",1,"['ADV', 'VERB']",['PERSON'],0,1,2
US36937A,1862-11-18,Joseph bbethoud ,"['Joseph', 'bbethoud']","[('Joseph', 'NNP'), ('bbethoud', 'NN')]",1,"['PROPN', 'ADV']",['PERSON'],1,1,2
US36964A,1862-11-18,John e ,"['John', 'e']","[('John', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US36990A,1862-11-25,John s ,"['John', 's']","[('John', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US37063A,1862-12-02,John teempejk ,"['John', 'teempejk']","[('John', 'NNP'), ('teempejk', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US37068A,1862-12-02,Edward c ,"['Edward', 'c']","[('Edward', 'NNP'), ('c', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US37235A,1862-12-23,Joseph  ,['Joseph'],"[('Joseph', 'NNP')]",1,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US37319A,1863-01-06,William f ,"['William', 'f']","[('William', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US37415A,1863-01-13,Xwilliam c cantee ,"['Xwilliam', 'c', 'cantee']","[('Xwilliam', 'NNP'), ('c', 'VBZ'), ('cantee', 'NN')]",1,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3
US37563A,1863-02-03,Giovaimrcaselli ,['Giovaimrcaselli'],"[('Giovaimrcaselli', 'NNP')]",1,['PROPN'],['PERSON'],1,1,1
US37665A,1863-02-10,Amos westcott ,"['Amos', 'westcott']","[('Amos', 'NNP'), ('westcott', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US37759A,1863-02-24,John f ,"['John', 'f']","[('John', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US37764A,1863-02-24,Charles peeley ,"['Charles', 'peeley']","[('Charles', 'NNP'), ('peeley', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US37791A,1863-02-24,John f ,"['John', 'f']","[('John', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US37792A,1863-02-24,John f ,"['John', 'f']","[('John', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US37949A,1863-03-24,Bill-holder ,['Bill-holder'],"[('Bill-holder', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",['PERSON'],1,1,3
US37952A,1863-03-24,chandlee ,['chandlee'],"[('chandlee', 'NN')]",0,['VERB'],['PERSON'],0,1,1
US37985A,1863-03-24,Meevin e ,"['Meevin', 'e']","[('Meevin', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US38137A,1863-04-07,Leyi l ,"['Leyi', 'l']","[('Leyi', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US38211A,1863-04-21,William c ,"['William', 'c']","[('William', 'NNP'), ('c', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US38253A,1863-04-21,Joseph wells ,"['Joseph', 'wells']","[('Joseph', 'NNP'), ('wells', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US38336A,1863-04-28,James beid ,"['James', 'beid']","[('James', 'NNP'), ('beid', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US38540A,1863-05-12,William van  ,"['William', 'van']","[('William', 'NNP'), ('van', 'NN')]",1,"['PROPN', 'PROPN', 'SPACE']",['PERSON'],1,1,3
US38672A,1863-05-26,Elliott p ,"['Elliott', 'p']","[('Elliott', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US38748A,1863-06-02,John l ,"['John', 'l']","[('John', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US38755A,1863-06-02,William muephy ,"['William', 'muephy']","[('William', 'NNP'), ('muephy', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US38782A,1863-06-02,James btdwell ,"['James', 'btdwell']","[('James', 'NNP'), ('btdwell', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US38821A,1863-06-09,Jambs f ,"['Jambs', 'f']","[('Jambs', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US38830A,1863-06-09,William kenyon and alexander menzies ,"['William', 'kenyon', 'and', 'alexander', 'menzies']","[('William', 'NNP'), ('kenyon', 'NN'), ('and', 'CC'), ('alexander', 'NN'), ('menzies', 'NNS')]",1,"['PROPN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN']",['PERSON'],1,1,5
US38861A,1863-06-09,Eichaed healy ,"['Eichaed', 'healy']","[('Eichaed', 'NNP'), ('healy', 'NN')]",1,"['ADJ', 'PROPN']",['PERSON'],1,1,2
US38874A,1863-06-09,And william h ,"['And', 'william', 'h']","[('And', 'CC'), ('william', 'NN'), ('h', 'NN')]",0,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US39041A,1863-06-30,Gindre  ,['Gindre'],"[('Gindre', 'NN')]",0,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US39053A,1863-06-30,John m ,"['John', 'm']","[('John', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US39091A,1863-06-30,Thomas s ,"['Thomas', 's']","[('Thomas', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US39148A,1863-07-07,Bill and currency holder ,"['Bill', 'and', 'currency', 'holder']","[('Bill', 'NNP'), ('and', 'CC'), ('currency', 'NN'), ('holder', 'NN')]",1,"['PROPN', 'CCONJ', 'NOUN', 'NOUN']",['PERSON'],1,1,4
US39409A,1863-08-04,James kerr ,"['James', 'kerr']","[('James', 'NNP'), ('kerr', 'VB')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US39449A,1863-08-04,Egbert h ,"['Egbert', 'h']","[('Egbert', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US39540A,1863-08-18,Joseph banks ,"['Joseph', 'banks']","[('Joseph', 'NNP'), ('banks', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US39611A,1863-08-18,bignall ,['bignall'],"[('bignall', 'NN')]",0,['NOUN'],['PERSON'],0,1,1
US39704A,1863-08-25,John l ,"['John', 'l']","[('John', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US39759A,1863-09-01,Ander smith ,"['Ander', 'smith']","[('Ander', 'NN'), ('smith', 'NN')]",0,"['VERB', 'NOUN']",['PERSON'],0,1,2
US39890A,1863-09-15,David gumming ,"['David', 'gumming']","[('David', 'NNP'), ('gumming', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US39954A,1863-09-15,Charles d ,"['Charles', 'd']","[('Charles', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US39988A,1863-09-15,James e ,"['James', 'e']","[('James', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40121A,1863-09-29,Egbert b ,"['Egbert', 'b']","[('Egbert', 'NN'), ('b', 'NN')]",0,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40129A,1863-09-29,Egbert spencee ,"['Egbert', 'spencee']","[('Egbert', 'NNP'), ('spencee', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40240A,1863-10-13,Jsviproveme ,['Jsviproveme'],"[('Jsviproveme', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US40258A,1863-10-13,Stephen habeison ,"['Stephen', 'habeison']","[('Stephen', 'NNP'), ('habeison', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40265A,1863-10-13,john f ,"['john', 'f']","[('john', 'NN'), ('f', 'NN')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US40291A,1863-10-13,David sweetman ,"['David', 'sweetman']","[('David', 'NNP'), ('sweetman', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US40430A,1863-10-27,William baynob ,"['William', 'baynob']","[('William', 'NNP'), ('baynob', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40456A,1863-11-03,John beaislin ,"['John', 'beaislin']","[('John', 'NNP'), ('beaislin', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US40462A,1863-11-03,John b ,"['John', 'b']","[('John', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40473A,1863-11-03,Thomas h ,"['Thomas', 'h']","[('Thomas', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40489A,1863-11-03,henby loewenberg ,"['henby', 'loewenberg']","[('henby', 'NN'), ('loewenberg', 'NN')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US40491A,1863-11-03,Jn restoring waste rubber ,"['Jn', 'restoring', 'waste', 'rubber']","[('Jn', 'NNP'), ('restoring', 'VBG'), ('waste', 'NN'), ('rubber', 'NN')]",1,"['PROPN', 'VERB', 'NOUN', 'NOUN']",['PERSON'],1,1,4
US40509A,1863-11-03,Feancis b ,"['Feancis', 'b']","[('Feancis', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40530A,1863-11-03,Henby wilson ,"['Henby', 'wilson']","[('Henby', 'NNP'), ('wilson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40545A,1863-11-10,Joseph h ,"['Joseph', 'h']","[('Joseph', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US40619A,1863-11-17,Thomas goulston ghislin ,"['Thomas', 'goulston', 'ghislin']","[('Thomas', 'NNP'), ('goulston', 'NN'), ('ghislin', 'NN')]",1,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3
US40625A,1863-11-17,George f ,"['George', 'f']","[('George', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US40665A,1863-11-17,Bdwaed s ,"['Bdwaed', 's']","[('Bdwaed', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US40690A,1863-11-24,Smith head ,"['Smith', 'head']","[('Smith', 'NNP'), ('head', 'NN')]",1,"['NOUN', 'NOUN']",['PERSON'],0,1,2
US40720A,1863-11-24,Improvement in expansible tom pions for fire-arms ,"['Improvement', 'in', 'expansible', 'tom', 'pions', 'for', 'fire-arms']","[('Improvement', 'NN'), ('in', 'IN'), ('expansible', 'JJ'), ('tom', 'JJ'), ('pions', 'NNS'), ('for', 'IN'), ('fire-arms', 'NNS')]",0,"['NOUN', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",['PERSON'],1,1,9
US40724A,1863-11-24,Thomas george harol of brooklyn ,"['Thomas', 'george', 'harol', 'of', 'brooklyn']","[('Thomas', 'NNP'), ('george', 'NN'), ('harol', 'NN'), ('of', 'IN'), ('brooklyn', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN']","['PERSON', 'GPE']",1,1,5
US40772A,1863-12-01,Cheistiak ,['Cheistiak'],"[('Cheistiak', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US40797A,1863-12-01,Ayilliam kobixso ,"['Ayilliam', 'kobixso']","[('Ayilliam', 'NNP'), ('kobixso', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US40799A,1863-12-01,Walter k ,"['Walter', 'k']","[('Walter', 'NNP'), ('k', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US40842A,1863-12-08,William jones ,"['William', 'jones']","[('William', 'NNP'), ('jones', 'NNS')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US40857A,1863-12-08,Eichaed h ,"['Eichaed', 'h']","[('Eichaed', 'NNP'), ('h', 'NN')]",1,"['ADJ', 'NOUN']",['PERSON'],0,1,2
US40901A,1863-12-15,Gaiter-boot protector ,"['Gaiter-boot', 'protector']","[('Gaiter-boot', 'NNP'), ('protector', 'NN')]",1,"['ADJ', 'PUNCT', 'NOUN', 'NOUN']",['PERSON'],0,1,4
US41037A,1863-12-22,George w ,"['George', 'w']","[('George', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US41055A,1864-01-05,And george r ,"['And', 'george', 'r']","[('And', 'CC'), ('george', 'NN'), ('r', 'NN')]",0,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US41115A,1864-01-05,Edward b ,"['Edward', 'b']","[('Edward', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US41126A,1864-01-05,de mey ,"['de', 'mey']","[('de', 'IN'), ('mey', 'FW')]",0,"['X', 'PROPN']",['PERSON'],1,1,2
US41132A,1864-01-05,Nathaniel a ,"['Nathaniel', 'a']","[('Nathaniel', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US41320A,1864-01-19,Maetin w ,"['Maetin', 'w']","[('Maetin', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US41337A,1864-01-19,austin ,['austin'],"[('austin', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US41369A,1864-01-26,William m ,"['William', 'm']","[('William', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US41395A,1864-01-26,George h ,"['George', 'h']","[('George', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US41619A,1864-02-16,Austin s ,"['Austin', 's']","[('Austin', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US41671A,1864-02-23,Henry bennett ,"['Henry', 'bennett']","[('Henry', 'NNP'), ('bennett', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US41731A,1864-02-23,William wanklyn ,"['William', 'wanklyn']","[('William', 'NNP'), ('wanklyn', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US41879A,1864-03-08,Benjamin h ,"['Benjamin', 'h']","[('Benjamin', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US41891A,1864-03-08,Bald catanach ,"['Bald', 'catanach']","[('Bald', 'NNP'), ('catanach', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US41913A,1864-03-15,Joseph s ,"['Joseph', 's']","[('Joseph', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US41961A,1864-03-15,John hall and heney hall ,"['John', 'hall', 'and', 'heney', 'hall']","[('John', 'NNP'), ('hall', 'NN'), ('and', 'CC'), ('heney', 'NN'), ('hall', 'NN')]",1,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,5
US41970A,1864-03-22,Ed wakd ,"['Ed', 'wakd']","[('Ed', 'NNP'), ('wakd', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US42012A,1864-03-22,David munson ,"['David', 'munson']","[('David', 'NNP'), ('munson', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US42052A,1864-03-22,Joseph h ,"['Joseph', 'h']","[('Joseph', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US42101A,1864-03-29,George e ,"['George', 'e']","[('George', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US42134A,1864-03-29,Charles weil ,"['Charles', 'weil']","[('Charles', 'NNP'), ('weil', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US42135A,1864-03-29,David h ,"['David', 'h']","[('David', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US42141A,1864-03-29,Feancis ho yet ,"['Feancis', 'ho', 'yet']","[('Feancis', 'NNP'), ('ho', 'NN'), ('yet', 'RB')]",1,"['PROPN', 'NOUN', 'ADV']",['PERSON'],1,1,3
US42157A,1864-04-05,Elizabeth f ,"['Elizabeth', 'f']","[('Elizabeth', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US42247A,1864-04-05,John w ,"['John', 'w']","[('John', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US42252A,1864-04-05,Coewin s ,"['Coewin', 's']","[('Coewin', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US42317A,1864-04-12,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US42328A,1864-04-12,Cap to contract the flame for night-lamps ,"['Cap', 'to', 'contract', 'the', 'flame', 'for', 'night-lamps']","[('Cap', 'NN'), ('to', 'TO'), ('contract', 'NN'), ('the', 'DT'), ('flame', 'NN'), ('for', 'IN'), ('night-lamps', 'JJ')]",0,"['PROPN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",['PERSON'],1,1,9
US42344A,1864-04-19,Oeein h ,"['Oeein', 'h']","[('Oeein', 'NNP'), ('h', 'NN')]",1,"['NOUN', 'NOUN']",['PERSON'],0,1,2
US42525A,1864-04-26,James s ,"['James', 's']","[('James', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US42638A,1864-05-10,Patrick boylak ,"['Patrick', 'boylak']","[('Patrick', 'NNP'), ('boylak', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US42713A,1864-05-10,Alexandee adbien despeeaux ,"['Alexandee', 'adbien', 'despeeaux']","[('Alexandee', 'NNP'), ('adbien', 'NN'), ('despeeaux', 'NN')]",1,"['PROPN', 'ADJ', 'INTJ']",['PERSON'],1,1,3
US42726A,1864-05-10,Charles goodyear ,"['Charles', 'goodyear']","[('Charles', 'NNP'), ('goodyear', 'VBP')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US42729A,1864-05-10,John hawks ,"['John', 'hawks']","[('John', 'NNP'), ('hawks', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US42738A,1864-05-17,Egbert baekley axd lewis semple ,"['Egbert', 'baekley', 'axd', 'lewis', 'semple']","[('Egbert', 'NNP'), ('baekley', 'NN'), ('axd', 'NN'), ('lewis', 'NN'), ('semple', 'NN')]",1,"['PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,5
US42805A,1864-05-17,william stjs ,"['william', 'stjs']","[('william', 'NN'), ('stjs', 'NN')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US42829A,1864-05-24,John birkeniiead ,"['John', 'birkeniiead']","[('John', 'NNP'), ('birkeniiead', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US42893A,1864-05-24,Edward wilbue ,"['Edward', 'wilbue']","[('Edward', 'NNP'), ('wilbue', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US42898A,1864-05-24,William cleland ,"['William', 'cleland']","[('William', 'NNP'), ('cleland', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US42931A,1864-05-31,william demuth ,"['william', 'demuth']","[('william', 'NN'), ('demuth', 'NN')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US42962A,1864-05-31,William nunns ,"['William', 'nunns']","[('William', 'NNP'), ('nunns', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US42988A,1864-05-31,Alexander whitelaw ,"['Alexander', 'whitelaw']","[('Alexander', 'NNP'), ('whitelaw', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US43176A,1864-06-21,James m ,"['James', 'm']","[('James', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US43218A,1864-06-21,Francis mcghan ,"['Francis', 'mcghan']","[('Francis', 'NNP'), ('mcghan', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US43242A,1864-06-21,Meeeitt l ,"['Meeeitt', 'l']","[('Meeeitt', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US43270A,1864-06-21,koosseau de lafarge ,"['koosseau', 'de', 'lafarge']","[('koosseau', 'NN'), ('de', 'FW'), ('lafarge', 'NN')]",0,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US43408A,1864-07-05,Nicholas holden ,"['Nicholas', 'holden']","[('Nicholas', 'NNP'), ('holden', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US43414A,1864-07-05,John johnson ,"['John', 'johnson']","[('John', 'NNP'), ('johnson', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US43477A,1864-07-12,John coleman ,"['John', 'coleman']","[('John', 'NNP'), ('coleman', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US43483A,1864-07-12,William vm ,"['William', 'vm']","[('William', 'NNP'), ('vm', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US43543A,1864-07-12,William i ,"['William', 'i']","[('William', 'NNP'), ('i', 'NN')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US43549A,1864-07-12,And barton bicketson ,"['And', 'barton', 'bicketson']","[('And', 'CC'), ('barton', 'NN'), ('bicketson', 'NN')]",0,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US43609A,1864-07-19,William sias and holland bias ,"['William', 'sias', 'and', 'holland', 'bias']","[('William', 'NNP'), ('sias', 'NN'), ('and', 'CC'), ('holland', 'NN'), ('bias', 'NN')]",1,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN']","['PERSON', 'GPE']",1,1,5
US43646A,1864-07-26,Samuel h ,"['Samuel', 'h']","[('Samuel', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US43675A,1864-08-02,Tetomas b ,"['Tetomas', 'b']","[('Tetomas', 'NN'), ('b', 'NN')]",0,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US43777A,1864-08-09,kendrick ,['kendrick'],"[('kendrick', 'NN')]",0,['VERB'],['PERSON'],0,1,1
US43792A,1864-08-09,Charles perley ,"['Charles', 'perley']","[('Charles', 'NNP'), ('perley', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US43823A,1864-08-16,John h ,"['John', 'h']","[('John', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US43828A,1864-08-16,bancroft ,['bancroft'],"[('bancroft', 'NN')]",0,['ADJ'],['PERSON'],0,1,1
US43902A,1864-08-23,William c ,"['William', 'c']","[('William', 'NNP'), ('c', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US43904A,1864-08-23,Jambs faye ,"['Jambs', 'faye']","[('Jambs', 'NNP'), ('faye', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US43923A,1864-08-23,Gordon mokat ,"['Gordon', 'mokat']","[('Gordon', 'NNP'), ('mokat', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US43958A,1864-08-23,stevens ,['stevens'],"[('stevens', 'NNS')]",0,['PROPN'],['PERSON'],1,1,1
US43973A,1864-08-30,Samuel s ,"['Samuel', 's']","[('Samuel', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US43986A,1864-08-30,Sam hague ,"['Sam', 'hague']","[('Sam', 'NNP'), ('hague', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US44028A,1864-08-30,van oeckelen ,"['van', 'oeckelen']","[('van', 'NN'), ('oeckelen', 'NN')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US44095A,1864-09-06,William g ,"['William', 'g']","[('William', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US44166A,1864-09-13,James david ,"['James', 'david']","[('James', 'NNP'), ('david', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US44190A,1864-09-13,Albert h ,"['Albert', 'h']","[('Albert', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
