patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings
US143873A,1873-10-21,Improvement in means of raising floating timber and loading vessels therewith ,"['Improvement', 'in', 'means', 'of', 'raising', 'floating', 'timber', 'and', 'loading', 'vessels', 'therewith']","[('Improvement', 'NN'), ('in', 'IN'), ('means', 'NNS'), ('of', 'IN'), ('raising', 'VBG'), ('floating', 'VBG'), ('timber', 'NN'), ('and', 'CC'), ('loading', 'NN'), ('vessels', 'NNS'), ('therewith', 'VBP')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],0,0,11,1
US144840A,1873-11-25,Improvement in apparatus for delivering and drawing long-fibered wool after ,"['Improvement', 'in', 'apparatus', 'for', 'delivering', 'and', 'drawing', 'long-fibered', 'wool', 'after']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN'), ('delivering', 'VBG'), ('and', 'CC'), ('drawing', 'VBG'), ('long-fibered', 'JJ'), ('wool', 'NN'), ('after', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'ADV', 'PUNCT', 'VERB', 'NOUN', 'ADP']",[],0,0,12,1
US145568A,1873-12-16,Improvement in heating air and supplying boilers therewith ,"['Improvement', 'in', 'heating', 'air', 'and', 'supplying', 'boilers', 'therewith']","[('Improvement', 'NN'), ('in', 'IN'), ('heating', 'VBG'), ('air', 'NN'), ('and', 'CC'), ('supplying', 'VBG'), ('boilers', 'NNS'), ('therewith', 'VBP')]",0,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],0,0,8,1
US145784A,1873-12-23,Improvement in furnaces for ,"['Improvement', 'in', 'furnaces', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('furnaces', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US146183A,1874-01-06,Improvement in brushes for ,"['Improvement', 'in', 'brushes', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('brushes', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US146474A,1874-01-13,Geoege w ,"['Geoege', 'w']","[('Geoege', 'NNP'), ('w', 'NN')]",1,"['VERB', 'ADP']",[],0,0,2,1
US146651A,1874-01-20,Improvement in stocks for ,"['Improvement', 'in', 'stocks', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('stocks', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US146664A,1874-01-20,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US146720A,1874-01-20,Improvement in processes for making statuary and compositions therefor ,"['Improvement', 'in', 'processes', 'for', 'making', 'statuary', 'and', 'compositions', 'therefor']","[('Improvement', 'NN'), ('in', 'IN'), ('processes', 'NNS'), ('for', 'IN'), ('making', 'VBG'), ('statuary', 'JJ'), ('and', 'CC'), ('compositions', 'NNS'), ('therefor', 'VBP')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADJ', 'CCONJ', 'NOUN', 'ADP']",[],0,0,9,1
US147559A,1874-02-17,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US148608A,1874-03-17,Improvement in automatic fire-alarms and circuits therefor ,"['Improvement', 'in', 'automatic', 'fire-alarms', 'and', 'circuits', 'therefor']","[('Improvement', 'NN'), ('in', 'IN'), ('automatic', 'JJ'), ('fire-alarms', 'NNS'), ('and', 'CC'), ('circuits', 'NNS'), ('therefor', 'VBP')]",0,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,9,1
US149242A,1874-03-31,Improvement in the manufacture of iron and steel and furnaces therefor ,"['Improvement', 'in', 'the', 'manufacture', 'of', 'iron', 'and', 'steel', 'and', 'furnaces', 'therefor']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('manufacture', 'NN'), ('of', 'IN'), ('iron', 'NN'), ('and', 'CC'), ('steel', 'NN'), ('and', 'CC'), ('furnaces', 'NNS'), ('therefor', 'VBP')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,11,1
US149467A,1874-04-07,Improvement in the processes of ,"['Improvement', 'in', 'the', 'processes', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('processes', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,5,1
US149813A,1874-04-14,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US149980A,1874-04-21,I in vent of ,"['I', 'in', 'vent', 'of']","[('I', 'PRP'), ('in', 'IN'), ('vent', 'NN'), ('of', 'IN')]",0,"['PRON', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US150206A,1874-04-28,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US150796A,1874-05-12,Improvement in machines for ,"['Improvement', 'in', 'machines', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('machines', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US151209A,1874-05-26,Improvement in automatic telegraphy and in perforators therefor ,"['Improvement', 'in', 'automatic', 'telegraphy', 'and', 'in', 'perforators', 'therefor']","[('Improvement', 'NN'), ('in', 'IN'), ('automatic', 'JJ'), ('telegraphy', 'NN'), ('and', 'CC'), ('in', 'IN'), ('perforators', 'NNS'), ('therefor', 'VBP')]",0,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADP']",[],0,0,8,1
US151534A,1874-06-02,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US153210A,1874-07-21,weber ,['weber'],"[('weber', 'NN')]",0,['ADP'],[],0,0,1,1
US153362A,1874-07-21,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US153760A,1874-08-04,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US154020A,1874-08-11,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US154690A,1874-09-01,Improvement in machines for ,"['Improvement', 'in', 'machines', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('machines', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US154707A,1874-09-01,X i improvement in ,"['X', 'i', 'improvement', 'in']","[('X', 'NN'), ('i', 'NN'), ('improvement', 'NN'), ('in', 'IN')]",0,"['INTJ', 'PRON', 'VERB', 'ADP']",[],0,0,4,1
US154758A,1874-09-08,Improvement in apparatus for ,"['Improvement', 'in', 'apparatus', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US154766A,1874-09-08,pfan ne ,"['pfan', 'ne']","[('pfan', 'NN'), ('ne', 'NN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US154780A,1874-09-08,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US154952A,1874-09-15,Improvement in edible compounds or ,"['Improvement', 'in', 'edible', 'compounds', 'or']","[('Improvement', 'NN'), ('in', 'IN'), ('edible', 'JJ'), ('compounds', 'NNS'), ('or', 'CC')]",0,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ']",[],0,0,5,1
US155214A,1874-09-22,Improvement in apparatus for ,"['Improvement', 'in', 'apparatus', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US155384A,1874-09-29,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US156108A,1874-10-20,Improvement in methods of ,"['Improvement', 'in', 'methods', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('methods', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US156618A,1874-11-03,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US156701A,1874-11-10,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US156912A,1874-11-17,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US157717A,1874-12-15,"Improvement in tempering glass, and furnaces therefor ","['Improvement', 'in', 'tempering', 'glass,', 'and', 'furnaces', 'therefor']","[('Improvement', 'NN'), ('in', 'IN'), ('tempering', 'VBG'), ('glass,', 'NN'), ('and', 'CC'), ('furnaces', 'NNS'), ('therefor', 'VBP')]",0,"['NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP']",[],0,0,8,1
US157857A,1874-12-15,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US160375A,1875-03-02,Improvement in machines for ,"['Improvement', 'in', 'machines', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('machines', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US161231A,1875-03-23,Improvement in methods of ,"['Improvement', 'in', 'methods', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('methods', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US161359A,1875-03-30,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US161943A,1875-04-13,Improvement in blanks for ,"['Improvement', 'in', 'blanks', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('blanks', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US162184A,1875-04-20,Geoege w ,"['Geoege', 'w']","[('Geoege', 'NNP'), ('w', 'NN')]",1,"['VERB', 'ADP']",[],0,0,2,1
US162185A,1875-04-20,Geoege w ,"['Geoege', 'w']","[('Geoege', 'NNP'), ('w', 'NN')]",1,"['VERB', 'ADP']",[],0,0,2,1
US162781A,1875-05-04,Improvement in devices for ,"['Improvement', 'in', 'devices', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('devices', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US163813A,1875-05-25,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US163880A,1875-06-01,Improvement in modes of ,"['Improvement', 'in', 'modes', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('modes', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US165080A,1875-06-29,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US165375A,1875-07-06,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US165630A,1875-07-13,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US166013A,1875-07-27,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US166077A,1875-07-27,Improvement in machines for ,"['Improvement', 'in', 'machines', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('machines', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US166158A,1875-07-27,Improvement in modes of ,"['Improvement', 'in', 'modes', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('modes', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US166916A,1875-08-24,Improvement in cement sewer-traps and molds therefor ,"['Improvement', 'in', 'cement', 'sewer-traps', 'and', 'molds', 'therefor']","[('Improvement', 'NN'), ('in', 'IN'), ('cement', 'NN'), ('sewer-traps', 'NNS'), ('and', 'CC'), ('molds', 'NNS'), ('therefor', 'NNS')]",0,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,9,1
US167524A,1875-09-07,Improvement in methods of removing calcareous deposits from the exterior of ,"['Improvement', 'in', 'methods', 'of', 'removing', 'calcareous', 'deposits', 'from', 'the', 'exterior', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('methods', 'NNS'), ('of', 'IN'), ('removing', 'VBG'), ('calcareous', 'JJ'), ('deposits', 'NNS'), ('from', 'IN'), ('the', 'DT'), ('exterior', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,11,1
US167692A,1875-09-14,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US167847A,1875-09-21,Improvement in processes and apparatus for the manufacture of illuminating or ,"['Improvement', 'in', 'processes', 'and', 'apparatus', 'for', 'the', 'manufacture', 'of', 'illuminating', 'or']","[('Improvement', 'NN'), ('in', 'IN'), ('processes', 'NNS'), ('and', 'CC'), ('apparatus', 'NN'), ('for', 'IN'), ('the', 'DT'), ('manufacture', 'NN'), ('of', 'IN'), ('illuminating', 'NN'), ('or', 'CC')]",0,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ']",[],0,0,11,1
US168985A,1875-10-19,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US169040A,1875-10-19,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US169213A,1875-10-26,Improvement in dies for upsetting the ends of plowshares and blanks therefor ,"['Improvement', 'in', 'dies', 'for', 'upsetting', 'the', 'ends', 'of', 'plowshares', 'and', 'blanks', 'therefor']","[('Improvement', 'NN'), ('in', 'IN'), ('dies', 'NNS'), ('for', 'IN'), ('upsetting', 'VBG'), ('the', 'DT'), ('ends', 'NNS'), ('of', 'IN'), ('plowshares', 'NNS'), ('and', 'CC'), ('blanks', 'NNS'), ('therefor', 'VBP')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADP']",[],0,0,12,1
US169396A,1875-11-02,ahlstrom ,['ahlstrom'],"[('ahlstrom', 'NN')]",0,['ADP'],[],0,0,1,1
US169423A,1875-11-02,Process and apparatus for enriching gas or air with ,"['Process', 'and', 'apparatus', 'for', 'enriching', 'gas', 'or', 'air', 'with']","[('Process', 'NN'), ('and', 'CC'), ('apparatus', 'NN'), ('for', 'IN'), ('enriching', 'VBG'), ('gas', 'NN'), ('or', 'CC'), ('air', 'NN'), ('with', 'IN')]",0,"['NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,9,1
US169783A,1875-11-09,Improvement in tempering glass and furnaces therefor ,"['Improvement', 'in', 'tempering', 'glass', 'and', 'furnaces', 'therefor']","[('Improvement', 'NN'), ('in', 'IN'), ('tempering', 'VBG'), ('glass', 'NN'), ('and', 'CC'), ('furnaces', 'NNS'), ('therefor', 'VBP')]",0,"['NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,7,1
US170017A,1875-11-16,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US170574A,1875-11-30,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US171332A,1875-12-21,Improvement in apparatus for preserving corpses and other organic matter from ,"['Improvement', 'in', 'apparatus', 'for', 'preserving', 'corpses', 'and', 'other', 'organic', 'matter', 'from']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN'), ('preserving', 'VBG'), ('corpses', 'NNS'), ('and', 'CC'), ('other', 'JJ'), ('organic', 'JJ'), ('matter', 'NN'), ('from', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'ADP']",[],0,0,11,1
US171869A,1876-01-04,Improvement in electric regulators for ,"['Improvement', 'in', 'electric', 'regulators', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('electric', 'JJ'), ('regulators', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,5,1
US172177A,1876-01-11,Improvement in devices for ,"['Improvement', 'in', 'devices', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('devices', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US172581A,1876-01-25,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US172871A,1876-02-01,Improvement in apparatus for ,"['Improvement', 'in', 'apparatus', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US172995A,1876-02-01,Improvement in the manufacture of soluble gun-cotton and products therefrom ,"['Improvement', 'in', 'the', 'manufacture', 'of', 'soluble', 'gun-cotton', 'and', 'products', 'therefrom']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('manufacture', 'NN'), ('of', 'IN'), ('soluble', 'JJ'), ('gun-cotton', 'NN'), ('and', 'CC'), ('products', 'NNS'), ('therefrom', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,12,1
US173942A,1876-02-22,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US174127A,1876-02-29,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US174562A,1876-03-07,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US176654A,1876-04-25,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US176970A,1876-05-02,laws on ,"['laws', 'on']","[('laws', 'NNS'), ('on', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US177030A,1876-05-02,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US178727A,1876-06-13,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US179595A,1876-07-04,Improvement in apparatus for ,"['Improvement', 'in', 'apparatus', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US180590A,1876-08-01,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US180611A,1876-08-01,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US180971A,1876-08-08,Improvement in apparatus for ,"['Improvement', 'in', 'apparatus', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US181013A,1876-08-15,Improvement in bottoms for ,"['Improvement', 'in', 'bottoms', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('bottoms', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US181265A,1876-08-22,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US181402A,1876-08-22,Improvement in apparatus for treating refuse from slaughter-houses for ,"['Improvement', 'in', 'apparatus', 'for', 'treating', 'refuse', 'from', 'slaughter-houses', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN'), ('treating', 'VBG'), ('refuse', 'NN'), ('from', 'IN'), ('slaughter-houses', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,11,1
US181773A,1876-09-05,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US183242A,1876-10-10,Improvement in processes and apparatus for manufacturing fertilizers from ,"['Improvement', 'in', 'processes', 'and', 'apparatus', 'for', 'manufacturing', 'fertilizers', 'from']","[('Improvement', 'NN'), ('in', 'IN'), ('processes', 'NNS'), ('and', 'CC'), ('apparatus', 'NN'), ('for', 'IN'), ('manufacturing', 'VBG'), ('fertilizers', 'NNS'), ('from', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP']",[],0,0,9,1
US183271A,1876-10-17,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US183888A,1876-10-31,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US184494A,1876-11-21,Improvement in iachhnes for ,"['Improvement', 'in', 'iachhnes', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('iachhnes', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US185272A,1876-12-12,Improvement in couplings for ,"['Improvement', 'in', 'couplings', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('couplings', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US185902A,1877-01-02,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US187474A,1877-02-20,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US187577A,1877-02-20,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US187717A,1877-02-27,Improvement in machines for ,"['Improvement', 'in', 'machines', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('machines', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US187966A,1877-03-06,Improvement in artificial filtrat on ,"['Improvement', 'in', 'artificial', 'filtrat', 'on']","[('Improvement', 'NN'), ('in', 'IN'), ('artificial', 'JJ'), ('filtrat', 'NN'), ('on', 'IN')]",0,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,5,1
US188259A,1877-03-13,Improvement in pressure devices for ,"['Improvement', 'in', 'pressure', 'devices', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('pressure', 'NN'), ('devices', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP']",[],0,0,5,1
US188703A,1877-03-20,Improvement in method-of burning stone-coal slack in the manufacture of ,"['Improvement', 'in', 'method-of', 'burning', 'stone-coal', 'slack', 'in', 'the', 'manufacture', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('method-of', 'JJ'), ('burning', 'VBG'), ('stone-coal', 'JJ'), ('slack', 'NN'), ('in', 'IN'), ('the', 'DT'), ('manufacture', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,14,1
US188819A,1877-03-27,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US189041A,1877-04-03,Improvement in couplings for ,"['Improvement', 'in', 'couplings', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('couplings', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US190225A,1877-05-01,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US190899A,1877-05-15,Improvement in apparatus for separating malt extract from the husks or refuse of ,"['Improvement', 'in', 'apparatus', 'for', 'separating', 'malt', 'extract', 'from', 'the', 'husks', 'or', 'refuse', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN'), ('separating', 'VBG'), ('malt', 'JJ'), ('extract', 'NN'), ('from', 'IN'), ('the', 'DT'), ('husks', 'NNS'), ('or', 'CC'), ('refuse', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'ADP']",[],0,0,13,1
US190925A,1877-05-15,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
