patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US1400007A,1921-03-18,Bracket,['PROPN'],[],1,0,2,['bracket']
US1400033A,1919-02-15,Propeller,['PROPN'],[],1,0,2,['propeller']
US1400036A,1919-10-13,Furnace,['PROPN'],[],1,0,2,['furnace']
US1400049A,1921-05-13,Hammock,['PROPN'],[],1,0,2,['hammock']
US1400061A,1920-03-08,Bifocal,['PROPN'],[],1,0,2,['bifocal']
US1400074A,1920-01-29,Bedpan,['PROPN'],[],1,0,2,['bedpan']
US1400077A,1921-12-13,keith,['PROPN'],[],1,0,1,['keith']
US1400113A,1921-12-13,Ington,['PROPN'],['ORG'],1,0,1,['ington']
US1400132A,1921-04-04,Drill,['PROPN'],[],1,0,2,['drill']
US1400142A,1919-05-12,Pulley,['PROPN'],['GPE'],1,0,2,['pulley']
US1400147A,1921-04-08,Hatpin,['PROPN'],[],1,0,2,['hatpin']
US1400183A,1918-05-20,Heel,['PROPN'],[],1,0,2,['heel']
US1400203A,1918-06-15,Catalyzer,['PROPN'],[],1,0,2,['catalyzer']
US1400209A,1921-12-13,Sebvee fob,"['PROPN', 'VERB']",[],1,0,2,"['sebvee', 'fob']"
US1400239A,1921-12-13,Swell fob,"['PROPN', 'VERB']",['ORG'],1,0,2,"['swell', 'fob']"
US1400260A,1919-12-30,Sash,['PROPN'],[],1,0,2,['sash']
US1400318A,1918-03-25,Loom,['PROPN'],[],1,0,2,['loom']
US1400332A,1921-12-13,Otto volz,"['PROPN', 'NOUN']",[],1,0,2,"['otto', 'volz']"
US1400335A,1920-07-03,Furnace,['PROPN'],[],1,0,2,['furnace']
US1400340A,1918-03-12,Brake,['PROPN'],[],1,0,2,['brake']
US1400349A,1920-09-22,Trailer,['PROPN'],[],1,0,2,['trailer']
US1400350A,1920-03-29,Muffler,['PROPN'],[],1,0,2,['muffler']
US1400355A,1920-01-08,Bag,['PROPN'],[],1,0,2,['bag']
US1400362A,1921-12-13,Charles r,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'r']"
US1400366A,1920-01-06,Headlight,['PROPN'],[],1,0,2,['headlight']
US1400372A,1914-11-04,Vehicle,['PROPN'],[],1,0,2,['vehicle']
US1400376A,1921-12-13,Necticut,['PROPN'],[],1,0,1,['necticut']
US1400377A,1919-04-09,Vaporizer,['PROPN'],[],1,0,2,['vaporizer']
US1400436A,1920-03-06,Indicator,['PROPN'],[],1,0,2,['indicator']
US1400454A,1920-04-12,Furnace,['PROPN'],[],1,0,2,['furnace']
US1400455A,1920-05-17,Fencepost,['PROPN'],[],1,0,2,['fencepost']
US1400467A,1917-11-10,Separator,['PROPN'],[],1,0,2,['separator']
US1400468A,1921-04-12,Comb,['PROPN'],[],1,0,2,['comb']
US1400479A,1920-09-03,Windshield,['PROPN'],[],1,0,2,['windshield']
US1400481A,1920-11-01,Ladder,['PROPN'],[],1,0,2,['ladder']
US1400499A,1919-06-27,Bag,['PROPN'],[],1,0,2,['bag']
US1400532A,1920-09-10,Marionette,['PROPN'],[],1,0,2,['marionette']
US1400533A,1920-05-25,Sprinkler,['PROPN'],[],1,0,2,['sprinkler']
US1400557A,1920-05-21,Clutch,['PROPN'],[],1,0,2,['clutch']
US1400561A,1921-12-20,mason,['PROPN'],[],1,0,1,['mason']
US1400565A,1918-09-03,Clutch,['PROPN'],[],1,0,2,['clutch']
US1400566A,1921-12-20,of detroit,"['ADP', 'PROPN']",['GPE'],1,0,2,"['of', 'detroit']"
US1400574A,1921-12-20,steele,['PROPN'],[],1,0,1,['steele']
US1400636A,1921-12-20,Assittgtob,['PROPN'],[],1,0,1,['assittgtob']
US1400648A,1920-06-04,Dilator,['PROPN'],[],1,0,2,['dilator']
US1400653A,1920-09-30,Forceps,['PROPN'],[],1,0,2,['forceps']
US1400655A,1918-01-21,Mitten,['PROPN'],[],1,0,2,['mitten']
US1400666A,1921-03-19,Buckle,['PROPN'],[],1,0,2,['buckle']
US1400671A,1919-07-22,Pulley,['PROPN'],['GPE'],1,0,2,['pulley']
US1400685A,1921-06-04,Container,['PROPN'],[],1,0,2,['container']
US1400696A,1920-12-29,Toy,['PROPN'],[],1,0,2,['toy']
US1400722A,1920-01-09,Grate,['PROPN'],[],1,0,2,['grate']
US1400738A,1910-08-02,Planter,['PROPN'],[],1,0,2,['planter']
