patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US300005A,1884-06-10,William r,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'r']",1
US300017A,1884-06-10,Hans h,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['hans', 'h']",1
US300028A,1884-06-10,Clinton stephens,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['clinton', 'stephens']",1
US300029A,1884-06-10,John stephenson,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['john', 'stephenson']",1
US300040A,1884-06-10,Ealph beownscw,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['ealph', 'beownscw']",1
US300042A,1884-06-10,William l,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'l']",1
US300043A,1884-06-10,William l,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'l']",1
US300044A,1884-06-10,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US300054A,1884-06-10,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US300065A,1884-06-10,John gibbons,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['john', 'gibbons']",1
US300071A,1884-06-10,John hawlowetz,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['john', 'hawlowetz']",1
US300072A,1884-06-10,Haeeis h,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['haeeis', 'h']",1
US300082A,1884-06-10,Jens jensen,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['jens', 'jensen']",1
US300083A,1884-06-10,jensen,['PROPN'],['PERSON'],1,1,1,['jensen'],1
US300103A,1884-06-10,John millee,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'millee']",1
US300108A,1884-06-10,William j,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'j']",1
US300116A,1884-06-10,Henry ocoee,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['henry', 'ocoee']",1
US300134A,1884-06-10,David rousseau,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['david', 'rousseau']",1
US300137A,1884-06-10,Matthew d,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['matthew', 'd']",1
US300141A,1884-06-10,Henry schott,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['henry', 'schott']",1
US300144A,1884-06-10,scribner,['NOUN'],['PERSON'],0,1,1,['scribner'],1
US300146A,1884-06-10,John sinnott,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'sinnott']",1
US300148A,1884-06-10,John skinner,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['john', 'skinner']",1
US300158A,1884-06-10,stevens,['VERB'],['PERSON'],0,1,1,['stevens'],1
US300162A,1884-06-10,taylor,['PROPN'],['PERSON'],1,1,1,['taylor'],1
US300164A,1884-06-10,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US300176A,1884-06-10,Wilhelm wenzel,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['wilhelm', 'wenzel']",1
US300207A,1884-06-10,William c,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'c']",1
US300214A,1884-06-10,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US300219A,1884-06-10,William cochbane,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'cochbane']",1
US300220A,1884-06-10,cohen,['PROPN'],['PERSON'],1,1,1,['cohen'],1
US300234A,1884-06-10,William e,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'e']",1
US300245A,1884-06-10,Thomas geeitt,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['thomas', 'geeitt']",1
US300247A,1884-06-10,James f,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['james', 'f']",1
US300253A,1884-06-10,bdgae w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['bdgae', 'w']",1
US300259A,1884-06-10,William holder,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'holder']",1
US300269A,1884-06-10,James s,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['james', 's']",1
US300275A,1884-06-10,Thomas d,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['thomas', 'd']",1
US300292A,1884-06-10,John waed,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['john', 'waed']",1
US300314A,1884-06-10,ellis,['PROPN'],['PERSON'],1,1,1,['ellis'],1
US300315A,1884-06-10,Ben eystbr,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['ben', 'eystbr']",1
US300319A,1884-06-10,George d,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'd']",1
US300320A,1884-06-10,Laed f,"['PROPN', 'X']",['PERSON'],1,1,2,"['laed', 'f']",1
US300323A,1884-06-10,Oliver lo,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['oliver', 'lo']",1
US300328A,1884-06-10,Fbancis d,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['fbancis', 'd']",1
US300330A,1884-06-10,stewart,['PROPN'],['PERSON'],1,1,1,['stewart'],1
US300340A,1884-06-17,Patrick bbownley,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['patrick', 'bbownley']",1
US300352A,1884-06-17,Samuel s,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['samuel', 's']",1
US300360A,1884-06-17,William gray,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'gray']",1
US300363A,1884-06-17,Thomas haeps,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['thomas', 'haeps']",1
US300382A,1884-06-17,manton,['PROPN'],['PERSON'],1,1,1,['manton'],1
US300434A,1884-06-17,bakee,['PROPN'],['PERSON'],1,1,1,['bakee'],1
US300435A,1884-06-17,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US300439A,1884-06-17,Thomas t,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['thomas', 't']",1
US300441A,1884-06-17,George eoest,"['PROPN', 'ADJ']",['PERSON'],1,1,2,"['george', 'eoest']",1
US300448A,1884-06-17,James m,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['james', 'm']",1
US300451A,1884-06-17,William dowattam,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'dowattam']",1
US300458A,1884-06-17,follett,['PROPN'],['PERSON'],1,1,1,['follett'],1
US300461A,1884-06-17,John gibbons,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['john', 'gibbons']",1
US300465A,1884-06-17,Thomas hale,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'hale']",1
US300467A,1884-06-17,John j,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'j']",1
US300490A,1884-06-17,Charles s,"['PROPN', 'PART']",['PERSON'],1,1,2,"['charles', 's']",1
US300507A,1884-06-17,Egbert b,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['egbert', 'b']",1
US300527A,1884-06-17,Joseph steubel,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['joseph', 'steubel']",1
US300544A,1884-06-17,Joseph white,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['joseph', 'white']",1
US300546A,1884-06-17,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US300551A,1884-06-17,George e,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'e']",1
US300562A,1884-06-17,bishopbjck,['PROPN'],['PERSON'],1,1,1,['bishopbjck'],1
US300567A,1884-06-17,William t,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 't']",1
US300577A,1884-06-17,Cuttefi,['PROPN'],['PERSON'],1,1,1,['cuttefi'],1
US300588A,1884-06-17,George foebes,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['george', 'foebes']",1
US300589A,1884-06-17,Thomas p,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'p']",1
US300591A,1884-06-17,Thomas p,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'p']",1
US300594A,1884-06-17,Willard h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['willard', 'h']",1
US300600A,1884-06-17,halsey,['PROPN'],['PERSON'],1,1,1,['halsey'],1
US300607A,1884-06-17,eewett,['PROPN'],['PERSON'],1,1,1,['eewett'],1
US300635A,1884-06-17,Hoeaoe w,"['PROPN', 'ADP']",['PERSON'],1,1,2,"['hoeaoe', 'w']",1
US300651A,1884-06-17,William b,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'b']",1
US300657A,1884-06-17,William stubblebine,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'stubblebine']",1
US300658A,1884-06-17,taylor,['PROPN'],['PERSON'],1,1,1,['taylor'],1
US300660A,1884-06-17,Foe vehicles,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['foe', 'vehicles']",1
US300666A,1884-06-17,peters,['NOUN'],['PERSON'],0,1,1,['peters'],1
US300674A,1884-06-17,William m,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['william', 'm']",1
US300686A,1884-06-17,Boweh,['PROPN'],['PERSON'],1,1,1,['boweh'],1
US300692A,1884-06-17,William busch,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['william', 'busch']",1
US300699A,1884-06-17,Bebnhaed deeyfus,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['bebnhaed', 'deeyfus']",1
US300707A,1884-06-17,Btjkg,['NOUN'],['PERSON'],0,1,1,['btjkg'],1
US300728A,1884-06-17,Chaelbs h,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['chaelbs', 'h']",1
US300737A,1884-06-17,rowlett,['PROPN'],['PERSON'],1,1,1,['rowlett'],1
US300738A,1884-06-17,eowlett,['PROPN'],['PERSON'],1,1,1,['eowlett'],1
US300746A,1884-06-17,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US300758A,1884-06-24,bbazelle,['PROPN'],['PERSON'],1,1,1,['bbazelle'],1
US300761A,1884-06-24,Charles brothers,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['charles', 'brothers']",1
US300781A,1884-06-24,Fbancis w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['fbancis', 'w']",1
US300785A,1884-06-24,George b,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'b']",1
US300824A,1884-06-24,William c,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'c']",1
US300825A,1884-06-24,William c,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'c']",1
US300836A,1884-06-24,James h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['james', 'h']",1
US300837A,1884-06-24,James h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['james', 'h']",1
US300849A,1884-06-24,Jacques coutubieb,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['jacques', 'coutubieb']",1
US300871A,1884-06-24,Alexander kaiser,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['alexander', 'kaiser']",1
US300875A,1884-06-24,franklin lawrence,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['franklin', 'lawrence']",1
US300877A,1884-06-24,lawrence,['NOUN'],['PERSON'],0,1,1,['lawrence'],1
US300885A,1884-06-24,James mueeay,"['PROPN', 'ADJ']",['PERSON'],1,1,2,"['james', 'mueeay']",1
US300893A,1884-06-24,John rancevan,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'rancevan']",1
US300896A,1884-06-24,Denison a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['denison', 'a']",1
US300906A,1884-06-24,William d,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['william', 'd']",1
US300921A,1884-06-24,Joseph e,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['joseph', 'e']",1
US300930A,1884-06-24,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US300937A,1884-06-24,Joseph p,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['joseph', 'p']",1
US300942A,1884-06-24,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US300957A,1884-06-24,Thomas coubtney,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'coubtney']",1
US300958A,1884-06-24,Thomas coylb,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'coylb']",1
US300966A,1884-06-24,William ii,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['william', 'ii']",1
US300988A,1884-06-24,Andrew b,"['PROPN', 'X']",['PERSON'],1,1,2,"['andrew', 'b']",1
US300993A,1884-06-24,Stephen marvin,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['stephen', 'marvin']",1
US301014A,1884-06-24,David shuleb,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['david', 'shuleb']",1
US301026A,1884-06-24,Edward weston,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['edward', 'weston']",1
US301028A,1884-06-24,Edward weston,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['edward', 'weston']",1
US301029A,1884-06-24,Edward weston,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['edward', 'weston']",1
US301033A,1884-06-24,willett,['PROPN'],['PERSON'],1,1,1,['willett'],1
US301037A,1884-06-24,William w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['william', 'w']",1
US301049A,1884-06-24,davis,['PROPN'],['PERSON'],1,1,1,['davis'],1
US301050A,1884-06-24,Jonathan ii,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['jonathan', 'ii']",1
US301053A,1884-06-24,John fye,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['john', 'fye']",1
US301054A,1884-06-24,William gleason,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'gleason']",1
US301059A,1884-06-24,johnson,['PROPN'],['PERSON'],1,1,1,['johnson'],1
US301065A,1884-06-24,William e,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'e']",1
US301070A,1884-06-24,John w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'w']",1
US301071A,1884-06-24,John e,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'e']",1
US301075A,1884-06-24,John tombow,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['john', 'tombow']",1
US301078A,1884-07-01,andrew,['PROPN'],['PERSON'],1,1,1,['andrew'],1
US301081A,1884-07-01,beckwith,['X'],['PERSON'],0,1,1,['beckwith'],1
US301091A,1884-07-01,William a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['william', 'a']",1
US301106A,1884-07-01,follett,['PROPN'],['PERSON'],1,1,1,['follett'],1
US301118A,1884-07-01,John a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['john', 'a']",1
US301122A,1884-07-01,William s,"['PROPN', 'PART']",['PERSON'],1,1,2,"['william', 's']",1
US301132A,1884-07-01,James kydd,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['james', 'kydd']",1
US301143A,1884-07-01,John a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['john', 'a']",1
US301152A,1884-07-01,Geobge w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['geobge', 'w']",1
US301158A,1884-07-01,Walteb s,"['PROPN', 'PART']",['PERSON'],1,1,2,"['walteb', 's']",1
US301166A,1884-07-01,matteson,['PROPN'],['PERSON'],1,1,1,['matteson'],1
US301172A,1884-07-01,Rudolph,['PROPN'],['PERSON'],1,1,2,['rudolph'],1
US301189A,1884-07-01,William c,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'c']",1
US301199A,1884-07-01,hitchcock andeeson,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['hitchcock', 'andeeson']",1
US301201A,1884-07-01,John a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['john', 'a']",1
US301217A,1884-07-01,George w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'w']",1
US301236A,1884-07-01,Joseph heeebtjkgee,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['joseph', 'heeebtjkgee']",1
US301247A,1884-07-01,Michael p,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['michael', 'p']",1
US301248A,1884-07-01,Gtjstav a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['gtjstav', 'a']",1
US301256A,1884-07-01,Johf s,"['PROPN', 'PART']",['PERSON'],1,1,2,"['johf', 's']",1
US301258A,1884-07-01,Ccmbad mullee,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['ccmbad', 'mullee']",1
US301272A,1884-07-01,Paul peyibil,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['paul', 'peyibil']",1
US301294A,1884-07-01,William c,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'c']",1
US301300A,1884-07-01,Allen w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['allen', 'w']",1
US301301A,1884-07-01,Allen w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['allen', 'w']",1
US301328A,1884-07-01,Feancis batjmeb,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['feancis', 'batjmeb']",1
US301339A,1884-07-01,William e,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'e']",1
US301351A,1884-07-01,Gerald,['PROPN'],['PERSON'],1,1,1,['gerald'],1
US301352A,1884-07-01,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US301370A,1884-07-01,jones,['PROPN'],['PERSON'],1,1,1,['jones'],1
US301381A,1884-07-01,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US301393A,1884-07-01,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US301395A,1884-07-01,Paul schneidee,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['paul', 'schneidee']",1
US301396A,1884-07-01,William a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['william', 'a']",1
US301405A,1884-07-01,Febdlyasd thiemeb,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['febdlyasd', 'thiemeb']",1
US301423A,1884-07-01,arnold,['PROPN'],['PERSON'],1,1,1,['arnold'],1
