patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US223410A,1880-01-06,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US223412A,1880-01-06,Joseph w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['joseph', 'w']",1
US223421A,1880-01-06,Maetin w,"['NOUN', 'PROPN']",['PERSON'],1,1,2,"['maetin', 'w']",1
US223423A,1880-01-06,George b,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'b']",1
US223438A,1880-01-13,Calvin detrick,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['calvin', 'detrick']",1
US223473A,1880-01-13,Salomon beisao,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['salomon', 'beisao']",1
US223479A,1880-01-13,Heisey case,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['heisey', 'case']",1
US223487A,1880-01-13,Geoege dalton,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['geoege', 'dalton']",1
US223488A,1880-01-13,davis,['PROPN'],['PERSON'],1,1,1,['davis'],1
US223489A,1880-01-13,James m,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['james', 'm']",1
US223502A,1880-01-13,Joseph geove,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['joseph', 'geove']",1
US223503A,1880-01-13,Michael h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['michael', 'h']",1
US223509A,1880-01-13,Francis z,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['francis', 'z']",1
US223510A,1880-01-13,Joseph hoffman,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['joseph', 'hoffman']",1
US223513A,1880-01-13,Joseph hoffman,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['joseph', 'hoffman']",1
US223521A,1880-01-13,Frederick w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['frederick', 'w']",1
US223531A,1880-01-13,Stephen s,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['stephen', 's']",1
US223533A,1880-01-13,William painter,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'painter']",1
US223538A,1880-01-13,Edward e,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['edward', 'e']",1
US223541A,1880-01-13,Thomas eiohaeds,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['thomas', 'eiohaeds']",1
US223550A,1880-01-13,John w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'w']",1
US223571A,1880-01-13,Johann a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['johann', 'a']",1
US223577A,1880-01-13,William w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['william', 'w']",1
US223584A,1880-01-13,letden,['PROPN'],['PERSON'],1,1,1,['letden'],1
US223589A,1880-01-13,John l,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'l']",1
US223591A,1880-01-13,William,['PROPN'],['PERSON'],1,1,2,['william'],1
US223604A,1880-01-13,Gtjstav olfenius,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['gtjstav', 'olfenius']",1
US223621A,1880-01-13,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US223632A,1880-01-20,William baxtee,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'baxtee']",1
US223636A,1880-01-20,William s,"['PROPN', 'PART']",['PERSON'],1,1,2,"['william', 's']",1
US223643A,1880-01-20,John b,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'b']",1
US223662A,1880-01-20,William w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['william', 'w']",1
US223669A,1880-01-20,William,['PROPN'],['PERSON'],1,1,2,['william'],1
US223678A,1880-01-20,Franz koesewitz,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['franz', 'koesewitz']",1
US223684A,1880-01-20,taylor,['PROPN'],['PERSON'],1,1,1,['taylor'],1
US223689A,1880-01-20,Hawley adams,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['hawley', 'adams']",1
US223692A,1880-01-20,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US223700A,1880-01-20,John b,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'b']",1
US223719A,1880-01-20,George w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'w']",1
US223724A,1880-01-20,Samuel h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['samuel', 'h']",1
US223727A,1880-01-20,Samuel d,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['samuel', 'd']",1
US223741A,1880-01-20,lansburgh,['PROPN'],['PERSON'],1,1,1,['lansburgh'],1
US223743A,1880-01-20,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US223744A,1880-01-20,Alexander malm,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['alexander', 'malm']",1
US223747A,1880-01-20,William v,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'v']",1
US223748A,1880-01-20,Tom mitchell,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['tom', 'mitchell']",1
US223753A,1880-01-20,Charles w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['charles', 'w']",1
US223755A,1880-01-20,Peiehs,['PROPN'],['PERSON'],1,1,1,['peiehs'],1
US223757A,1880-01-20,peters,['NOUN'],['PERSON'],0,1,1,['peters'],1
US223770A,1880-01-20,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US223774A,1880-01-20,Milton m,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['milton', 'm']",1
US223775A,1880-01-20,Miles sweet,"['NOUN', 'ADJ']",['PERSON'],0,1,2,"['miles', 'sweet']",1
US223778A,1880-01-20,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US223779A,1880-01-20,William walker,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'walker']",1
US223784A,1880-01-20,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US223785A,1880-01-20,watson,['PROPN'],['PERSON'],1,1,1,['watson'],1
US223786A,1880-01-20,Edwin williams,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['edwin', 'williams']",1
US223789A,1880-01-20,Liamson,['PROPN'],['PERSON'],1,1,1,['liamson'],1
US223790A,1880-01-20,Francis winters,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['francis', 'winters']",1
US223797A,1880-01-27,Thomas g,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'g']",1
US223813A,1880-01-27,Joseph p,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['joseph', 'p']",1
US223817A,1880-01-27,John russell,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['john', 'russell']",1
US223818A,1880-01-27,John eussbll,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['john', 'eussbll']",1
US223836A,1880-01-27,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US223839A,1880-01-27,William,['PROPN'],['PERSON'],1,1,2,['william'],1
US223847A,1880-01-27,Joseph p,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['joseph', 'p']",1
US223848A,1880-01-27,William b,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'b']",1
US223879A,1880-01-27,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US223881A,1880-01-27,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US223883A,1880-01-27,George w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'w']",1
US223887A,1880-01-27,John w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'w']",1
US223889A,1880-01-27,Feancis l,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['feancis', 'l']",1
US223892A,1880-01-27,Thomas delahy,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'delahy']",1
US223895A,1880-01-27,Christopher g,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['christopher', 'g']",1
US223902A,1880-01-27,peters,['NOUN'],['PERSON'],0,1,1,['peters'],1
US223907A,1880-01-27,Oscab hammeestein,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['oscab', 'hammeestein']",1
US223909A,1880-01-27,James h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['james', 'h']",1
US223911A,1880-01-27,William r,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'r']",1
US223921A,1880-01-27,johnson,['PROPN'],['PERSON'],1,1,2,['johnson'],1
US223925A,1880-01-27,Thomas b,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['thomas', 'b']",1
US223929A,1880-01-27,John lamont,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'lamont']",1
US223945A,1880-01-27,Beloss palmer,"['VERB', 'NOUN']",['PERSON'],0,1,2,"['beloss', 'palmer']",1
US223949A,1880-01-27,James h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['james', 'h']",1
US223956A,1880-01-27,James l,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['james', 'l']",1
US223962A,1880-01-27,William stubblebine,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'stubblebine']",1
US223968A,1880-01-27,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US223969A,1880-01-27,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US223974A,1880-02-03,Edward adamson,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['edward', 'adamson']",1
US223981A,1880-02-03,Fabrik augsburg,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['fabrik', 'augsburg']",1
US224007A,1880-02-03,Petehs,['PROPN'],['PERSON'],1,1,1,['petehs'],1
US224016A,1880-02-03,Lewis hoenukg,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['lewis', 'hoenukg']",1
US224018A,1880-02-03,Samuel w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['samuel', 'w']",1
US224027A,1880-02-03,William metzlee,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['william', 'metzlee']",1
US224034A,1880-02-03,peters,['NOUN'],['PERSON'],0,1,1,['peters'],1
US224050A,1880-02-03,Peters,['PROPN'],['PERSON'],1,1,1,['peters'],1
US224056A,1880-02-03,William a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['william', 'a']",1
US224061A,1880-02-03,John ward,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'ward']",1
US224063A,1880-02-03,James l,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['james', 'l']",1
US224065A,1880-02-03,William aemsteong,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'aemsteong']",1
US224068A,1880-02-03,John boyd,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'boyd']",1
US224093A,1880-02-03,John f,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'f']",1
US224101A,1880-02-03,William j,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'j']",1
US224103A,1880-02-03,Thomas g,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'g']",1
US224105A,1880-02-03,William c,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'c']",1
US224120A,1880-02-03,John stoey,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['john', 'stoey']",1
US224121A,1880-02-03,Henry allen,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['henry', 'allen']",1
US224126A,1880-02-03,William e,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'e']",1
US224130A,1880-02-03,Moeeis f,"['PROPN', 'X']",['PERSON'],1,1,2,"['moeeis', 'f']",1
US224132A,1880-02-03,Albert h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['albert', 'h']",1
US224133A,1880-02-03,William s,"['PROPN', 'PART']",['PERSON'],1,1,2,"['william', 's']",1
US224134A,1880-02-03,Thomas w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['thomas', 'w']",1
US224137A,1880-02-03,William beown,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'beown']",1
US224141A,1880-02-03,Wallace h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['wallace', 'h']",1
US224145A,1880-02-03,William l,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'l']",1
US224149A,1880-02-03,Shebman cleminshaw,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['shebman', 'cleminshaw']",1
