patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings
US220062A,1879-09-30,Improvement,['NOUN'],[],0,0,1,0
US220202A,1879-09-30,Regulators,['NOUN'],[],0,0,1,0
US220380A,1879-10-07,holmes,['NOUN'],[],0,0,1,0
US220401A,1879-10-07,maxant,['ADJ'],[],0,0,1,0
US220492A,1879-10-14,Improvement,['NOUN'],[],0,0,1,0
US220502A,1879-10-14,spencer,['NOUN'],[],0,0,1,0
US220547A,1879-10-14,Improvement,['NOUN'],[],0,0,1,0
US220616A,1879-10-14,hildenbrand,['NOUN'],[],0,0,1,0
US220667A,1879-10-14,sawyer,['NOUN'],[],0,0,1,0
US220821A,1879-10-21,Improvement,['NOUN'],[],0,0,1,0
US221089A,1879-10-28,murfhey,['PRON'],[],0,0,1,0
US221257A,1879-11-04,steyens,['VERB'],[],0,0,1,0
US221293A,1879-11-04,Improvement,['NOUN'],[],0,0,1,0
US221321A,1879-11-04,Iprovement,['ADJ'],[],0,0,1,0
US221807A,1879-11-18,Improvement,['NOUN'],[],0,0,1,0
US222216A,1879-12-02,-washburne,['VERB'],[],0,0,1,0
US222219A,1879-12-02,Improvement,['NOUN'],[],0,0,1,0
US222244A,1879-12-02,Improvement,['NOUN'],[],0,0,1,0
US222278A,1879-12-02,Improvement,['NOUN'],[],0,0,1,0
US222310A,1879-12-02,robbins,['NOUN'],[],0,0,1,0
US222367A,1879-12-09,riohaeds,['VERB'],[],0,0,1,0
US222370A,1879-12-09,townsend,['VERB'],[],0,0,1,0
US222385A,1879-12-09,Improvement,['NOUN'],[],0,0,1,0
US222800A,1879-12-23,Improvement,['NOUN'],[],0,0,1,0
US222854A,1879-12-23,avery,['NOUN'],[],0,0,1,0
US223138A,1879-12-30,Improvement,['NOUN'],[],0,0,1,0
US223222A,1880-01-06,Damper,['NOUN'],['ORG'],0,0,1,0
US223233A,1880-01-06,krake,['NOUN'],[],0,0,1,0
US223244A,1880-01-06,purdy,['ADJ'],[],0,0,1,0
US223254A,1880-01-06,spencer,['NOUN'],[],0,0,1,0
US223258A,1880-01-06,sweet,['ADJ'],[],0,0,1,0
US223261A,1880-01-06,urbahn,['NOUN'],[],0,0,1,0
US223263A,1880-01-06,wells,['NOUN'],[],0,0,1,0
US223276A,1880-01-06,carrick,['VERB'],[],0,0,1,0
US223278A,1880-01-06,Hydrant,['ADJ'],[],0,0,1,0
US223305A,1880-01-06,axtmakn,['VERB'],[],0,0,1,0
US223309A,1880-01-06,beebe,['VERB'],[],0,0,1,0
US223310A,1880-01-06,billings,['NOUN'],[],0,0,1,0
US223341A,1880-01-06,hartig-,['X'],[],0,0,1,0
US223346A,1880-01-06,henius,['NOUN'],[],0,0,1,0
US223368A,1880-01-06,Fence,['NOUN'],[],0,0,1,0
US223379A,1880-01-06,petess,['NOUN'],[],0,0,1,0
US223387A,1880-01-06,Nolds,['NOUN'],['ORG'],0,0,1,0
US223389A,1880-01-06,roberts,['NOUN'],[],0,0,1,0
US223405A,1880-01-06,stout,['ADJ'],[],0,0,1,0
US223407A,1880-01-06,strunk,['NOUN'],[],0,0,1,0
US223420A,1880-01-06,wellhouse,['NOUN'],[],0,0,1,0
US223433A,1880-01-13,beooks,['NOUN'],[],0,0,1,0
US223436A,1880-01-13,Stiffeners,['NOUN'],[],0,0,1,0
US223442A,1880-01-13,Beothees,['NOUN'],[],0,0,1,0
US223444A,1880-01-13,Tweezers,['NOUN'],[],0,0,1,0
US223452A,1880-01-13,hideout,['INTJ'],[],0,0,1,0
US223457A,1880-01-13,spalckeayer,['NOUN'],[],0,0,1,0
US223467A,1880-01-13,Doefee,['NOUN'],[],0,0,1,0
US223491A,1880-01-13,durand,['VERB'],[],0,0,1,0
US223499A,1880-01-13,Refrigerator,['NOUN'],[],0,0,1,0
US223511A,1880-01-13,Doefee,['NOUN'],[],0,0,1,0
US223512A,1880-01-13,Dorfer,['NOUN'],[],0,0,1,0
US223522A,1880-01-13,locke,['NOUN'],[],0,0,1,0
US223524A,1880-01-13,mabtin,['NOUN'],['NORP'],0,0,1,0
US223534A,1880-01-13,Pcters,['NOUN'],[],0,0,1,0
US223539A,1880-01-13,quimbt,['NOUN'],[],0,0,1,0
US223573A,1880-01-13,Worth,['ADJ'],[],0,0,1,0
US223585A,1880-01-13,escheeich,['NOUN'],[],0,0,1,0
US223599A,1880-01-13,Churn,['VERB'],[],0,0,1,0
US223606A,1880-01-13,Island,['NOUN'],[],0,0,1,0
US223614A,1880-01-13,storle,['VERB'],[],0,0,1,0
US223623A,1880-01-13,witherell,['VERB'],[],0,0,1,0
US223625A,1880-01-13,wilson,['NOUN'],['ORG'],0,0,1,0
US223634A,1880-01-20,Grate,['NOUN'],[],0,0,1,0
US223640A,1880-01-20,eliot,['NOUN'],[],0,0,1,0
US223647A,1880-01-20,Wventor,['NOUN'],[],0,0,1,0
US223649A,1880-01-20,Itnesses,['NOUN'],[],0,0,1,0
US223663A,1880-01-20,wheeleb,['NOUN'],[],0,0,1,0
US223664A,1880-01-20,Wolseley,['NOUN'],[],0,0,1,0
US223676A,1880-01-20,kelly,['ADV'],[],0,0,1,0
US223680A,1880-01-20,parks,['NOUN'],[],0,0,1,0
US223681A,1880-01-20,reinhardt,['ADV'],[],0,0,1,0
US223686A,1880-01-20,weidling,['VERB'],[],0,0,1,0
US223688A,1880-01-20,adams,['NOUN'],[],0,0,1,0
US223690A,1880-01-20,Stirrup,['VERB'],[],0,0,1,0
US223698A,1880-01-20,blowney,['NOUN'],[],0,0,1,0
US223715A,1880-01-20,doddeidge,['VERB'],[],0,0,1,0
US223723A,1880-01-20,Island,['NOUN'],[],0,0,1,0
US223730A,1880-01-20,harvey,['VERB'],[],0,0,1,0
US223736A,1880-01-20,Toeneys,['NOUN'],[],0,0,1,0
US223746A,1880-01-20,matthews,['NOUN'],[],0,0,1,0
US223760A,1880-01-20,eogees,['NOUN'],[],0,0,1,0
US223763A,1880-01-20,sanders,['NOUN'],[],0,0,1,0
US223764A,1880-01-20,sanfoed,['VERB'],[],0,0,1,0
US223768A,1880-01-20,rogers,['NOUN'],[],0,0,1,0
US223773A,1880-01-20,strunk,['NOUN'],[],0,0,1,0
US223777A,1880-01-20,thiers,['NOUN'],[],0,0,1,0
US223781A,1880-01-20,walker,['VERB'],[],0,0,1,0
US223806A,1880-01-27,hodges,['VERB'],[],0,0,1,0
US223808A,1880-01-27,Island,['NOUN'],[],0,0,1,0
US223838A,1880-01-27,claeksok,['NOUN'],[],0,0,1,0
US223854A,1880-01-27,locke,['NOUN'],[],0,0,1,0
US223861A,1880-01-27,Stove,['VERB'],[],0,0,1,0
US223869A,1880-01-27,stiles,['NOUN'],[],0,0,1,0
US223872A,1880-01-27,ashfoed,['VERB'],[],0,0,1,0
US223913A,1880-01-27,Ottokae,['NOUN'],[],0,0,1,0
US223916A,1880-01-27,howells,['NOUN'],[],0,0,1,0
US223917A,1880-01-27,huber,['VERB'],[],0,0,1,0
US223920A,1880-01-27,white,['ADJ'],[],0,0,1,0
US223948A,1880-01-27,Caster,['NOUN'],[],0,0,1,0
US223960A,1880-01-27,stocking,['VERB'],[],0,0,1,0
US223982A,1880-02-03,smits,['NOUN'],[],0,0,1,0
US223983A,1880-02-03,Trunk,['NOUN'],[],0,0,1,0
US224002A,1880-02-03,doane,['NOUN'],[],0,0,1,0
US224012A,1880-02-03,glidden,['VERB'],[],0,0,1,0
US224019A,1880-02-03,Ebngb,['NOUN'],[],0,0,1,0
US224036A,1880-02-03,niles,['NOUN'],[],0,0,1,0
US224040A,1880-02-03,Latch,['VERB'],[],0,0,1,0
US224051A,1880-02-03,spalckeayer,['NOUN'],[],0,0,1,0
US224059A,1880-02-03,Churn,['VERB'],[],0,0,1,0
US224066A,1880-02-03,Strong,['ADJ'],[],0,0,1,0
US224086A,1880-02-03,guild,['VERB'],[],0,0,1,0
US224098A,1880-02-03,Island,['NOUN'],[],0,0,1,0
US224114A,1880-02-03,streeter,['VERB'],[],0,0,1,0
US224116A,1880-02-03,truax,['ADJ'],['ORG'],0,0,1,0
US224146A,1880-02-03,cathcirt,['NOUN'],[],0,0,1,0
US224165A,1880-02-03,fowler,['NOUN'],[],0,0,1,0
US224174A,1880-02-03,glendenning,['VERB'],[],0,0,1,0
US224175A,1880-02-03,Overalls,['NOUN'],[],0,0,1,0
US224177A,1880-02-03,Audiphone,['NOUN'],[],0,0,1,0
US224184A,1880-02-03,hekdeioks,['NOUN'],[],0,0,1,0
US224187A,1880-02-03,holmes,['NOUN'],[],0,0,1,0
US224198A,1880-02-03,Street,['NOUN'],[],0,0,1,0
US224199A,1880-02-03,Topophone,['NOUN'],[],0,0,1,0
US224207A,1880-02-03,Pitman,['NOUN'],[],0,0,1,0
US224213A,1880-02-03,mouldin,['NOUN'],[],0,0,1,0
US224214A,1880-02-03,newhall,['NOUN'],[],0,0,1,0
US224222A,1880-02-03,Refrigerator,['NOUN'],[],0,0,1,0
US224224A,1880-02-03,benwiok,['NOUN'],[],0,0,1,0
US224232A,1880-02-03,scheader,['NOUN'],[],0,0,1,0
US224243A,1880-02-03,sweet,['ADJ'],[],0,0,1,0
US224244A,1880-02-03,Teeeitoet,['VERB'],[],0,0,1,0
US224265A,1880-02-10,Shirt,['NOUN'],[],0,0,1,0
US224280A,1880-02-10,dederiok,['VERB'],[],0,0,1,0
US224281A,1880-02-10,dederick,['ADJ'],[],0,0,1,0
US224282A,1880-02-10,Refrigerator,['NOUN'],[],0,0,1,0
US224286A,1880-02-10,gerard,['NOUN'],[],0,0,1,0
US224287A,1880-02-10,gilman,['NOUN'],[],0,0,1,0
US224293A,1880-02-10,kendall,['VERB'],[],0,0,1,0
US224302A,1880-02-10,Table,['NOUN'],[],0,0,1,0
US224319A,1880-02-10,allen,['VERB'],[],0,0,1,0
US224328A,1880-02-10,Island,['NOUN'],[],0,0,1,0
US224335A,1880-02-10,Island,['NOUN'],[],0,0,1,0
US224344A,1880-02-10,Island,['NOUN'],[],0,0,1,0
US224354A,1880-02-10,white,['ADJ'],[],0,0,1,0
US224359A,1880-02-10,Island,['NOUN'],[],0,0,1,0
US224360A,1880-02-10,Refrigerator,['NOUN'],[],0,0,1,0
US224372A,1880-02-10,adams,['NOUN'],[],0,0,1,0
US224387A,1880-02-10,Fence,['NOUN'],[],0,0,1,0
US224409A,1880-02-10,eichbaum,['NOUN'],[],0,0,1,0
US224445A,1880-02-10,keaxss,['VERB'],[],0,0,1,0
US224450A,1880-02-10,edwards,['NOUN'],[],0,0,1,0
US224455A,1880-02-10,Thews,['NOUN'],[],0,0,1,0
US224457A,1880-02-10,mbhmel,['NOUN'],[],0,0,1,0
US224464A,1880-02-10,murphy,['NOUN'],[],0,0,1,0
US224468A,1880-02-10,palmer,['NOUN'],[],0,0,1,0
US224474A,1880-02-10,Names,['NOUN'],[],0,0,1,0
US224477A,1880-02-10,Island,['NOUN'],[],0,0,1,0
US224493A,1880-02-10,Churn,['VERB'],[],0,0,1,0
US224500A,1880-02-10,willmbth,['NOUN'],[],0,0,1,0
US224501A,1880-02-10,Fence,['NOUN'],[],0,0,1,0
US224516A,1880-02-10,copeland,['VERB'],[],0,0,1,0
US224528A,1880-02-17,Shoes,['NOUN'],[],0,0,1,0
US224546A,1880-02-17,kindt,['NOUN'],[],0,0,1,0
US224557A,1880-02-17,Island,['NOUN'],[],0,0,1,0
US224558A,1880-02-17,prentiss,['VERB'],[],0,0,1,0
US224573A,1880-02-17,Microphone,['NOUN'],[],0,0,1,0
US224576A,1880-02-17,boeklen,['VERB'],[],0,0,1,0
US224583A,1880-02-17,clough,['NOUN'],[],0,0,1,0
US224592A,1880-02-17,Setts,['NOUN'],['NORP'],0,0,1,0
US224608A,1880-02-17,bendle,['NOUN'],[],0,0,1,0
US224611A,1880-02-17,rozjart,['VERB'],[],0,0,1,0
US224612A,1880-02-17,sawyer,['NOUN'],[],0,0,1,0
US224621A,1880-02-17,Fence,['NOUN'],[],0,0,1,0
US224627A,1880-02-17,Island,['NOUN'],[],0,0,1,0
US224630A,1880-02-17,beach,['NOUN'],[],0,0,1,0
US224664A,1880-02-17,durand,['VERB'],[],0,0,1,0
US224670A,1880-02-17,fitch,['VERB'],[],0,0,1,0
US224674A,1880-02-17,frxmaux,['ADJ'],[],0,0,1,0
US224680A,1880-02-17,Filter,['NOUN'],[],0,0,1,0
US224683A,1880-02-17,Teeeitoey,['NOUN'],['ORG'],0,0,1,0
US224684A,1880-02-17,haeeis,['NOUN'],[],0,0,1,0
US224705A,1880-02-17,ludwig,['NOUN'],[],0,0,1,0
US224707A,1880-02-17,Gibeny,['VERB'],['NORP'],0,0,1,0
US224723A,1880-02-17,Elevator,['NOUN'],[],0,0,1,0
US224744A,1880-02-17,travis,['ADJ'],[],0,0,1,0
US224753A,1880-02-17,Htjbst,['NOUN'],['NORP'],0,0,1,0
US224757A,1880-02-17,wright,['NOUN'],[],0,0,1,0
US224758A,1880-02-17,weight,['NOUN'],[],0,0,1,0
US224780A,1880-02-24,Peteib,['NOUN'],['ORG'],0,0,1,0
US224786A,1880-02-24,Ithographer,['NOUN'],[],0,0,1,0
US224821A,1880-02-24,pishee,['NOUN'],[],0,0,1,0
US224829A,1880-02-24,Sojnt,['NOUN'],[],0,0,1,0
US224831A,1880-02-24,Island,['NOUN'],[],0,0,1,0
US224840A,1880-02-24,daniels,['NOUN'],[],0,0,1,0
US224847A,1880-02-24,ruble,['NOUN'],[],0,0,1,0
US224853A,1880-02-24,stock,['NOUN'],[],0,0,1,0
US224866A,1880-02-24,bowef,['ADJ'],[],0,0,1,0
US224869A,1880-02-24,burkeart,['VERB'],[],0,0,1,0
US224877A,1880-02-24,christy,['NOUN'],[],0,0,1,0
US224904A,1880-02-24,hayden,['VERB'],[],0,0,1,0
US224913A,1880-02-24,hollwede,['VERB'],[],0,0,1,0
US224935A,1880-02-24,Teeeitoet,['VERB'],[],0,0,1,0
US224936A,1880-02-24,mebine,['VERB'],[],0,0,1,0
US224952A,1880-02-24,Nventor,['NOUN'],[],0,0,1,0
US224958A,1880-02-24,Pepper,['NOUN'],[],0,0,1,0
US224974A,1880-02-24,wheeler,['NOUN'],[],0,0,1,0
US224991A,1880-03-02,Rectal,['ADJ'],[],0,0,1,0
US225004A,1880-03-02,Island,['NOUN'],[],0,0,1,0
US225007A,1880-03-02,County,['NOUN'],[],0,0,1,0
US225021A,1880-03-02,phelan,['NOUN'],[],0,0,1,0
US225032A,1880-03-02,weenee,['NOUN'],[],0,0,1,0
US225048A,1880-03-02,burin,['VERB'],[],0,0,1,0
US225051A,1880-03-02,Office,['NOUN'],[],0,0,1,0
US225054A,1880-03-02,haydeist,['NOUN'],[],0,0,1,0
US225063A,1880-03-02,Refrigerator,['NOUN'],[],0,0,1,0
US225069A,1880-03-02,michenee,['NOUN'],[],0,0,1,0
US225070A,1880-03-02,noeman,['NOUN'],[],0,0,1,0
US225078A,1880-03-02,sholes,['NOUN'],[],0,0,1,0
US225081A,1880-03-02,stores,['NOUN'],[],0,0,1,0
US225086A,1880-03-02,wagers,['NOUN'],[],0,0,1,0
US225090A,1880-03-02,wright,['NOUN'],[],0,0,1,0
US225109A,1880-03-02,Refrigerator,['NOUN'],[],0,0,1,0
US225122A,1880-03-02,Press,['NOUN'],[],0,0,1,0
US225133A,1880-03-02,holly,['ADV'],[],0,0,1,0
US225150A,1880-03-02,petefls,['NOUN'],[],0,0,1,0
US225165A,1880-03-02,putmlnv,['VERB'],[],0,0,1,0
US225174A,1880-03-02,spencer,['NOUN'],[],0,0,1,0
US225179A,1880-03-02,Safety,['NOUN'],[],0,0,1,0
US225182A,1880-03-02,Table,['NOUN'],[],0,0,1,0
US225189A,1880-03-02,wenzel,['NOUN'],[],0,0,1,0
US225190A,1880-03-02,white,['ADJ'],[],0,0,1,0
US225232A,1880-03-09,morse,['NOUN'],[],0,0,1,0
US225233A,1880-03-09,mucks,['NOUN'],[],0,0,1,0
US225234A,1880-03-09,Pctebs,['NOUN'],[],0,0,1,0
US225235A,1880-03-09,Cuccf,['NOUN'],[],0,0,1,0
US225238A,1880-03-09,Island,['NOUN'],[],0,0,1,0
US225247A,1880-03-09,Island,['NOUN'],[],0,0,1,0
US225250A,1880-03-09,whitehead,['VERB'],[],0,0,1,0
US225277A,1880-03-09,gbeenleaf,['NOUN'],[],0,0,1,0
US225280A,1880-03-09,hawkins,['NOUN'],[],0,0,1,0
US225288A,1880-03-09,Button,['NOUN'],[],0,0,1,0
US225329A,1880-03-09,boucheb,['VERB'],[],0,0,1,0
US225331A,1880-03-09,bramer,['NOUN'],[],0,0,1,0
US225364A,1880-03-09,Audiphone,['NOUN'],[],0,0,1,0
US225365A,1880-03-09,Dentaphone,['NOUN'],[],0,0,1,0
US225371A,1880-03-09,Whiffletree,['ADV'],[],0,0,1,0
US225374A,1880-03-09,higginbottom,['VERB'],[],0,0,1,0
US225379A,1880-03-09,Doefee,['NOUN'],[],0,0,1,0
US225381A,1880-03-09,hottse,['NOUN'],[],0,0,1,0
US225399A,1880-03-09,lingaed,['VERB'],[],0,0,1,0
US225403A,1880-03-09,maule,['NOUN'],[],0,0,1,0
US225404A,1880-03-09,Tether,['NOUN'],[],0,0,1,0
US225406A,1880-03-09,Attoenets,['NOUN'],[],0,0,1,0
US225413A,1880-03-09,opdyke,['NOUN'],[],0,0,1,0
US225425A,1880-03-09,semmes,['NOUN'],[],0,0,1,0
US225435A,1880-03-09,steong,['VERB'],[],0,0,1,0
US225436A,1880-03-09,Dividers,['NOUN'],[],0,0,1,0
US225437A,1880-03-09,teavis,['X'],[],0,0,1,0
US225449A,1880-03-09,wilkins,['NOUN'],[],0,0,1,0
US225452A,1880-03-09,woodbuey,['VERB'],[],0,0,1,0
US225484A,1880-03-16,noble,['ADJ'],[],0,0,1,0
US225501A,1880-03-16,wright,['NOUN'],[],0,0,1,0
US225506A,1880-03-16,chambers,['NOUN'],[],0,0,1,0
US225507A,1880-03-16,clarke,['NOUN'],[],0,0,1,0
US225512A,1880-03-16,Little,['ADJ'],[],0,0,1,0
US225541A,1880-03-16,Xipeters,['NOUN'],[],0,0,1,0
US225551A,1880-03-16,Crate,['VERB'],[],0,0,1,0
US225553A,1880-03-16,bebtin,['NOUN'],[],0,0,1,0
US225558A,1880-03-16,beooks,['NOUN'],[],0,0,1,0
US225559A,1880-03-16,brown,['ADJ'],[],0,0,1,0
US225571A,1880-03-16,oonoannon,['ADJ'],[],0,0,1,0
US225595A,1880-03-16,Refrigerator,['NOUN'],[],0,0,1,0
US225619A,1880-03-16,welleb,['NOUN'],[],0,0,1,0
US225620A,1880-03-16,Churn,['VERB'],[],0,0,1,0
US225628A,1880-03-16,moeeis,['NOUN'],[],0,0,1,0
US225661A,1880-03-16,Bracelets,['NOUN'],[],0,0,1,0
US225666A,1880-03-16,tucker,['VERB'],[],0,0,1,0
US225677A,1880-03-16,winters,['NOUN'],[],0,0,1,0
US225692A,1880-03-23,dabby,['NOUN'],[],0,0,1,0
US225705A,1880-03-23,Island,['NOUN'],[],0,0,1,0
US225707A,1880-03-23,Latch,['VERB'],[],0,0,1,0
US225710A,1880-03-23,Spirometer,['NOUN'],[],0,0,1,0
US225730A,1880-03-23,stillman,['NOUN'],[],0,0,1,0
US225732A,1880-03-23,Suter,['ADJ'],[],0,0,1,0
US225734A,1880-03-23,Target,['NOUN'],[],0,0,1,0
US225748A,1880-03-23,Bonds,['NOUN'],[],0,0,1,0
US225749A,1880-03-23,Injector,['NOUN'],[],0,0,1,0
US225773A,1880-03-23,Territory,['NOUN'],[],0,0,1,0
US225774A,1880-03-23,Cuspadore,['NOUN'],[],0,0,1,0
US225775A,1880-03-23,whitmoee,['ADJ'],[],0,0,1,0
US225790A,1880-03-23,Microphone,['NOUN'],[],0,0,1,0
US225794A,1880-03-23,beooks,['NOUN'],[],0,0,1,0
US225812A,1880-03-23,Stove,['VERB'],[],0,0,1,0
US225818A,1880-03-23,Canister,['NOUN'],[],0,0,1,0
US225820A,1880-03-23,Jewelry,['NOUN'],[],0,0,1,0
US225824A,1880-03-23,Suspenders,['NOUN'],[],0,0,1,0
US225826A,1880-03-23,Harness,['NOUN'],[],0,0,1,0
US225832A,1880-03-23,Churn,['VERB'],[],0,0,1,0
US225869A,1880-03-23,Refrigerator,['NOUN'],[],0,0,1,0
US225872A,1880-03-23,bobbins,['NOUN'],[],0,0,1,0
US225873A,1880-03-23,Excavator,['NOUN'],[],0,0,1,0
