patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US3442952A,1965-04-30,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3444168A,1966-12-30,6,['NUM'],['CARDINAL'],0,0,1,['6'],0
US3445460A,1965-08-11,"2,3,4,5",['NUM'],[],0,0,1,"['2,3,4,5']",0
US3445474A,1965-10-20,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3445514A,1965-10-15,"1,2,4,7,7",['NUM'],['DATE'],0,0,1,"['1,2,4,7,7']",0
US3446837A,1963-10-17,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3448151A,1964-01-27,11,['NUM'],['CARDINAL'],0,0,1,['11'],0
US3449344A,1966-08-25,4,['NUM'],['CARDINAL'],0,0,1,['4'],0
US3449345A,1966-12-23,4,['NUM'],['CARDINAL'],0,0,1,['4'],0
US3449373A,1966-03-08,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3449504A,1966-10-03,"1,1,2",['NUM'],[],0,0,1,"['1,1,2']",0
US3450683A,1965-06-07,Organomagnesium,['NOUN'],[],0,0,1,['organomagnesium'],0
US3452018A,1966-08-29,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3452023A,1966-04-06,"4,5,6,6a,7,7a,12,12a",['NUM'],['CARDINAL'],0,0,1,"['4,5,6,6a,7,7a,12,12a']",0
US3452035A,1966-12-23,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3452053A,1965-01-27,Alkyl,['NOUN'],[],0,0,1,['alkyl'],0
US3452094A,1967-07-19,N,['NUM'],[],0,0,1,['n'],0
US3452095A,1962-09-14,5,['NUM'],['CARDINAL'],0,0,1,['5'],0
US3454436A,1962-07-02,Poly,['ADJ'],[],0,0,1,['poly'],0
US3454562A,1966-10-07,5,['NUM'],['CARDINAL'],0,0,1,['5'],0
US3454577A,1965-11-09,"4-(1,2,3,4,5,6,7,8",['NUM'],[],0,0,1,"['4-(1,2,3,4,5,6,7,8']",0
US3454643A,1959-04-27,5,['NUM'],['CARDINAL'],0,0,1,['5'],0
US3454701A,1961-10-09,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3456059A,1965-07-09,N1-(2,[],['GPE'],0,0,1,['n1-(2'],0
US3458011A,1967-12-22,Lubrication,['NOUN'],[],0,0,1,['lubrication'],0
US3458512A,1967-02-03,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3458523A,1966-08-15,2-(2,['NUM'],['CARDINAL'],0,0,1,['2-(2'],0
US3458541A,1966-06-17,13,['NUM'],['CARDINAL'],0,0,1,['13'],0
US3458606A,1963-07-05,O,['INTJ'],[],0,0,1,['o'],0
US3459698A,1966-01-10,Ethylene,['NOUN'],[],0,0,1,['ethylene'],0
US3459739A,1963-11-28,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3459746A,1965-10-04,7,['NUM'],['CARDINAL'],0,0,1,['7'],0
US3459758A,1967-11-09,"9,10",['NUM'],[],0,0,1,"['9,10']",0
US3461117A,1957-07-22,"3alpha,20",['NUM'],[],0,0,1,"['3alpha,20']",0
US3461207A,1965-08-06,16alpha,['NUM'],[],0,0,1,['16alpha'],0
US3462422A,1966-09-26,17,['NUM'],['CARDINAL'],0,0,1,['17'],0
US3462426A,1967-10-30,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3462458A,1967-04-24,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3462463A,1958-04-23,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3463797A,1966-02-03,Substituted,['VERB'],[],0,0,1,['substituted'],0
US3463799A,1967-06-19,Dimethylamino,['NOUN'],[],0,0,1,['dimethylamino'],0
US3464985A,1967-08-18,7,['NUM'],['CARDINAL'],0,0,1,['7'],0
US3464992A,1967-03-31,15,['NUM'],['CARDINAL'],0,0,1,['15'],0
US3464996A,1967-05-16,6h,['NUM'],['CARDINAL'],0,0,1,['6h'],0
US3465010A,1966-11-22,17,['NUM'],['CARDINAL'],0,0,1,['17'],0
US3467650A,1958-12-06,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3468874A,1967-04-10,6,['NUM'],['CARDINAL'],0,0,1,['6'],0
US3470152A,1965-10-21,"5,6,11,12",['NUM'],['CARDINAL'],0,0,1,"['5,6,11,12']",0
US3470190A,1965-11-15,10,['NUM'],['CARDINAL'],0,0,1,['10'],0
US3470249A,1965-08-02,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3471483A,1967-11-09,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3472838A,1967-12-01,9,['NUM'],['CARDINAL'],0,0,1,['9'],0
US3472852A,1965-05-28,"1,2,3,4,5,8",['NUM'],[],0,0,1,"['1,2,3,4,5,8']",0
US3472862A,1966-02-09,4h,['NUM'],['CARDINAL'],0,0,1,['4h'],0
US3472871A,1965-12-20,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3472881A,1965-05-14,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3474095A,1965-05-14,Beta,['NOUN'],[],0,0,1,['beta'],0
US3474463A,1964-06-10,"2,5",['NUM'],['CARDINAL'],0,0,1,"['2,5']",0
US3475418A,1963-06-12,11,['NUM'],['CARDINAL'],0,0,1,['11'],0
US3475419A,1967-12-06,17,['NUM'],['CARDINAL'],0,0,1,['17'],0
US3475420A,1968-08-20,17beta,['NUM'],['CARDINAL'],0,0,1,['17beta'],0
US3475424A,1968-02-12,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3475426A,1967-11-09,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3475434A,1966-08-22,N,['NUM'],[],0,0,1,['n'],0
US3475441A,1968-06-13,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3475469A,1967-06-27,13,['NUM'],['CARDINAL'],0,0,1,['13'],0
US3475539A,1968-01-02,"2,2",['NUM'],['CARDINAL'],0,0,1,"['2,2']",0
US3476756A,1967-02-07,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3476773A,1967-08-28,"3,14beta,17",['NUM'],[],0,0,1,"['3,14beta,17']",0
US3476833A,1966-05-02,S,['NOUN'],[],0,0,1,['s'],0
US3478026A,1967-08-16,6,['NUM'],['CARDINAL'],0,0,1,['6'],0
US3478048A,1965-01-08,"2,3;3a,12b",['NUM'],[],0,0,1,"['2,3;3a,12b']",0
US3478150A,1964-07-22,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3479339A,1968-06-13,6-(alpha-3,['NUM'],['CARDINAL'],0,0,1,['6-(alpha-3'],0
US3479356A,1966-02-04,5h,['NUM'],['CARDINAL'],0,0,1,['5h'],0
US3479358A,1966-09-19,"Hexahydro-9,4a",[],[],0,0,1,"['hexahydro-9,4a']",0
US3480617A,1965-07-12,N-(p,['NOUN'],[],0,0,1,['n-(p'],0
US3480679A,1963-12-09,"1,2",['NUM'],['CARDINAL'],0,0,1,"['1,2']",0
US3481917A,1967-03-06,N,['NUM'],[],0,0,1,['n'],0
US3481922A,1968-06-13,6-(alpha,['X'],['CARDINAL'],0,0,1,['6-(alpha'],0
US3481948A,1965-09-10,"2,2",['NUM'],['CARDINAL'],0,0,1,"['2,2']",0
US3483188A,1968-06-13,6-(alpha,['X'],['CARDINAL'],0,0,1,['6-(alpha'],0
US3483192A,1968-07-19,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3483218A,1964-09-29,4-(n,['NUM'],[],0,0,1,['4-(n'],0
US3483227A,1966-06-03,"2,5",['NUM'],['CARDINAL'],0,0,1,"['2,5']",0
US3483233A,1966-03-19,3,['NUM'],['CARDINAL'],0,0,1,['3'],0
US3484436A,1967-09-07,Bicyclo(2.2.2)octane,['X'],[],0,0,1,['bicyclo(2.2.2)octane'],0
US3484465A,1967-09-07,Bicyclo(2.2.2)octane,['X'],[],0,0,1,['bicyclo(2.2.2)octane'],0
US3484467A,1967-01-05,Diaryl,['NOUN'],['GPE'],0,0,1,['diaryl'],0
US3485568A,1961-09-25,"2,5",['NUM'],['CARDINAL'],0,0,1,"['2,5']",0
US3485798A,1967-02-10,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3487075A,1966-12-28,10,['NUM'],['CARDINAL'],0,0,1,['10'],0
US3487082A,1967-09-28,"2,4",['NUM'],['CARDINAL'],0,0,1,"['2,4']",0
US3487107A,1959-08-10,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3488408A,1966-12-29,"4,4",['NUM'],['CARDINAL'],0,0,1,"['4,4']",0
US3489597A,1966-01-20,Polyester,['NOUN'],[],0,0,1,['polyester'],0
US3489747A,1966-02-18,"1,3",['NUM'],['CARDINAL'],0,0,1,"['1,3']",0
US3489781A,1964-11-02,Carbonyl,['NOUN'],[],0,0,1,['carbonyl'],0
US3489801A,1965-05-08,N,['NUM'],[],0,0,1,['n'],0
US3491047A,1967-03-27,Bitumen,['NOUN'],[],0,0,1,['bitumen'],0
US3491069A,1967-04-12,Ethylene,['NOUN'],[],0,0,1,['ethylene'],0
US3491070A,1966-11-25,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3491088A,1966-04-04,"10,5",['NUM'],[],0,0,1,"['10,5']",0
US3491155A,1966-11-30,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3492248A,1965-06-30,Molybdenum,['NOUN'],[],0,0,1,['molybdenum'],0
US3492317A,1965-10-09,17,['NUM'],['CARDINAL'],0,0,1,['17'],0
US3492331A,1966-12-20,4,['NUM'],['CARDINAL'],0,0,1,['4'],0
US3493560A,1968-10-22,"10,5",['NUM'],[],0,0,1,"['10,5']",0
US3493562A,1968-03-25,"6alpha,7alpha;16alpha,17alpha",['PRON'],['CARDINAL'],0,0,1,"['6alpha,7alpha;16alpha,17alpha']",0
US3494915A,1967-07-28,6-(indan,['NUM'],['CARDINAL'],0,0,1,['6-(indan'],0
US3494925A,1967-10-05,1,['NUM'],['CARDINAL'],0,0,1,['1'],0
US3494926A,1967-10-05,"1,2",['NUM'],['CARDINAL'],0,0,1,"['1,2']",0
US3494939A,1964-03-09,Glycidoxy,['NOUN'],[],0,0,1,['glycidoxy'],0
US3496148A,1967-09-20,"3,5",['NUM'],['CARDINAL'],0,0,1,"['3,5']",0
US3496178A,1965-02-20,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3496181A,1966-10-24,2,['NUM'],['CARDINAL'],0,0,1,['2'],0
US3499919A,1966-02-28,4,['NUM'],['CARDINAL'],0,0,1,['4'],0
US3499965A,1965-03-03,7alpha,['NUM'],[],0,0,1,['7alpha'],0
