patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US3400473A,1965-12-27,Tachistoscope,['PROPN'],[],1,0,2,['tachistoscope']
US3400661A,1966-05-13,Projectile,['PROPN'],[],1,0,2,['projectile']
US3400832A,1966-08-15,Workshop,['PROPN'],[],1,0,2,['workshop']
US3400913A,1966-10-21,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US3401567A,1964-10-12,Gyroscopes,['PROPN'],[],1,0,2,['gyroscopes']
US3401875A,1967-11-20,Mailbox,['PROPN'],['ORG'],1,0,2,['mailbox']
US3401923A,1966-02-17,Dryer,['PROPN'],[],1,0,2,['dryer']
US3401999A,1964-12-22,Microscope,['PROPN'],[],1,0,2,['microscope']
US3402610A,1965-03-24,Gyroscopes,['PROPN'],[],1,0,2,['gyroscopes']
US3402689A,1965-11-18,Anchor,['PROPN'],[],1,0,2,['anchor']
US3402902A,1967-01-09,Pirn,['PROPN'],[],1,0,2,['pirn']
US3403553A,1964-02-25,Tensiometer,['PROPN'],[],1,0,2,['tensiometer']
US3403593A,1965-07-19,Rivet,['PROPN'],[],1,0,2,['rivet']
US3403834A,1966-07-11,Tray,['PROPN'],[],1,0,2,['tray']
US3403872A,1966-12-01,Pirn,['PROPN'],[],1,0,2,['pirn']
US3403890A,1965-07-15,Turbine,['PROPN'],[],1,0,2,['turbine']
US3403909A,1965-10-12,Boomerang,['PROPN'],['GPE'],1,0,2,['boomerang']
US3404357A,1964-04-30,Waveguide,['PROPN'],[],1,0,2,['waveguide']
US3404642A,1967-07-27,Pallet,['PROPN'],[],1,0,2,['pallet']
US3405241A,1965-06-03,Timepiece,['PROPN'],[],1,0,2,['timepiece']
US3405564A,1966-10-13,Pulley,['PROPN'],['GPE'],1,0,2,['pulley']
US3405969A,1966-11-21,Visor,['PROPN'],[],1,0,2,['visor']
US3406544A,1966-06-10,Padlock,['PROPN'],[],1,0,2,['padlock']
US3407312A,1965-09-20,Timer,['PROPN'],[],1,0,2,['timer']
US3407619A,1966-11-21,Icemaker,['PROPN'],[],1,0,2,['icemaker']
US3407713A,1966-03-08,Skimat,['PROPN'],[],1,0,2,['skimat']
US3407770A,1966-12-02,Hydrofoil,['PROPN'],[],1,0,2,['hydrofoil']
US3407776A,1967-06-05,Anchor,['PROPN'],[],1,0,2,['anchor']
US3408003A,1967-04-26,Odometer,['PROPN'],[],1,0,2,['odometer']
US3408069A,1964-10-05,Springboard,['PROPN'],[],1,0,2,['springboard']
US3408556A,1965-10-20,Tachometer,['PROPN'],[],1,0,2,['tachometer']
US3409210A,1967-08-23,Bag,['PROPN'],[],1,0,2,['bag']
US3409227A,1966-02-21,Sprinkler,['PROPN'],[],1,0,2,['sprinkler']
US3410487A,1966-08-29,Faucet,['PROPN'],[],1,0,2,['faucet']
US3411245A,1966-07-21,Fastener,['PROPN'],[],1,0,2,['fastener']
US3411757A,1966-03-28,Loader,['PROPN'],[],1,0,2,['loader']
US3412517A,1967-09-29,Shingle,['PROPN'],[],1,0,2,['shingle']
US3412698A,1967-03-30,Stoker,['PROPN'],[],1,0,2,['stoker']
US3412930A,1967-04-28,Compressor,['PROPN'],[],1,0,2,['compressor']
US3413671A,1967-02-28,Gangway,['PROPN'],[],1,0,2,['gangway']
US3413691A,1965-10-21,Buckle,['PROPN'],[],1,0,2,['buckle']
US3413854A,1964-01-08,Gravimeter,['PROPN'],[],1,0,2,['gravimeter']
US3414035A,1966-11-14,Fastener,['PROPN'],[],1,0,2,['fastener']
US3414187A,1966-09-14,Compressor,['PROPN'],[],1,0,2,['compressor']
US3414919A,1966-09-08,Watercraft,['PROPN'],[],1,0,2,['watercraft']
US3416478A,1967-07-18,Watercraft,['PROPN'],[],1,0,2,['watercraft']
US3416531A,1964-01-02,Catheter,['PROPN'],[],1,0,2,['catheter']
US3416637B1,1965-12-20,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3416686A,1966-12-02,Haystacker,['PROPN'],['ORG'],1,0,2,['haystacker']
US3416858A,1965-03-10,Temple,['PROPN'],[],1,0,2,['temple']
US3417468A,1965-07-27,Razor,['PROPN'],[],1,0,2,['razor']
US3417474A,1965-10-19,Gyrocompass,['PROPN'],[],1,0,2,['gyrocompass']
US3417494A,1967-08-01,Insole,['PROPN'],['ORG'],1,0,2,['insole']
US3417504A,1967-06-14,Trap,['PROPN'],[],1,0,2,['trap']
US3417697A,1966-10-19,Projectile,['PROPN'],[],1,0,2,['projectile']
US3417762A,1967-05-26,Toothbrush,['PROPN'],[],1,0,2,['toothbrush']
US3418020A,1965-10-22,Wareholder,['PROPN'],[],1,0,2,['wareholder']
US3418741A,1965-09-08,Firearm,['PROPN'],['ORG'],1,0,2,['firearm']
US3418777A,1967-03-29,Roofing,['PROPN'],[],1,0,2,['roofing']
US3418796A,1965-12-07,Mower,['PROPN'],[],1,0,2,['mower']
US3419010A,1966-01-17,Catheter,['PROPN'],[],1,0,2,['catheter']
US3419026A,1966-03-03,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US3419304A,1967-01-16,Autowagon,['PROPN'],[],1,0,2,['autowagon']
US3419920A,1966-10-17,Mattress,['PROPN'],[],1,0,2,['mattress']
US3420467A,1967-08-28,Bobbin,['PROPN'],[],1,0,2,['bobbin']
US3420545A,1966-10-26,Monocycle,['PROPN'],[],1,0,2,['monocycle']
US3420818A,1964-08-07,Tetrahydroisoquinolines,['PROPN'],['CARDINAL'],1,0,2,['tetrahydroisoquinolines']
US3421190A,1966-05-02,Eyecap,['PROPN'],[],1,0,2,['eyecap']
US3421417A,1965-11-17,Pavement,['PROPN'],[],1,0,2,['pavement']
US3421503A,1966-10-12,Binder,['PROPN'],[],1,0,2,['binder']
US3422536A,1966-09-13,Typodont,['PROPN'],[],1,0,2,['typodont']
US3422755A,1965-09-14,Mimeograph,['PROPN'],['ORG'],1,0,2,['mimeograph']
US3423069A,1967-09-29,Airfoil,['PROPN'],[],1,0,2,['airfoil']
US3423928A,1967-05-26,Afterburner,['PROPN'],[],1,0,2,['afterburner']
US3424110A,1967-02-03,Pallet,['PROPN'],[],1,0,2,['pallet']
US3424534A,1964-06-03,Microdensitometer,['PROPN'],[],1,0,2,['microdensitometer']
US3424538A,1965-09-16,Pen,['PROPN'],[],1,0,2,['pen']
US3424857A,1967-06-06,Grommet,['PROPN'],[],1,0,2,['grommet']
US3425216A,1967-01-31,Muffler,['PROPN'],['NORP'],1,0,2,['muffler']
US3425476A,1965-10-05,Plugs,['PROPN'],[],1,0,2,['plugs']
US3425779B1,1966-09-01,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3426867A,1967-06-09,Ladder,['PROPN'],[],1,0,2,['ladder']
US3427670A,1967-06-22,Underpad,['PROPN'],[],1,0,2,['underpad']
US3427883A,1966-08-27,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US3428003A,1967-08-14,Pallet,['PROPN'],[],1,0,2,['pallet']
US3428046A,1965-04-06,Catheter,['PROPN'],[],1,0,2,['catheter']
US3429077A,1966-04-15,Sander,['PROPN'],[],1,0,2,['sander']
US3430571A,1967-05-25,Sabot,['PROPN'],[],1,0,2,['sabot']
US3430595A,1967-02-20,Watercraft,['PROPN'],[],1,0,2,['watercraft']
US3430596A,1967-11-06,Anchor,['PROPN'],[],1,0,2,['anchor']
US3430791A,1966-03-23,Vehicle,['PROPN'],[],1,0,2,['vehicle']
US3430867A,1967-03-14,Irrigator,['PROPN'],[],1,0,2,['irrigator']
US3431343A,1967-12-12,Dimethyl fluoride,"['PROPN', 'NOUN']",[],1,0,2,"['dimethyl', 'fluoride']"
US3431404A,1967-10-10,Envelope,['PROPN'],[],1,0,2,['envelope']
US3431432A,1965-11-12,Timer,['PROPN'],[],1,0,2,['timer']
US3431444A,1966-12-14,Generator,['PROPN'],[],1,0,2,['generator']
US3431481A,1965-11-19,Coulometer,['PROPN'],[],1,0,2,['coulometer']
US3431721A,1967-06-20,Timepiece,['PROPN'],[],1,0,2,['timepiece']
US3432118A,1967-01-03,Creel,['PROPN'],[],1,0,2,['creel']
US3432944A,1965-09-01,Blackboard,['PROPN'],[],1,0,2,['blackboard']
US3433119A,1966-11-10,Fastener,['PROPN'],[],1,0,2,['fastener']
US3434165B1,1967-07-03,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3434213A,1965-10-22,Gunsight,['PROPN'],[],1,0,2,['gunsight']
US3434338A,1965-10-01,Viscometer,['PROPN'],[],1,0,2,['viscometer']
US3434481A,1968-02-29,Wiglet,['PROPN'],[],1,0,2,['wiglet']
US3434703A,1966-12-09,Hearth,['PROPN'],[],1,0,2,['hearth']
US3435155B1,1963-03-01,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3435202A,1966-08-10,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3435666A,1966-07-18,Viscometer,['PROPN'],[],1,0,2,['viscometer']
US3435863A,1967-02-21,Nutcracker,['PROPN'],[],1,0,2,['nutcracker']
US3436752A,1964-06-19,Quantizer,['PROPN'],[],1,0,2,['quantizer']
US3436774A,1968-01-09,Watercraft,['PROPN'],[],1,0,2,['watercraft']
US3436876A,1966-05-12,Adapter,['PROPN'],[],1,0,2,['adapter']
US3437298A,1965-12-31,Clip,['PROPN'],[],1,0,2,['clip']
US3437391A,1967-10-31,Ashtray,['PROPN'],[],1,0,2,['ashtray']
US3438297A,1967-07-17,Guitar,['PROPN'],[],1,0,2,['guitar']
US3438534A,1968-01-08,Faceplate,['PROPN'],[],1,0,2,['faceplate']
US3438635A,1965-02-15,Phonographs,['PROPN'],[],1,0,2,['phonographs']
US3438653A,1966-10-14,Wellhead,['PROPN'],[],1,0,2,['wellhead']
US3439492A,1967-08-15,Chromoclock,['PROPN'],[],1,0,2,['chromoclock']
US3440727A,1967-12-05,Scriber,['PROPN'],[],1,0,2,['scriber']
US3440779A,1967-10-02,Skylight,['PROPN'],[],1,0,2,['skylight']
US3440913A,1966-02-21,Microtome,['PROPN'],[],1,0,2,['microtome']
US3441013A,1965-10-21,Premelter,['PROPN'],[],1,0,2,['premelter']
US3441037A,1967-09-05,Cabana,['PROPN'],['GPE'],1,0,2,['cabana']
US3441236A,1967-01-16,Airfoil,['PROPN'],[],1,0,2,['airfoil']
US3442129A,1967-12-18,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US3442131A,1965-06-25,Ergometer,['PROPN'],[],1,0,2,['ergometer']
US3442312A,1967-05-15,Slicer,['PROPN'],[],1,0,2,['slicer']
US3442414A,1966-10-13,Compact,['PROPN'],[],1,0,2,['compact']
US3444229A,1963-09-09,Disilahexanediol,['PROPN'],[],1,0,2,['disilahexanediol']
US3444414A,1966-01-17,Photomultiplier,['PROPN'],[],1,0,2,['photomultiplier']
US3444642A,1967-08-28,Harpoon,['PROPN'],['TIME'],1,0,2,['harpoon']
US3445632A,1967-07-21,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US3445854A,1965-05-27,Antenna,['PROPN'],[],1,0,2,['antenna']
US3447739A,1967-03-06,Fan,['PROPN'],[],1,0,2,['fan']
US3448260A,1966-04-06,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3448598A,1967-06-15,Padlock,['PROPN'],[],1,0,2,['padlock']
US3448625A,1967-11-01,Timer,['PROPN'],[],1,0,2,['timer']
US3449050A,1965-04-29,Spectrophotometer,['PROPN'],[],1,0,2,['spectrophotometer']
US3449280B1,1960-04-27,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3449567B1,1967-01-23,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3449911B1,1966-09-06,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3451139A,1963-06-19,Gyrocompass,['PROPN'],[],1,0,2,['gyrocompass']
US3451674A,1965-12-20,Ergometer,['PROPN'],[],1,0,2,['ergometer']
US3451714A,1966-08-05,Visor,['PROPN'],[],1,0,2,['visor']
US3452283A,1965-02-23,Timer,['PROPN'],[],1,0,2,['timer']
US3452363A,1967-08-11,Bibs,['PROPN'],[],1,0,2,['bibs']
US3452364A,1966-11-23,Headwear,['PROPN'],[],1,0,2,['headwear']
US3452826A,1965-03-02,Cultivator,['PROPN'],[],1,0,2,['cultivator']
US3453170A,1966-05-24,Garland,['PROPN'],[],1,0,2,['garland']
US3453676A,1968-02-12,Dustpan,['PROPN'],['GPE'],1,0,2,['dustpan']
US3453895A,1966-06-22,Gyroscopes,['PROPN'],[],1,0,2,['gyroscopes']
US3453927A,1967-08-02,Rivet,['PROPN'],[],1,0,2,['rivet']
US3453940A,1967-11-28,Tamper,['PROPN'],[],1,0,2,['tamper']
US3455072A,1968-05-27,Mausoleum,['PROPN'],[],1,0,2,['mausoleum']
US3455304A,1966-10-06,Cryoextractor,['PROPN'],[],1,0,2,['cryoextractor']
US3456868A,1968-04-30,Bag,['PROPN'],[],1,0,2,['bag']
US3456959A,1967-11-22,Pushcart,['PROPN'],['ORG'],1,0,2,['pushcart']
US3456971A,1967-09-20,Clip,['PROPN'],[],1,0,2,['clip']
US3457175A,1965-01-04,Shampoos,['PROPN'],[],1,0,2,['shampoos']
US3457399A,1966-02-25,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3457538A,1965-12-03,Controller,['PROPN'],[],1,0,2,['controller']
US3458114A,1967-03-13,Compressor,['PROPN'],[],1,0,2,['compressor']
US3458175A,1967-04-17,Blender,['PROPN'],[],1,0,2,['blender']
US3459093A,1965-11-01,Drumhead,['PROPN'],[],1,0,2,['drumhead']
US3459339A,1966-03-30,Pipette,['PROPN'],[],1,0,2,['pipette']
US3459816A,1967-12-14,Dinitrodialkylbenzene,['PROPN'],[],1,0,2,['dinitrodialkylbenzene']
US3460183A,1967-03-10,Trowel,['PROPN'],[],1,0,2,['trowel']
US3460274A,1966-09-23,Tachistoscope,['PROPN'],[],1,0,2,['tachistoscope']
US3460277A,1965-12-27,Transplanter,['PROPN'],[],1,0,2,['transplanter']
US3460417A,1967-07-17,Microtome,['PROPN'],[],1,0,2,['microtome']
US3460585A,1968-06-03,Binder,['PROPN'],[],1,0,2,['binder']
US3461568A,1963-06-19,Gyrocompass,['PROPN'],[],1,0,2,['gyrocompass']
US3462248A,1956-12-14,Metallurgy,['PROPN'],['ORG'],1,0,2,['metallurgy']
US3462382A,1966-07-15,Tris,['PROPN'],[],1,0,1,['tris']
US3462410A,1960-01-29,Sulphonaphthalene,['PROPN'],[],1,0,1,['sulphonaphthalene']
US3462648A,1967-06-30,Loadcenter,['PROPN'],[],1,0,2,['loadcenter']
US3462777A,1967-11-07,Mattress,['PROPN'],[],1,0,2,['mattress']
US3462790A,1968-03-04,Mop,['PROPN'],[],1,0,2,['mop']
US3462857A,1968-11-21,Toy,['PROPN'],[],1,0,2,['toy']
US3463458A,1966-07-18,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US3464323A,1967-09-12,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US3464376A,1966-05-03,Planter,['PROPN'],[],1,0,2,['planter']
US3464431A,1968-02-16,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US3464446A,1966-01-05,Faucet,['PROPN'],[],1,0,2,['faucet']
US3464674A,1967-01-26,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US3464799B1,1965-06-14,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3465006A,1968-11-08,Polyhalo,['PROPN'],[],1,0,1,['polyhalo']
US3465316A,1968-01-22,Non,['PROPN'],[],1,0,1,['non']
US3465365A,1967-12-15,Kneepad,['PROPN'],['ORG'],1,0,2,['kneepad']
US3465478A,1967-04-24,Windows,['PROPN'],[],1,0,2,['windows']
US3465637A,1967-09-26,Fastener,['PROPN'],[],1,0,2,['fastener']
US3466664A,1967-06-22,Sweatband,['PROPN'],['GPE'],1,0,2,['sweatband']
US3466665A,1966-01-05,Headwear,['PROPN'],[],1,0,2,['headwear']
US3467012A,1967-12-04,Armament,['PROPN'],[],1,0,2,['armament']
US3467078A,1965-05-10,Spirometer,['PROPN'],[],1,0,2,['spirometer']
US3467115A,1968-02-09,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US3467385A,1965-10-18,Boomerang,['PROPN'],['GPE'],1,0,2,['boomerang']
US3467480A,1967-10-18,Vaporizer,['PROPN'],[],1,0,2,['vaporizer']
US3467622A,1966-03-14,Polyhalo,['PROPN'],[],1,0,1,['polyhalo']
US3467959A,1966-05-23,Metronome,['PROPN'],[],1,0,2,['metronome']
US3468485A,1967-07-10,Sprinkler,['PROPN'],[],1,0,2,['sprinkler']
US3469653A,1967-02-13,Muffler,['PROPN'],['NORP'],1,0,2,['muffler']
US3469765A,1966-09-30,Box,['PROPN'],[],1,0,2,['box']
US3469827A,1966-12-02,Furnace,['PROPN'],[],1,0,2,['furnace']
US3470832A,1967-07-21,Pallet,['PROPN'],[],1,0,2,['pallet']
US3470841A,1967-05-15,Anchor,['PROPN'],[],1,0,2,['anchor']
US3470900A,1965-09-20,Trap,['PROPN'],[],1,0,2,['trap']
US3471179A,1967-12-26,Adapter,['PROPN'],[],1,0,2,['adapter']
US3471568A,1963-05-22,Hexaphenyldecaphosphine,['PROPN'],[],1,0,2,['hexaphenyldecaphosphine']
US3471849A,1965-09-09,Lantern,['PROPN'],[],1,0,2,['lantern']
US3472011B1,1957-07-11,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3472165A,1963-03-28,Warhead,['PROPN'],[],1,0,2,['warhead']
US3472317A,1965-11-03,Diverter,['PROPN'],[],1,0,2,['diverter']
US3472321A,1966-12-05,Fan,['PROPN'],[],1,0,2,['fan']
US3472446A,1968-04-29,Compressor,['PROPN'],[],1,0,2,['compressor']
US3472542A,1966-09-28,Fastener,['PROPN'],[],1,0,2,['fastener']
US3472714B1,1966-10-18,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3473229A,1967-12-01,Harmonograph,['PROPN'],[],1,0,2,['harmonograph']
US3473586A,1966-06-08,Nutcracker,['PROPN'],[],1,0,2,['nutcracker']
US3474481A,1968-05-17,Toothbrush,['PROPN'],[],1,0,2,['toothbrush']
US3474842A,1967-05-29,Slicer,['PROPN'],[],1,0,2,['slicer']
US3474967A,1967-11-30,Sprayer,['PROPN'],[],1,0,2,['sprayer']
