patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US712312A,1902-10-28,Corset,['PROPN'],[],1,0,1,['corset']
US716297A,1901-09-11,Superheater,['PROPN'],[],1,0,2,['superheater']
US739921A,1903-09-29,Harry pauling,"['PROPN', 'VERB']",[],1,0,2,"['harry', 'pauling']"
US744096A,1903-11-17,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US746758A,1903-01-15,Cabinet,['PROPN'],[],1,0,2,['cabinet']
US748567A,1904-01-05,adamson,['PROPN'],[],1,0,1,['adamson']
US748581A,1904-01-05,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US748604A,1904-01-05,of paris,"['ADP', 'PROPN']",['GPE'],1,0,2,"['of', 'paris']"
US748621A,1904-01-05,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US748628A,1904-01-05,maxwell,['PROPN'],['ORG'],1,0,1,['maxwell']
US748650A,1904-01-05,Pessary,['PROPN'],[],1,0,1,['pessary']
US748677A,1904-01-05,Chusetts,['PROPN'],['NORP'],1,0,1,['chusetts']
US748678A,1904-01-05,Turbine,['PROPN'],[],1,0,1,['turbine']
US748679A,1904-01-05,Necticut,['PROPN'],[],1,0,1,['necticut']
US748707A,1904-01-05,Chusetts,['PROPN'],['NORP'],1,0,1,['chusetts']
US748720A,1904-01-05,peters co,"['PROPN', 'VERB']",[],1,0,2,"['peters', 'co']"
US748723A,1904-01-05,Firearm,['PROPN'],['ORG'],1,0,1,['firearm']
US748734A,1904-01-05,Necticut,['PROPN'],[],1,0,1,['necticut']
US748739A,1904-01-05,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US748762A,1904-01-05,Ernest lorin,"['PROPN', 'NOUN']",[],1,0,2,"['ernest', 'lorin']"
US748769A,1904-01-05,meyer,['PROPN'],['ORG'],1,0,1,['meyer']
US748797A,1904-01-05,Adolf schwiegeb,"['PROPN', 'NOUN']",[],1,0,2,"['adolf', 'schwiegeb']"
US748801A,1904-01-05,sibley,['PROPN'],[],1,0,1,['sibley']
US748821A,1904-01-05,Strainer,['PROPN'],[],1,0,1,['strainer']
US748833A,1904-01-05,Furnace,['PROPN'],[],1,0,1,['furnace']
US748835A,1904-01-05,Caesar r,"['PROPN', 'NOUN']",[],1,0,2,"['caesar', 'r']"
US748853A,1904-01-05,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US748855A,1904-01-05,Sylvania,['PROPN'],['ORG'],1,0,1,['sylvania']
US748861A,1904-01-05,guindon,['PROPN'],['GPE'],1,0,1,['guindon']
US748879A,1904-01-05,of toronto,"['ADP', 'PROPN']",['GPE'],1,0,2,"['of', 'toronto']"
US748895A,1904-01-05,Cornelius vanderbilt,"['PROPN', 'VERB']",[],1,0,2,"['cornelius', 'vanderbilt']"
US748898A,1904-01-05,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US748909A,1904-01-05,abizaid,['PROPN'],['GPE'],1,0,1,['abizaid']
US748913A,1904-01-05,Fo model,"['PROPN', 'NOUN']",[],1,0,2,"['fo', 'model']"
US748917A,1904-01-05,Brush,['PROPN'],[],1,0,1,['brush']
US748926A,1904-01-05,Daniel j,"['PROPN', 'PROPN']",[],1,0,2,"['daniel', 'j']"
US748929A,1904-01-05,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US748930A,1904-01-05,Sylvania,['PROPN'],['ORG'],1,0,1,['sylvania']
US748943A,1904-01-05,Julius gresly,"['PROPN', 'ADV']",[],1,0,2,"['julius', 'gresly']"
US748961A,1904-01-05,George a,"['PROPN', 'PRON']",[],1,0,2,"['george', 'a']"
US748978A,1904-01-05,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US748982A,1904-01-05,paton,['PROPN'],[],1,0,2,['paton']
US748983A,1904-01-05,Brenz,['PROPN'],[],1,0,1,['brenz']
US748985A,1904-01-05,Zsheetsxsheet i,"['PROPN', 'PRON']",[],1,0,2,"['zsheetsxsheet', 'i']"
US748996A,1904-01-05,Pamtted jm,"['PROPN', 'PROPN']",[],1,0,2,"['pamtted', 'jm']"
US749006A,1904-01-05,Hartwell w,"['PROPN', 'X']",[],1,0,2,"['hartwell', 'w']"
US749019A,1904-01-05,Cuspidor,['PROPN'],[],1,0,1,['cuspidor']
US749049A,1904-01-05,Lizzie foy,"['PROPN', 'NOUN']",[],1,0,2,"['lizzie', 'foy']"
US749052A,1904-01-05,Currycomb,['PROPN'],[],1,0,1,['currycomb']
US749054A,1904-01-05,baker,['PROPN'],[],1,0,1,['baker']
US749060A,1904-01-05,Theodor hentgen,"['PROPN', 'NOUN']",['PRODUCT'],1,0,2,"['theodor', 'hentgen']"
US749062A,1904-01-05,Ihvehtor,['PROPN'],[],1,0,1,['ihvehtor']
US749064A,1904-01-05,Currycomb,['PROPN'],[],1,0,1,['currycomb']
US749080A,1904-01-05,August j,"['PROPN', 'NOUN']",['DATE'],1,0,2,"['august', 'j']"
US749092A,1904-01-05,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US749096A,1904-01-05,Louis renault,"['PROPN', 'NOUN']",[],1,0,2,"['louis', 'renault']"
US749101A,1904-01-05,Vania,['PROPN'],['GPE'],1,0,1,['vania']
US749109A,1904-01-05,Nelson l,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['nelson', 'l']"
US749123A,1904-01-05,August wiedenfeld,"['PROPN', 'VERB']",['DATE'],1,0,2,"['august', 'wiedenfeld']"
US749125A,1904-01-05,buckton,['PROPN'],[],1,0,1,['buckton']
US749143A,1904-01-12,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US749151A,1904-01-12,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US749171A,1904-01-12,cunningham,['PROPN'],[],1,0,1,['cunningham']
US749186A,1904-01-12,Ho model,"['PROPN', 'NOUN']",[],1,0,2,"['ho', 'model']"
US749192A,1904-01-12,Headley v,"['PROPN', 'X']",[],1,0,2,"['headley', 'v']"
US749194A,1904-01-12,Cisco,['PROPN'],['GPE'],1,0,1,['cisco']
US749196A,1904-01-12,holmgeen,['PROPN'],[],1,0,1,['holmgeen']
US749209A,1904-01-12,Newman e,"['PROPN', 'NOUN']",[],1,0,2,"['newman', 'e']"
