patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US2900894A,1959-08-25,W tritt,"['NOUN', 'VERB']",['PERSON'],0,1,2,"['w', 'tritt']",1
US2903486A,1959-09-08,Karl h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['karl', 'h']",1
US2903774A,1952-12-24,Buckles,['NOUN'],['PERSON'],0,1,2,['buckles'],1
US2906664A,1959-09-29,Maurice,['PROPN'],['PERSON'],1,1,1,['maurice'],1
US2907387A,1959-10-06,gannett,['PROPN'],['PERSON'],1,1,1,['gannett'],1
US2907522A,1959-10-06,gannett,['PROPN'],['PERSON'],1,1,1,['gannett'],1
US2910110A,1959-10-27,Frchuich,['PROPN'],['PERSON'],1,1,1,['frchuich'],1
US2915623A,1959-12-01,hughson,['PROPN'],['PERSON'],1,1,1,['hughson'],1
US2916483A,1956-03-27,Methymycin,['PROPN'],['PERSON'],1,1,2,['methymycin'],1
US2916779A,1956-08-11,keyser,['PROPN'],['PERSON'],1,1,2,['keyser'],1
US2916934A,1959-12-15,Iavelli,['PROPN'],['PERSON'],1,1,1,['iavelli'],1
US2917709A,1959-12-15,Donald n,"['PROPN', 'ADV']",['PERSON'],1,1,2,"['donald', 'n']",1
US2920356A,1955-04-29,Schrott,['NOUN'],['PERSON'],0,1,1,['schrott'],1
US2920375A,1960-01-12,Kenneth,['PROPN'],['PERSON'],1,1,1,['kenneth'],1
US2921966A,1958-07-07,Methylenecyclopropanemethanol,['PROPN'],['PERSON'],1,1,2,['methylenecyclopropanemethanol'],1
US2922306A,1958-01-31,Micropipet,['NOUN'],['PERSON'],0,1,2,['micropipet'],1
US2922573A,1960-01-26,Reppert,['NOUN'],['PERSON'],0,1,1,['reppert'],1
US2923892A,1960-02-02,jones,['PROPN'],['PERSON'],1,1,1,['jones'],1
US2923909A,1960-02-02,modrey,['PROPN'],['PERSON'],1,1,1,['modrey'],1
US2923911A,1960-02-02,demurjian,['PROPN'],['PERSON'],1,1,2,['demurjian'],1
US2923916A,1960-02-02,woodworth,['NOUN'],['PERSON'],0,1,2,['woodworth'],1
US2923962A,1960-02-09,Carlson,['PROPN'],['PERSON'],1,1,1,['carlson'],1
US2923994A,1958-10-28,johnson,['PROPN'],['PERSON'],1,1,1,['johnson'],1
US2923995A,1958-04-14,Homma,['PROPN'],['PERSON'],1,1,1,['homma'],1
US2924037A,1960-02-09,Patrick,['PROPN'],['PERSON'],1,1,1,['patrick'],1
US2924038A,1960-02-09,Dahlgren,['PROPN'],['PERSON'],1,1,1,['dahlgren'],1
US2924041A,1960-02-09,Jackson,['PROPN'],['PERSON'],1,1,1,['jackson'],1
US2924076A,1960-02-09,R nichols,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['r', 'nichols']",1
US2924226A,1960-02-09,Vitte,['PROPN'],['PERSON'],1,1,1,['vitte'],1
US2928872A,1958-12-29,Dialkylaminoalkyl hydantoamides,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['dialkylaminoalkyl', 'hydantoamides']",1
US2933944A,1960-04-26,carnagua,['PROPN'],['PERSON'],1,1,1,['carnagua'],1
US2935250A,1960-05-03,reppert,['PROPN'],['PERSON'],1,1,2,['reppert'],1
US2935254A,1960-05-03,Plunkett,['PROPN'],['PERSON'],1,1,1,['plunkett'],1
US2936083A,1960-05-10,Bbbbbbbb,['PROPN'],['PERSON'],1,1,1,['bbbbbbbb'],1
US2936703A,1960-05-17,gavasso,['VERB'],['PERSON'],0,1,2,['gavasso'],1
US2938428A,1960-05-31,Nistri,['PROPN'],['PERSON'],1,1,1,['nistri'],1
US2938654A,1960-05-31,macdonald,['PROPN'],['PERSON'],1,1,2,['macdonald'],1
US2941716A,1960-06-21,Hebel,['PROPN'],['PERSON'],1,1,1,['hebel'],1
US2942784A,1960-06-28,Jansson,['PROPN'],['PERSON'],1,1,1,['jansson'],1
US2943748A,1960-07-05,Sahlin,['PROPN'],['PERSON'],1,1,1,['sahlin'],1
US2946342A,1960-07-26,Dopplmaier,['NOUN'],['PERSON'],0,1,1,['dopplmaier'],1
US2947642A,1960-08-02,glowacki,['PROPN'],['PERSON'],1,1,1,['glowacki'],1
US2948397A,1960-08-09,johnson,['PROPN'],['PERSON'],1,1,2,['johnson'],1
US2953297A,1960-09-20,Riss ctal,"['VERB', 'NOUN']",['PERSON'],0,1,2,"['riss', 'ctal']",1
US2953720A,1960-09-20,Engel,['PROPN'],['PERSON'],1,1,1,['engel'],1
US2954921A,1960-10-04,Capellaro,['NOUN'],['PERSON'],0,1,1,['capellaro'],1
US2955758A,1960-10-11,jones,['PROPN'],['PERSON'],1,1,2,['jones'],1
US2956466A,1960-10-18,duncan,['PROPN'],['PERSON'],1,1,2,['duncan'],1
US2958045A,1960-10-25,anderson,['PROPN'],['PERSON'],1,1,2,['anderson'],1
US2961469A,1958-10-09,Dimethylenetetraborane-10,['NOUN'],['PERSON'],0,1,2,['dimethylenetetraborane-10'],1
US2963476A,1960-12-06,Ernest w,"['PROPN', 'X']",['PERSON'],1,1,2,"['ernest', 'w']",1
US2965259A,1957-08-06,Livebox,['PROPN'],['PERSON'],1,1,2,['livebox'],1
US2967522A,1961-01-10,Tatsumi takahashi,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['tatsumi', 'takahashi']",1
US2969178A,1961-01-24,Starr,['PROPN'],['PERSON'],1,1,1,['starr'],1
