patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US2900424A,1959-08-18,chjbr,['PROPN'],[],1,0,1,['chjbr']
US2900651A,1958-04-23,Toothbrush,['PROPN'],[],1,0,2,['toothbrush']
US2900675A,1957-03-15,Dausch,['PROPN'],[],1,0,1,['dausch']
US2900871A,1958-03-12,Magnifier,['PROPN'],[],1,0,2,['magnifier']
US2900911A,1943-11-30,Fuze,['PROPN'],[],1,0,2,['fuze']
US2901057A,1957-03-29,Sawhorse,['PROPN'],[],1,0,2,['sawhorse']
US2901594A,1957-11-13,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US2901596A,1956-11-01,Lamp,['PROPN'],[],1,0,2,['lamp']
US2901618A,1946-06-28,Calutron,['PROPN'],[],1,0,2,['calutron']
US2901702A,1959-08-25,Endlich,['PROPN'],[],1,0,1,['endlich']
US2902211A,1958-09-05,Mailbox,['PROPN'],['ORG'],1,0,2,['mailbox']
US2902224A,1954-05-06,Aerator,['PROPN'],[],1,0,2,['aerator']
US2902229A,1959-09-01,Zwinz,['PROPN'],[],1,0,1,['zwinz']
US2902586A,1958-04-09,Edm,['PROPN'],[],1,0,2,['edm']
US2902605A,1953-08-25,Dosimeter,['PROPN'],[],1,0,2,['dosimeter']
US2902747A,1959-09-08,Reiter,['PROPN'],[],1,0,1,['reiter']
US2903255A,1955-06-10,Governor,['PROPN'],[],1,0,2,['governor']
US2903265A,1957-09-24,Toy,['PROPN'],[],1,0,2,['toy']
US2903311A,1956-02-08,Tray,['PROPN'],[],1,0,2,['tray']
US2903455A,1959-09-08,Jdnviiiiaisnvhi jo,"['PROPN', 'PROPN']",[],1,0,2,"['jdnviiiiaisnvhi', 'jo']"
US2903485A,1959-09-08,Alkylphenoxypblyethoxyalkandlil,['PROPN'],[],1,0,1,['alkylphenoxypblyethoxyalkandlil']
US2903593A,1957-07-19,Dosimeter,['PROPN'],[],1,0,2,['dosimeter']
US2904241A,1957-09-03,Bag,['PROPN'],[],1,0,2,['bag']
US2904247A,1959-09-15,Arvai,['PROPN'],[],1,0,1,['arvai']
US2904283A,1956-09-21,Bobbin,['PROPN'],[],1,0,2,['bobbin']
US2904297A,1957-07-05,Pallet,['PROPN'],[],1,0,2,['pallet']
US2904462A,1956-05-03,Bacteriostat,['PROPN'],['ORG'],1,0,2,['bacteriostat']
US2904593A,1959-09-15,Chxch,['PROPN'],[],1,0,1,['chxch']
US2904761A,1959-09-15,Eisler,['PROPN'],[],1,0,1,['eisler']
