patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US2503805A,1950-04-11,John t,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 't']",1
US2507272A,1950-05-09,rosendahl,['VERB'],['PERSON'],0,1,2,['rosendahl'],1
US2509156A,1945-11-13,Dichlorooctafluorocyclohexene,['PROPN'],['PERSON'],1,1,2,['dichlorooctafluorocyclohexene'],1
US2511791A,1950-06-13,Schoenfeld,['PROPN'],['PERSON'],1,1,1,['schoenfeld'],1
US2511846A,1950-06-20,Halpert,['PROPN'],['PERSON'],1,1,1,['halpert'],1
US2511878A,1950-06-20,Rathman,['PROPN'],['PERSON'],1,1,1,['rathman'],1
US2511940A,1950-06-20,Fieett creeper,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['fieett', 'creeper']",1
US2511959A,1950-06-20,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US2512340A,1950-06-20,Krauss,['PROPN'],['PERSON'],1,1,1,['krauss'],1
US2518321A,1950-08-08,Fred w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['fred', 'w']",1
US2518476A,1950-08-15,Chx cm,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['chx', 'cm']",1
US2519251A,1950-08-15,Johanson,['PROPN'],['PERSON'],1,1,1,['johanson'],1
US2519412A,1950-08-22,Swietoslawski,['NOUN'],['PERSON'],0,1,1,['swietoslawski'],1
US2521301A,1950-09-05,Morrison,['NOUN'],['PERSON'],0,1,1,['morrison'],1
US2522407A,1950-09-12,Cxchzoh,['PROPN'],['PERSON'],1,1,1,['cxchzoh'],1
US2526118A,1950-10-17,Paul chabpentier,"['PROPN', 'ADJ']",['PERSON'],1,1,2,"['paul', 'chabpentier']",1
US2527293A,1950-10-24,Thomas f,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['thomas', 'f']",1
US2530522A,1950-11-21,Harris,['PROPN'],['PERSON'],1,1,1,['harris'],1
US2535802A,1950-12-26,Libson,['PROPN'],['PERSON'],1,1,1,['libson'],1
US2539323A,1951-01-23,Poittevin,['PROPN'],['PERSON'],1,1,1,['poittevin'],1
US2541672A,1951-02-13,William e,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'e']",1
US2544389A,1951-03-06,Lipkin,['PROPN'],['PERSON'],1,1,1,['lipkin'],1
US2546893A,1951-03-27,Hilder,['NOUN'],['PERSON'],0,1,1,['hilder'],1
US2551227A,1951-05-01,Koom cooler,"['NOUN', 'ADV']",['PERSON'],0,1,2,"['koom', 'cooler']",1
US2552753A,1951-05-15,Von schulthess,"['INTJ', 'NOUN']",['PERSON'],0,1,2,"['von', 'schulthess']",1
US2558996A,1951-07-03,Ullmann,['PROPN'],['PERSON'],1,1,1,['ullmann'],1
US2559329A,1951-01-04,Degrainer,['ADJ'],['PERSON'],0,1,2,['degrainer'],1
US2561924A,1942-09-15,James s,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['james', 's']",1
US2562097A,1951-07-24,heuer,['PROPN'],['PERSON'],1,1,1,['heuer'],1
US2562996A,1951-08-07,Winthrop,['PROPN'],['PERSON'],1,1,1,['winthrop'],1
US2563091A,1941-07-22,Dyes,['NOUN'],['PERSON'],0,1,2,['dyes'],1
US2563174A,1951-08-07,kitman,['PROPN'],['PERSON'],1,1,1,['kitman'],1
US2563398A,1951-08-07,courtney,['PROPN'],['PERSON'],1,1,1,['courtney'],1
US2563432A,1951-08-07,Sterler,['NOUN'],['PERSON'],0,1,1,['sterler'],1
US2563443A,1951-08-07,Wormser,['PROPN'],['PERSON'],1,1,1,['wormser'],1
US2563471A,1951-08-07,kennedy,['PROPN'],['PERSON'],1,1,1,['kennedy'],1
US2563528A,1951-08-07,hamilton,['PROPN'],['PERSON'],1,1,1,['hamilton'],1
US2563565A,1951-08-07,Thompson,['NOUN'],['PERSON'],0,1,1,['thompson'],1
US2563577A,1951-08-07,Dtnamoelectmc apparatus,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['dtnamoelectmc', 'apparatus']",1
US2563602A,1951-08-07,Vinyl halobenzoates,"['NOUN', 'VERB']",['PERSON'],0,1,2,"['vinyl', 'halobenzoates']",1
US2564085A,1951-08-14,taylor,['PROPN'],['PERSON'],1,1,1,['taylor'],1
US2564133A,1951-08-14,Stadler,['ADJ'],['PERSON'],0,1,1,['stadler'],1
US2568617A,1951-09-18,Oourdon,['PROPN'],['PERSON'],1,1,1,['oourdon'],1
US2568665A,1951-09-18,Shaler,['PROPN'],['PERSON'],1,1,1,['shaler'],1
US2572162A,1951-10-23,Sheetsxsheet i,"['VERB', 'PRON']",['PERSON'],0,1,2,"['sheetsxsheet', 'i']",1
US2572639A,1951-10-23,Sheetsxsheet i,"['VERB', 'PRON']",['PERSON'],0,1,2,"['sheetsxsheet', 'i']",1
US2573182A,1951-10-30,Sheetsxsheet i,"['VERB', 'PRON']",['PERSON'],0,1,2,"['sheetsxsheet', 'i']",1
US2575497A,1951-11-20,Sheetsxsheet i,"['VERB', 'PRON']",['PERSON'],0,1,2,"['sheetsxsheet', 'i']",1
US2581866A,1952-01-08,kershaw,['PROPN'],['PERSON'],1,1,1,['kershaw'],1
US2582164A,1952-01-08,Sheetsxsheet i,"['VERB', 'PRON']",['PERSON'],0,1,2,"['sheetsxsheet', 'i']",1
US2582419A,1952-01-15,Sheetsxsheet i,"['VERB', 'PRON']",['PERSON'],0,1,2,"['sheetsxsheet', 'i']",1
US2582528A,1952-01-15,Sheetsxsheet i,"['VERB', 'PRON']",['PERSON'],0,1,2,"['sheetsxsheet', 'i']",1
US2583038A,1952-01-22,Sheetsxsheet i,"['VERB', 'PRON']",['PERSON'],0,1,2,"['sheetsxsheet', 'i']",1
US2583315A,1952-01-22,Annulak,['PROPN'],['PERSON'],1,1,1,['annulak'],1
US2583728A,1952-01-29,Sheetsxsheet i,"['VERB', 'PRON']",['PERSON'],0,1,2,"['sheetsxsheet', 'i']",1
US2584751A,1951-01-08,Silylphenoxyalcohols,['NOUN'],['PERSON'],0,1,2,['silylphenoxyalcohols'],1
US2587748A,1952-03-04,Merkl,['NOUN'],['PERSON'],0,1,1,['merkl'],1
