patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US2500071A,1948-03-12,Fan,['PROPN'],[],1,0,2,['fan']
US2500079A,1947-10-09,Harness,['PROPN'],[],1,0,2,['harness']
US2500322A,1946-02-11,Binder,['PROPN'],[],1,0,2,['binder']
US2500339A,1947-01-08,Blowtorch,['PROPN'],[],1,0,2,['blowtorch']
US2500345A,1947-07-25,Magneto,['PROPN'],[],1,0,2,['magneto']
US2500366A,1946-04-09,Compressor,['PROPN'],[],1,0,2,['compressor']
US2500381A,1945-08-17,Indicator,['PROPN'],[],1,0,2,['indicator']
US2500543A,1945-07-20,Antioxidant,['PROPN'],[],1,0,2,['antioxidant']
US2500640A,1950-03-14,Crib attachment,"['PROPN', 'NOUN']",[],1,0,2,"['crib', 'attachment']"
US2500982A,1950-03-21,Fligel,['PROPN'],[],1,0,1,['fligel']
US2501022A,1950-03-21,Music box,"['PROPN', 'NOUN']",[],1,0,2,"['music', 'box']"
US2501033A,1944-06-26,Indicator,['PROPN'],[],1,0,2,['indicator']
US2501043A,1943-09-02,Rattrap,['PROPN'],[],1,0,2,['rattrap']
US2501070A,1945-08-01,Antenna,['PROPN'],[],1,0,2,['antenna']
US2501094A,1945-12-10,Antenna,['PROPN'],[],1,0,2,['antenna']
US2501107A,1944-05-27,Headband,['PROPN'],[],1,0,2,['headband']
US2501518A,1945-10-22,Condenser,['PROPN'],[],1,0,2,['condenser']
US2501567A,1944-05-19,Rivet,['PROPN'],[],1,0,2,['rivet']
US2501588A,1944-10-23,Scoop,['PROPN'],['PRODUCT'],1,0,2,['scoop']
US2501747A,1948-11-12,Ironer,['PROPN'],[],1,0,2,['ironer']
US2501912A,1945-07-03,Sprinkler,['PROPN'],[],1,0,2,['sprinkler']
US2501929A,1950-03-28,Broido,['PROPN'],[],1,0,1,['broido']
US2501930A,1950-03-28,Broido,['PROPN'],[],1,0,1,['broido']
US2502103A,1946-05-31,Canopy,['PROPN'],[],1,0,2,['canopy']
US2502243A,1945-12-20,Pulley,['PROPN'],['GPE'],1,0,2,['pulley']
US2502289A,1948-03-06,Clip,['PROPN'],[],1,0,2,['clip']
US2502367A,1947-01-11,Vehicle,['PROPN'],[],1,0,2,['vehicle']
US2502388A,1947-12-12,Retainer,['PROPN'],[],1,0,2,['retainer']
US2502590A,1945-10-12,Register,['PROPN'],[],1,0,2,['register']
US2502696A,1946-06-24,Mower,['PROPN'],[],1,0,2,['mower']
US2502730A,1946-12-06,Mower,['PROPN'],[],1,0,2,['mower']
US2502781A,1946-07-08,Carrier,['PROPN'],[],1,0,2,['carrier']
US2502827A,1947-01-23,Furnace,['PROPN'],[],1,0,2,['furnace']
US2502836A,1949-04-13,Trap,['PROPN'],[],1,0,2,['trap']
US2502913A,1944-05-26,Refractometer,['PROPN'],[],1,0,2,['refractometer']
US2502948A,1946-04-18,Brake,['PROPN'],[],1,0,2,['brake']
US2502984A,1946-04-18,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US2502985A,1945-05-08,Clock,['PROPN'],[],1,0,2,['clock']
US2503015A,1947-05-16,Bookholder,['PROPN'],[],1,0,2,['bookholder']
