patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US1100135A,1914-06-16,Jamis jay,"['PROPN', 'PROPN']",[],1,0,2,"['jamis', 'jay']"
US1102601A,1914-07-07,Process,['PROPN'],[],1,0,1,['process']
US1105816A,1914-08-04,miller,['PROPN'],['ORG'],1,0,1,['miller']
US1105817A,1914-08-04,monte,['PROPN'],[],1,0,1,['monte']
US1105821A,1914-08-04,Sdgae h,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['sdgae', 'h']"
US1105823A,1914-08-04,Lloyd c,"['PROPN', 'VERB']",[],1,0,2,"['lloyd', 'c']"
US1105824A,1914-08-04,Aoftav,['PROPN'],[],1,0,1,['aoftav']
US1105826A,1914-08-04,norton,['PROPN'],['ORG'],1,0,1,['norton']
US1105844A,1914-08-04,Jahbr,['PROPN'],[],1,0,1,['jahbr']
US1105848A,1914-08-04,Projectile,['PROPN'],[],1,0,1,['projectile']
US1113093A,1914-10-06,bible,['PROPN'],[],1,0,1,['bible']
US1114364A,1914-10-20,Hugo junkers,"['PROPN', 'NOUN']",['EVENT'],1,0,2,"['hugo', 'junkers']"
US1117608A,1914-11-17,Govebnob fob,"['PROPN', 'ADV']",[],1,0,2,"['govebnob', 'fob']"
US1117613A,1914-11-17,Iiaii ul,"['PROPN', 'INTJ']",['GPE'],1,0,2,"['iiaii', 'ul']"
US1121337A,1914-12-15,dusha,['PROPN'],[],1,0,1,['dusha']
US1127576A,1915-02-09,Louis,['PROPN'],[],1,0,1,['louis']
US1137674A,1915-04-27,smith,['PROPN'],[],1,0,1,['smith']
US1139096A,1913-12-20,Underreamer,['PROPN'],[],1,0,2,['underreamer']
US1144890A,1915-06-29,Sylvania,['PROPN'],['ORG'],1,0,1,['sylvania']
US1149847A,1915-08-10,Marsh,['PROPN'],[],1,0,1,['marsh']
US1149851A,1915-08-10,Planoaraph,['PROPN'],[],1,0,1,['planoaraph']
US1155399A,1915-10-05,Barrette,['PROPN'],[],1,0,2,['barrette']
US1155999A,1915-10-05,Planooraph co,"['PROPN', 'VERB']",[],1,0,2,"['planooraph', 'co']"
US1157030A,1915-10-19,cetakioka l,"['PROPN', 'NOUN']",[],1,0,2,"['cetakioka', 'l']"
US1162868A,1915-12-07,mckay,['PROPN'],[],1,0,1,['mckay']
US1166236A,1915-12-28,mihelcich,['PROPN'],[],1,0,1,['mihelcich']
US1171791A,1915-04-14,Turbine,['PROPN'],[],1,0,2,['turbine']
US1177751A,1916-04-04,williamson,['PROPN'],[],1,0,1,['williamson']
US1187996A,1916-06-20,Carbureter,['PROPN'],['ORG'],1,0,1,['carbureter']
US1193003A,1916-08-01,Upper cut,"['PROPN', 'VERB']",[],1,0,2,"['upper', 'cut']"
US1193010A,1916-08-01,Henby gibbs,"['PROPN', 'VERB']",[],1,0,2,"['henby', 'gibbs']"
US1193012A,1916-08-01,goodson,['PROPN'],['ORG'],1,0,1,['goodson']
US1193017A,1916-08-01,Chusetts,['PROPN'],['NORP'],1,0,1,['chusetts']
US1193033A,1916-08-01,llewellyn,['PROPN'],[],1,0,1,['llewellyn']
US1193040A,1916-08-01,Quoit,['PROPN'],['GPE'],1,0,1,['quoit']
US1193041A,1916-08-01,Chelli,['PROPN'],[],1,0,1,['chelli']
US1193046A,1916-08-01,Irving i,"['PROPN', 'PRON']",['ORG'],1,0,2,"['irving', 'i']"
US1193048A,1916-08-01,Collar,['PROPN'],[],1,0,1,['collar']
US1193053A,1916-08-01,Fflachlsfe,['PROPN'],[],1,0,1,['fflachlsfe']
US1193057A,1916-08-01,Apparatus fob,"['PROPN', 'VERB']",[],1,0,2,"['apparatus', 'fob']"
US1193071A,1916-08-01,of bristol,"['ADP', 'PROPN']",['ORG'],1,0,2,"['of', 'bristol']"
US1193076A,1916-08-01,Ltjdwig schon,"['PROPN', 'VERB']",['GPE'],1,0,2,"['ltjdwig', 'schon']"
US1193082A,1916-08-01,Meyer,['PROPN'],[],1,0,1,['meyer']
US1193093A,1916-08-01,Berger,['PROPN'],[],1,0,1,['berger']
US1193095A,1916-08-01,Hubbard c,"['PROPN', 'VERB']",[],1,0,2,"['hubbard', 'c']"
US1193098A,1916-08-01,Xelsoh a,"['PROPN', 'PRON']",[],1,0,2,"['xelsoh', 'a']"
US1193116A,1916-08-01,Seatj,['PROPN'],['ORG'],1,0,1,['seatj']
US1193120A,1916-08-01,Fukmace,['PROPN'],[],1,0,1,['fukmace']
US1193125A,1916-08-01,copley,['PROPN'],[],1,0,1,['copley']
US1193131A,1916-08-01,esola,['PROPN'],[],1,0,1,['esola']
US1193132A,1916-08-01,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US1193139A,1916-08-01,harden,['PROPN'],[],1,0,1,['harden']
US1193143A,1916-08-01,Appabatus,['PROPN'],[],1,0,1,['appabatus']
US1193152A,1916-08-01,jekkijjs,['PROPN'],['ORG'],1,0,1,['jekkijjs']
US1193155A,1916-08-01,Gottlieb klenk,"['PROPN', 'VERB']",['ORG'],1,0,2,"['gottlieb', 'klenk']"
US1193161A,1916-08-01,Fornia,['PROPN'],['GPE'],1,0,1,['fornia']
US1193177A,1916-08-01,morgan,['PROPN'],[],1,0,1,['morgan']
US1193182A,1916-08-01,Rlchpikdson,['PROPN'],[],1,0,1,['rlchpikdson']
US1193205A,1916-08-01,tichenor,['PROPN'],[],1,0,1,['tichenor']
US1193209A,1916-08-01,Hausen,['PROPN'],['GPE'],1,0,1,['hausen']
US1193217A,1916-08-01,Charles g,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'g']"
