patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US3700164A,1972-01-19,Odometer,['PROPN'],[],1,0,2,['odometer']
US3700173A,1970-12-30,Diffuser,['PROPN'],[],1,0,2,['diffuser']
US3701005A,1968-01-04,Apparatus,['PROPN'],[],1,0,2,['apparatus']
US3701462A,1971-10-26,Needle,['PROPN'],[],1,0,2,['needle']
US3701573A,1970-02-25,Warhead,['PROPN'],[],1,0,2,['warhead']
US3702026A,1971-10-18,Razor,['PROPN'],[],1,0,2,['razor']
US3702598A,1971-06-07,Watercraft,['PROPN'],[],1,0,2,['watercraft']
US3702678A,1971-08-19,Sprinkler,['PROPN'],[],1,0,2,['sprinkler']
US3702736A,1971-06-18,Spectrophotometer,['PROPN'],[],1,0,2,['spectrophotometer']
US3703024A,1971-11-23,Buckle,['PROPN'],[],1,0,2,['buckle']
US3703169A,1969-12-27,Endoscope,['PROPN'],[],1,0,2,['endoscope']
US3704486A,1970-04-06,Fastener,['PROPN'],[],1,0,2,['fastener']
US3704533A,1970-06-24,Tachistoscope,['PROPN'],[],1,0,2,['tachistoscope']
US3704711A,1971-06-30,Catheter,['PROPN'],[],1,0,2,['catheter']
US3704862A,1969-11-21,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US3705300A,1971-04-22,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3705302A,1971-03-12,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3705303A,1971-03-12,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3705341A,1970-05-15,Inverter,['PROPN'],[],1,0,2,['inverter']
US3705593A,1970-02-05,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US3705833A,1970-10-02,Labeller,['PROPN'],[],1,0,2,['labeller']
US3706152A,1968-10-07,Firearm,['PROPN'],['ORG'],1,0,2,['firearm']
US3706261A,1968-10-07,Firearm,['PROPN'],['ORG'],1,0,2,['firearm']
US3706418A,1971-08-26,Aerator,['PROPN'],[],1,0,2,['aerator']
US3707583A,1971-06-04,Adhesive,['PROPN'],[],1,0,2,['adhesive']
US3707898A,1971-09-08,Fastener,['PROPN'],[],1,0,2,['fastener']
US3707929A,1971-05-28,Pallet,['PROPN'],[],1,0,2,['pallet']
US3708041A,1971-02-11,Brake,['PROPN'],[],1,0,2,['brake']
US3708068A,1971-08-02,Timer,['PROPN'],[],1,0,2,['timer']
US3709238A,1971-03-26,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US3709636A,1970-09-04,Timer,['PROPN'],[],1,0,2,['timer']
US3709907A,1967-06-05,Dithioamides,['PROPN'],[],1,0,2,['dithioamides']
US3709933A,1968-12-30,Nitrilotriacetyltrichloride,['PROPN'],[],1,0,2,['nitrilotriacetyltrichloride']
US3710393A,1971-11-11,Headgear,['PROPN'],[],1,0,2,['headgear']
US3710690A,1970-11-16,Accelerator,['PROPN'],[],1,0,2,['accelerator']
US3710726A,1970-04-27,Cableway,['PROPN'],[],1,0,2,['cableway']
US3710785A,1970-11-27,Massager,['PROPN'],[],1,0,2,['massager']
US3710854A,1971-02-17,Condenser,['PROPN'],[],1,0,2,['condenser']
US3711355A,1970-04-17,Laminator,['PROPN'],[],1,0,2,['laminator']
US3712697A,1971-06-02,Locker,['PROPN'],[],1,0,2,['locker']
US3713099B1,1959-08-04,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3713100B1,1953-02-10,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3713232A,1970-04-21,Overboot,['PROPN'],[],1,0,2,['overboot']
US3713286A,1972-04-05,Clock,['PROPN'],[],1,0,2,['clock']
US3713582A,1971-04-29,Counter,['PROPN'],[],1,0,2,['counter']
US3713678A,1970-12-07,Fastener,['PROPN'],[],1,0,2,['fastener']
US3714623A,1971-06-08,Memorizer,['PROPN'],[],1,0,2,['memorizer']
US3714786B1,1970-08-03,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3715765A,1970-11-04,Deodorizer,['PROPN'],[],1,0,2,['deodorizer']
US3715869A,1971-03-08,Filter,['PROPN'],[],1,0,2,['filter']
US3715912A,1971-04-08,Densitometer,['PROPN'],['ORG'],1,0,2,['densitometer']
US3716746A,1970-07-24,Klystron,['PROPN'],[],1,0,2,['klystron']
US3717029A,1968-10-23,Torquemeter,['PROPN'],[],1,0,2,['torquemeter']
US3717059A,1971-03-18,Ironworker,['PROPN'],[],1,0,2,['ironworker']
US3717126A,1970-09-14,Feeder,['PROPN'],[],1,0,2,['feeder']
US3717148A,1969-10-29,Aeroionizer,['PROPN'],[],1,0,2,['aeroionizer']
US3718101A,1971-05-18,Shelf,['PROPN'],[],1,0,2,['shelf']
US3718104A,1971-03-08,Needle,['PROPN'],[],1,0,2,['needle']
US3718135A,1971-03-01,Pneumotachograph,['PROPN'],[],1,0,2,['pneumotachograph']
US3718276A,1971-05-27,Envelope,['PROPN'],[],1,0,2,['envelope']
US3718426A,1969-10-16,Burner,['PROPN'],[],1,0,2,['burner']
US3718887A,1971-06-14,Connector,['PROPN'],[],1,0,2,['connector']
US3718993A,1970-09-02,Overshoe,['PROPN'],[],1,0,2,['overshoe']
US3719430A,1971-08-24,Diffuser,['PROPN'],[],1,0,2,['diffuser']
US3720760B1,1968-09-06,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3721223A,1968-06-28,Distributor,['PROPN'],[],1,0,2,['distributor']
US3721316A,1971-07-22,Sawhorse,['PROPN'],[],1,0,2,['sawhorse']
US3721489A,1971-07-23,Reflector,['PROPN'],[],1,0,2,['reflector']
US3721684A,1970-06-18,Rabelomycin,['PROPN'],[],1,0,2,['rabelomycin']
US3721816A,1971-06-18,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3722604A,1971-01-21,Probe,['PROPN'],[],1,0,2,['probe']
US3722817A,1971-01-25,Sprayer,['PROPN'],[],1,0,2,['sprayer']
US3722829A,1970-01-16,Cassette,['PROPN'],[],1,0,2,['cassette']
US3722899A,1970-08-05,Seal,['PROPN'],[],1,0,2,['seal']
US3723003A,1968-11-25,Rangefinder,['PROPN'],[],1,0,2,['rangefinder']
US3723015A,1970-03-07,Brush,['PROPN'],[],1,0,2,['brush']
US3723781A,1969-08-27,Electromotor,['PROPN'],[],1,0,2,['electromotor']
US3724128A,1971-01-15,Planter,['PROPN'],[],1,0,2,['planter']
US3724248A,1971-10-07,Timer,['PROPN'],[],1,0,2,['timer']
US3724577A,1971-03-05,Cafly,['PROPN'],[],1,0,2,['cafly']
US3726037A,1970-12-15,Shotgun,['PROPN'],[],1,0,2,['shotgun']
US3726245A,1970-08-03,Watercraft,['PROPN'],[],1,0,2,['watercraft']
US3726250A,1971-03-18,Indicator,['PROPN'],[],1,0,2,['indicator']
US3726272A,1967-09-21,Endoscope,['PROPN'],[],1,0,2,['endoscope']
US3726318A,1971-10-28,Faucet,['PROPN'],[],1,0,2,['faucet']
US3726424A,1971-04-05,Pallet,['PROPN'],[],1,0,2,['pallet']
US3726495A,1970-01-20,Projectile,['PROPN'],[],1,0,2,['projectile']
US3726560A,1971-08-23,Stool,['PROPN'],[],1,0,2,['stool']
US3727015B1,1971-04-12,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3727260A,1971-05-04,Brush,['PROPN'],[],1,0,2,['brush']
US3727271A,1971-04-12,Fastener,['PROPN'],[],1,0,2,['fastener']
US3727791A,1970-10-08,Tray,['PROPN'],[],1,0,2,['tray']
US3728761A,1971-06-22,Fastener,['PROPN'],[],1,0,2,['fastener']
US3728959A,1970-10-27,Baler,['PROPN'],[],1,0,2,['baler']
US3729922A,1971-07-02,Timepiece,['PROPN'],[],1,0,2,['timepiece']
US3729957A,1971-01-08,Fan,['PROPN'],[],1,0,2,['fan']
US3730004A,1971-04-23,Sensor,['PROPN'],[],1,0,2,['sensor']
US3730007A,1969-12-30,Rolamite,['PROPN'],[],1,0,2,['rolamite']
US3730175A,1971-03-24,Endoscope,['PROPN'],[],1,0,2,['endoscope']
US3730430A,1971-07-06,Thermovalve,['PROPN'],[],1,0,2,['thermovalve']
US3730570A,1971-05-06,Drumstick,['PROPN'],[],1,0,2,['drumstick']
US3731078A,1971-04-30,Lantern,['PROPN'],[],1,0,2,['lantern']
US3731336A,1971-05-03,Toothbrush,['PROPN'],[],1,0,2,['toothbrush']
US3731538A,1969-02-14,Gravimeter,['PROPN'],[],1,0,2,['gravimeter']
US3731641A,1969-11-19,Looper,['PROPN'],[],1,0,2,['looper']
US3732068B1,1970-07-10,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3732466A,1971-04-01,Programmer,['PROPN'],[],1,0,2,['programmer']
US3732479A,1970-06-11,Synchros,['PROPN'],['GPE'],1,0,2,['synchros']
US3732647B1,1971-08-05,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3732738A,1971-05-24,Timer,['PROPN'],[],1,0,2,['timer']
US3732879A,1970-11-05,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US3732880A,1969-07-25,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US3733940A,1970-04-10,Lathes,['PROPN'],[],1,0,2,['lathes']
US3734148A,1971-10-15,Grinder,['PROPN'],[],1,0,2,['grinder']
US3734237A,1971-03-16,Ladder,['PROPN'],[],1,0,2,['ladder']
US3734395A,1970-05-29,Bag,['PROPN'],[],1,0,2,['bag']
US3734542A,1971-04-26,Binder,['PROPN'],[],1,0,2,['binder']
US3735103A,1971-12-13,Odometer,['PROPN'],[],1,0,2,['odometer']
US3735197A,1971-08-13,Rectifier,['PROPN'],[],1,0,2,['rectifier']
US3735430A,1972-07-17,Carrier,['PROPN'],[],1,0,2,['carrier']
US3735580A,1971-07-05,Clock,['PROPN'],[],1,0,2,['clock']
US3735752A,1971-04-07,Spirometer,['PROPN'],[],1,0,2,['spirometer']
US3735763A,1967-01-10,Hemostat,['PROPN'],[],1,0,2,['hemostat']
US3735919A,1971-07-01,Mailbox,['PROPN'],['ORG'],1,0,2,['mailbox']
US3735949A,1971-03-12,Kite,['PROPN'],[],1,0,2,['kite']
US3735968A,1971-07-12,Furnace,['PROPN'],[],1,0,2,['furnace']
US3736006A,1971-06-16,Envelope,['PROPN'],[],1,0,2,['envelope']
US3736885A,1972-04-27,Pallet,['PROPN'],[],1,0,2,['pallet']
US3736966B1,1971-11-18,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3737082A,1970-05-28,Watchband,['PROPN'],['ORG'],1,0,2,['watchband']
US3737957A,1969-09-26,Buckle,['PROPN'],[],1,0,2,['buckle']
US3738041A,1971-03-26,Box,['PROPN'],[],1,0,2,['box']
US3738272A,1971-04-13,Projectile,['PROPN'],[],1,0,2,['projectile']
US3738757A,1971-07-02,Refractometer,['PROPN'],[],1,0,2,['refractometer']
