patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US3702358A,1968-12-02,Cis,['PROPN'],['PERSON'],1,1,1,['cis'],1
US3721403A,1970-10-08,Rotogyro,['NOUN'],['PERSON'],0,1,2,['rotogyro'],1
US3722346A,1972-02-10,Capo,['PROPN'],['PERSON'],1,1,2,['capo'],1
US3726055A,1971-01-13,Screens,['NOUN'],['PERSON'],0,1,2,['screens'],1
US3730546A,1970-06-15,Bobski,['PROPN'],['PERSON'],1,1,2,['bobski'],1
US3732390A,1971-12-27,Keyswitch,['PROPN'],['PERSON'],1,1,2,['keyswitch'],1
US3736356A,1971-10-19,Arylsulfonylformamidoximes,['NOUN'],['PERSON'],0,1,2,['arylsulfonylformamidoximes'],1
US3739242A,1971-03-01,Triac,['PROPN'],['PERSON'],1,1,2,['triac'],1
US3740395A,1969-10-14,Ethyl 10,"['PROPN', 'NUM']",['PERSON'],1,1,2,"['ethyl', '10']",1
US3748700A,1970-05-20,Buckles,['NOUN'],['PERSON'],0,1,2,['buckles'],1
US3748909A,1971-03-10,Pippette,['PROPN'],['PERSON'],1,1,2,['pippette'],1
US3755686A,1972-05-31,Powerplexer,['PROPN'],['PERSON'],1,1,2,['powerplexer'],1
US3758507A,1965-09-29,"Thereof 1,2","['PROPN', 'NUM']",['PERSON'],1,1,2,"['thereof', '1,2']",1
US3764447A,1970-02-27,Labels,['NOUN'],['PERSON'],0,1,2,['labels'],1
US3770775A,1970-08-31,Marshall dann,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['marshall', 'dann']",1
US3770853A,1970-07-09,Marshall dann,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['marshall', 'dann']",1
US3787719A,1972-11-10,Triac,['PROPN'],['PERSON'],1,1,2,['triac'],1
US3790711A,1970-11-24,Sterophony,['PROPN'],['PERSON'],1,1,1,['sterophony'],1
