patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US2400002A,1941-03-03,Fuse,['PROPN'],[],1,0,2,['fuse']
US2400013A,1945-07-02,Toy,['PROPN'],[],1,0,2,['toy']
US2400097A,1944-04-18,Flowmeter,['PROPN'],[],1,0,2,['flowmeter']
US2400111A,1942-02-26,Pentareflector,['PROPN'],[],1,0,2,['pentareflector']
US2400128A,1941-04-23,Fuse,['PROPN'],[],1,0,2,['fuse']
US2400150A,1943-01-11,Furnace,['PROPN'],[],1,0,2,['furnace']
US2400152A,1945-07-09,Telltale,['PROPN'],[],1,0,2,['telltale']
US2400175A,1944-11-27,Toy,['PROPN'],[],1,0,2,['toy']
US2400240A,1944-09-28,Fan,['PROPN'],[],1,0,2,['fan']
US2400242A,1943-07-15,Motor,['PROPN'],[],1,0,2,['motor']
US2400243A,1944-12-08,Footwear,['PROPN'],[],1,0,2,['footwear']
US2400246A,1943-09-01,Conveyer,['PROPN'],[],1,0,2,['conveyer']
US2400253A,1942-07-04,Trailer,['PROPN'],[],1,0,2,['trailer']
US2400318A,1942-11-25,Insert,['PROPN'],[],1,0,2,['insert']
US2400398A,1946-05-14,Pyrazine,['PROPN'],[],1,0,1,['pyrazine']
US2400407A,1943-02-01,Scriber,['PROPN'],[],1,0,2,['scriber']
US2400535A,1944-09-19,Skate,['PROPN'],[],1,0,2,['skate']
US2400551A,1944-04-24,Antenna,['PROPN'],[],1,0,2,['antenna']
US2400555A,1942-05-13,Baler,['PROPN'],[],1,0,2,['baler']
US2400600A,1945-01-08,Antirooter,['PROPN'],[],1,0,2,['antirooter']
US2400604A,1942-08-26,Necktie,['PROPN'],[],1,0,2,['necktie']
US2400625A,1941-07-07,Clutch,['PROPN'],[],1,0,2,['clutch']
US2400643A,1942-02-12,Cooker,['PROPN'],[],1,0,2,['cooker']
US2400707A,1944-07-24,Grate,['PROPN'],[],1,0,2,['grate']
US2400716A,1942-09-15,Container,['PROPN'],[],1,0,2,['container']
US2400744A,1943-02-13,Bookbinding,['PROPN'],[],1,0,2,['bookbinding']
