patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US2702159A,1955-02-15,reppert,['VERB'],['PERSON'],0,1,1,['reppert'],1
US2702191A,1955-02-15,Lemelson,['NOUN'],['PERSON'],0,1,1,['lemelson'],1
US2702441A,1955-02-22,jones,['PROPN'],['PERSON'],1,1,1,['jones'],1
US2702498A,1955-02-22,arthur,['PROPN'],['PERSON'],1,1,1,['arthur'],1
US2703596A,1955-03-08,Kromer,['PROPN'],['PERSON'],1,1,1,['kromer'],1
US2703887A,1955-03-15,Kennedy,['PROPN'],['PERSON'],1,1,1,['kennedy'],1
US2703979A,1955-03-15,shallenberg,['VERB'],['PERSON'],0,1,1,['shallenberg'],1
US2704461A,1955-03-22,Jahncke,['PROPN'],['PERSON'],1,1,1,['jahncke'],1
US2704471A,1955-03-22,hendrickson,['PROPN'],['PERSON'],1,1,1,['hendrickson'],1
US2704473A,1955-03-22,Walther,['NOUN'],['PERSON'],0,1,1,['walther'],1
US2704494A,1955-03-22,Bergerhoff,['ADV'],['PERSON'],0,1,1,['bergerhoff'],1
US2704496A,1955-03-22,taylor,['PROPN'],['PERSON'],1,1,1,['taylor'],1
US2704505A,1955-03-22,morrison,['NOUN'],['PERSON'],0,1,1,['morrison'],1
US2704508A,1955-03-22,hansen,['PROPN'],['PERSON'],1,1,2,['hansen'],1
US2704527A,1955-03-22,Theenhausen,['NOUN'],['PERSON'],0,1,1,['theenhausen'],1
US2704537A,1955-03-22,norman,['PROPN'],['PERSON'],1,1,1,['norman'],1
US2704561A,1955-03-22,thompson,['NOUN'],['PERSON'],0,1,1,['thompson'],1
US2704573A,1955-03-22,russell,['PROPN'],['PERSON'],1,1,1,['russell'],1
US2704590A,1955-03-22,Gabrielsen,['PROPN'],['PERSON'],1,1,1,['gabrielsen'],1
US2704591A,1953-06-11,Bogert,['NOUN'],['PERSON'],0,1,1,['bogert'],1
US2704594A,1955-03-22,Gorby,['PROPN'],['PERSON'],1,1,1,['gorby'],1
US2704602A,1949-10-27,Thomas,['PROPN'],['PERSON'],1,1,1,['thomas'],1
US2704605A,1955-03-22,dahlman,['PROPN'],['PERSON'],1,1,1,['dahlman'],1
US2704607A,1955-03-22,Loertscher,['PROPN'],['PERSON'],1,1,1,['loertscher'],1
US2704643A,1955-03-22,Lambach,['PROPN'],['PERSON'],1,1,1,['lambach'],1
US2704657A,1955-03-22,taylor,['PROPN'],['PERSON'],1,1,1,['taylor'],1
US2704665A,1955-03-22,Zoltok,['NOUN'],['PERSON'],0,1,1,['zoltok'],1
US2704669A,1955-03-22,mickey,['NOUN'],['PERSON'],0,1,1,['mickey'],1
US2708761A,1955-05-24,Jwefflvr,['PROPN'],['PERSON'],1,1,1,['jwefflvr'],1
US2708841A,1955-05-24,Lumsden,['PROPN'],['PERSON'],1,1,1,['lumsden'],1
US2709479A,1955-05-31,Rieger,['PROPN'],['PERSON'],1,1,1,['rieger'],1
US2710139A,1955-06-07,Swanson,['PROPN'],['PERSON'],1,1,1,['swanson'],1
US2710140A,1955-06-07,anderson,['PROPN'],['PERSON'],1,1,1,['anderson'],1
US2711210A,1955-06-21,henrikson,['PROPN'],['PERSON'],1,1,1,['henrikson'],1
US2711909A,1955-06-28,Duffie,['PROPN'],['PERSON'],1,1,1,['duffie'],1
US2712086A,1955-06-28,Winograd,['PROPN'],['PERSON'],1,1,1,['winograd'],1
US2712106A,1955-06-28,R williams,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['r', 'williams']",1
US2712111A,1955-06-28,farison,['PROPN'],['PERSON'],1,1,2,['farison'],1
US2712113A,1955-06-28,triplett,['NOUN'],['PERSON'],0,1,2,['triplett'],1
US2712117A,1955-06-28,stinson,['PROPN'],['PERSON'],1,1,1,['stinson'],1
US2712701A,1955-07-12,davidson,['NOUN'],['PERSON'],0,1,1,['davidson'],1
US2713217A,1955-07-19,Subgrading machine,"['VERB', 'NOUN']",['PERSON'],0,1,2,"['subgrading', 'machine']",1
US2713510A,1955-07-19,Coanda,['PROPN'],['PERSON'],1,1,1,['coanda'],1
US2713865A,1955-07-26,elkington,['PROPN'],['PERSON'],1,1,1,['elkington'],1
US2713931A,1955-07-26,russell,['PROPN'],['PERSON'],1,1,2,['russell'],1
US2714044A,1955-07-26,Otani,['PROPN'],['PERSON'],1,1,1,['otani'],1
US2714724A,1955-08-09,hendrickson,['PROPN'],['PERSON'],1,1,2,['hendrickson'],1
US2714736A,1955-08-09,johnson,['PROPN'],['PERSON'],1,1,1,['johnson'],1
US2714773A,1955-08-09,Stewart,['PROPN'],['PERSON'],1,1,1,['stewart'],1
US2715054A,1955-08-09,larrabee,['PROPN'],['PERSON'],1,1,1,['larrabee'],1
US2718354A,1955-09-20,sharpe,['PROPN'],['PERSON'],1,1,1,['sharpe'],1
US2718564A,1955-09-20,Clifford h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['clifford', 'h']",1
US2721170A,1955-10-18,johnson,['PROPN'],['PERSON'],1,1,1,['johnson'],1
US2721890A,1955-10-25,Malick,['PROPN'],['PERSON'],1,1,1,['malick'],1
US2723765A,1955-11-15,meredith,['NOUN'],['PERSON'],0,1,1,['meredith'],1
US2724165A,1955-11-22,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US2724551A,1955-11-22,anderson,['PROPN'],['PERSON'],1,1,1,['anderson'],1
US2724794A,1955-11-22,van bennekom,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['van', 'bennekom']",1
US2725210A,1955-11-29,Swartz,['NOUN'],['PERSON'],0,1,1,['swartz'],1
US2725612A,1955-12-06,Lipski,['PROPN'],['PERSON'],1,1,1,['lipski'],1
US2725867A,1955-12-06,Steberl,['PROPN'],['PERSON'],1,1,1,['steberl'],1
US2726037A,1955-12-06,landsiedel,['PROPN'],['PERSON'],1,1,2,['landsiedel'],1
US2727289A,1951-08-04,Buckles,['NOUN'],['PERSON'],0,1,2,['buckles'],1
US2728378A,1955-12-27,hamilton,['PROPN'],['PERSON'],1,1,1,['hamilton'],1
US2730039A,1956-01-10,werner,['PROPN'],['PERSON'],1,1,2,['werner'],1
US2730121A,1951-08-07,Ballcocks,['NOUN'],['PERSON'],0,1,2,['ballcocks'],1
US2731777A,1956-01-24,wollersheim,['NOUN'],['PERSON'],0,1,1,['wollersheim'],1
US2731786A,1954-07-01,klein,['PROPN'],['PERSON'],1,1,1,['klein'],1
US2731825A,1956-01-24,le van,"['X', 'PROPN']",['PERSON'],1,1,2,"['le', 'van']",1
US2731832A,1956-01-24,johnson,['PROPN'],['PERSON'],1,1,1,['johnson'],1
US2731833A,1956-01-24,jones,['PROPN'],['PERSON'],1,1,1,['jones'],1
US2731852A,1956-01-24,agnew,['PROPN'],['PERSON'],1,1,2,['agnew'],1
US2731861A,1956-01-24,Wendelken,['VERB'],['PERSON'],0,1,1,['wendelken'],1
US2731866A,1956-01-24,Erickson,['PROPN'],['PERSON'],1,1,1,['erickson'],1
US2731902A,1956-01-24,Sebaski,['PROPN'],['PERSON'],1,1,1,['sebaski'],1
US2731908A,1956-01-24,Morena,['PROPN'],['PERSON'],1,1,1,['morena'],1
US2731911A,1952-08-25,jones,['PROPN'],['PERSON'],1,1,1,['jones'],1
US2731930A,1956-01-24,Galkin,['PROPN'],['PERSON'],1,1,1,['galkin'],1
US2731941A,1956-01-24,G anderson,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['g', 'anderson']",1
US2731984A,1956-01-24,everett,['PROPN'],['PERSON'],1,1,1,['everett'],1
US2732000A,1956-01-24,Levine,['PROPN'],['PERSON'],1,1,1,['levine'],1
US2732003A,1956-01-24,Albert e,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['albert', 'e']",1
US2732012A,1956-01-24,thomas,['PROPN'],['PERSON'],1,1,1,['thomas'],1
US2732029A,1956-01-24,Hoffmann,['PROPN'],['PERSON'],1,1,1,['hoffmann'],1
US2732041A,1956-01-24,anderson,['PROPN'],['PERSON'],1,1,1,['anderson'],1
US2732046A,1956-01-24,Smallberg,['PROPN'],['PERSON'],1,1,1,['smallberg'],1
US2732047A,1956-01-24,Finkelstein,['PROPN'],['PERSON'],1,1,1,['finkelstein'],1
US2732050A,1956-01-24,van sittert,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['van', 'sittert']",1
US2732055A,1956-01-24,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US2732090A,1956-01-24,Karlin,['PROPN'],['PERSON'],1,1,1,['karlin'],1
US2732095A,1956-01-24,Fashay,['PROPN'],['PERSON'],1,1,1,['fashay'],1
US2732099A,1956-01-24,davis,['PROPN'],['PERSON'],1,1,2,['davis'],1
US2732105A,1956-01-24,hillis,['NOUN'],['PERSON'],0,1,2,['hillis'],1
US2732108A,1956-01-24,Haddad,['PROPN'],['PERSON'],1,1,1,['haddad'],1
US2732117A,1956-01-24,hillis,['NOUN'],['PERSON'],0,1,2,['hillis'],1
US2732130A,1956-01-24,Rosenberg,['PROPN'],['PERSON'],1,1,1,['rosenberg'],1
US2732134A,1956-01-24,taylor,['PROPN'],['PERSON'],1,1,1,['taylor'],1
US2732144A,1956-01-24,jones,['PROPN'],['PERSON'],1,1,1,['jones'],1
US2732157A,1956-01-24,hamilton,['PROPN'],['PERSON'],1,1,1,['hamilton'],1
US2732187A,1956-01-24,Benedetto,['PROPN'],['PERSON'],1,1,1,['benedetto'],1
US2732195A,1956-01-24,Ljungstrom,['PROPN'],['PERSON'],1,1,1,['ljungstrom'],1
US2732197A,1956-01-24,cornett,['PROPN'],['PERSON'],1,1,1,['cornett'],1
US2732199A,1956-01-24,Meinig,['PROPN'],['PERSON'],1,1,1,['meinig'],1
US2732203A,1956-01-24,Tancheff,['PROPN'],['PERSON'],1,1,1,['tancheff'],1
US2732206A,1956-01-24,Dietrich,['PROPN'],['PERSON'],1,1,1,['dietrich'],1
US2732212A,1956-01-24,carson,['PROPN'],['PERSON'],1,1,1,['carson'],1
US2732226A,1956-01-24,Brattberg,['PROPN'],['PERSON'],1,1,1,['brattberg'],1
US2732231A,1956-01-24,Zobel,['PROPN'],['PERSON'],1,1,1,['zobel'],1
US2732232A,1956-01-24,whitfield,['PROPN'],['PERSON'],1,1,1,['whitfield'],1
US2732236A,1956-01-24,Bretthauer,['PROPN'],['PERSON'],1,1,1,['bretthauer'],1
US2732238A,1956-01-24,dornberg,['PROPN'],['PERSON'],1,1,1,['dornberg'],1
US2732252A,1956-01-24,Stekelenburg,['NOUN'],['PERSON'],0,1,1,['stekelenburg'],1
US2732254A,1956-01-24,gibson,['PROPN'],['PERSON'],1,1,2,['gibson'],1
US2732273A,1956-01-24,Schaffner,['NOUN'],['PERSON'],0,1,1,['schaffner'],1
US2732314A,1956-01-24,kaplan,['PROPN'],['PERSON'],1,1,1,['kaplan'],1
US2732330A,1956-01-24,Extcaneoos,['NOUN'],['PERSON'],0,1,1,['extcaneoos'],1
US2732416A,1956-01-24,Robertson,['PROPN'],['PERSON'],1,1,1,['robertson'],1
US2732423A,1956-01-24,morrison,['NOUN'],['PERSON'],0,1,1,['morrison'],1
US2732424A,1956-01-24,oliver,['PROPN'],['PERSON'],1,1,1,['oliver'],1
US2732426A,1943-06-11,Valensi,['PROPN'],['PERSON'],1,1,1,['valensi'],1
