patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US3500086A,1966-02-05,Magneto,['PROPN'],['GPE'],1,0,1,['magneto']
US3500278A,1968-12-11,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US3500688A,1968-02-19,Gravimeter,['PROPN'],[],1,0,2,['gravimeter']
US3501689A,1966-06-06,Magnetometer,['PROPN'],[],1,0,2,['magnetometer']
US3501831A,1968-06-17,Eyelet,['PROPN'],[],1,0,2,['eyelet']
US3502645B1,1968-02-16,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3502680A,1966-03-17,4(2',"['PROPN', 'PART']",['CARDINAL'],1,0,2,"[""4(2'""]"
US3502690A,1965-09-03,(bis,"['PUNCT', 'PROPN']",[],1,0,2,['(bis']
US3502860A,1967-12-04,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3502865A,1967-07-13,Luminaire,['PROPN'],[],1,0,2,['luminaire']
US3502903A,1967-08-21,Signal,['PROPN'],['ORG'],1,0,1,['signal']
US3503332A,1967-02-27,Wad,['PROPN'],[],1,0,2,['wad']
US3503689A,1965-10-18,Microdensitometer,['PROPN'],[],1,0,2,['microdensitometer']
US3504379A,1969-02-07,Glove,['PROPN'],[],1,0,2,['glove']
US3504821A,1966-07-08,Box,['PROPN'],[],1,0,2,['box']
US3504973A,1967-07-07,Copyboard,['PROPN'],[],1,0,2,['copyboard']
US3505413A,1964-05-05,Hexanitrostilbene,['PROPN'],[],1,0,2,['hexanitrostilbene']
US3505693A,1967-01-03,Bathtub,['PROPN'],[],1,0,2,['bathtub']
US3505967A,1968-11-18,Mastwell,['PROPN'],[],1,0,2,['mastwell']
US3505969A,1968-10-18,Anchor,['PROPN'],[],1,0,2,['anchor']
US3505992A,1964-11-25,Ergometer,['PROPN'],[],1,0,2,['ergometer']
US3507271A,1967-08-28,Spirometer,['PROPN'],[],1,0,2,['spirometer']
US3507497A,1966-11-23,Boomerang,['PROPN'],['GPE'],1,0,2,['boomerang']
US3507538A,1967-12-04,Headrest,['PROPN'],[],1,0,2,['headrest']
US3507739A,1966-12-05,Platen,['PROPN'],[],1,0,2,['platen']
