patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US2876991A,1955-01-17,Disassembler,['PROPN'],['PERSON'],1,1,2,['disassembler'],1
US2877838A,1959-03-17,Stadler,['ADJ'],['PERSON'],0,1,1,['stadler'],1
US2878661A,1959-03-24,aibel,['PROPN'],['PERSON'],1,1,1,['aibel'],1
US2878705A,1959-03-24,hirvonen,['NOUN'],['PERSON'],0,1,1,['hirvonen'],1
US2881323A,1955-02-08,Seriograph,['NOUN'],['PERSON'],0,1,2,['seriograph'],1
US2881607A,1959-04-14,Eugene st,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['eugene', 'st']",1
US2882269A,1959-04-14,Azo dyes,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['azo', 'dyes']",1
US2882581A,1957-06-13,Buckles,['NOUN'],['PERSON'],0,1,2,['buckles'],1
US2886238A,1959-05-12,Plunkett,['PROPN'],['PERSON'],1,1,1,['plunkett'],1
US2887513A,1956-08-23,Acetophenetidine,['PROPN'],['PERSON'],1,1,2,['acetophenetidine'],1
US2894330A,1952-07-23,Astrocompass,['PROPN'],['PERSON'],1,1,2,['astrocompass'],1
US2894482A,1959-07-14,Gorham,['PROPN'],['PERSON'],1,1,1,['gorham'],1
US2897559A,1953-10-08,Buckles,['NOUN'],['PERSON'],0,1,2,['buckles'],1
US2899063A,1959-08-11,ellis,['PROPN'],['PERSON'],1,1,1,['ellis'],1
US2899075A,1959-08-11,gullixson,['PROPN'],['PERSON'],1,1,2,['gullixson'],1
US2899079A,1959-08-11,davis,['PROPN'],['PERSON'],1,1,1,['davis'],1
US2899100A,1959-08-11,Wolkenberg,['PROPN'],['PERSON'],1,1,1,['wolkenberg'],1
US2899125A,1959-08-11,Chausson,['NOUN'],['PERSON'],0,1,1,['chausson'],1
US2899126A,1959-08-11,Sadler,['NOUN'],['PERSON'],0,1,1,['sadler'],1
US2899141A,1959-08-11,Det circuit,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['det', 'circuit']",1
US2899165A,1959-08-11,James,['PROPN'],['PERSON'],1,1,2,['james'],1
US2899208A,1959-08-11,Wallsteiner,['PROPN'],['PERSON'],1,1,1,['wallsteiner'],1
US2899212A,1959-08-11,mayer,['PROPN'],['PERSON'],1,1,1,['mayer'],1
US2899224A,1959-08-11,elliott,['PROPN'],['PERSON'],1,1,2,['elliott'],1
US2899238A,1959-08-11,Swanson,['PROPN'],['PERSON'],1,1,1,['swanson'],1
US2899260A,1954-03-01,Ttnttpn,['NOUN'],['PERSON'],0,1,1,['ttnttpn'],1
US2899297A,1959-08-11,magel,['PROPN'],['PERSON'],1,1,2,['magel'],1
US2899306A,1957-01-24,Yh hci,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['yh', 'hci']",1
US2899454A,1959-08-11,Ochzgfj,['PROPN'],['PERSON'],1,1,1,['ochzgfj'],1
US2899508A,1959-08-11,Bandwidth parameter,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['bandwidth', 'parameter']",1
US2899519A,1959-08-11,Kramer,['PROPN'],['PERSON'],1,1,1,['kramer'],1
US2899527A,1959-08-11,Bonnerre,['PROPN'],['PERSON'],1,1,1,['bonnerre'],1
US2899535A,1956-04-04,Krall,['PROPN'],['PERSON'],1,1,1,['krall'],1
US2899542A,1959-08-11,De mauro,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['de', 'mauro']",1
US2899545A,1959-08-11,Velasco fernandez,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['velasco', 'fernandez']",1
US2899562A,1959-08-11,Fruengel,['PROPN'],['PERSON'],1,1,1,['fruengel'],1
US2899583A,1959-08-11,macksoud,['ADJ'],['PERSON'],0,1,1,['macksoud'],1
US2899585A,1959-08-11,dollenberg,['PROPN'],['PERSON'],1,1,1,['dollenberg'],1
US2899594A,1959-08-11,johnson,['PROPN'],['PERSON'],1,1,1,['johnson'],1
US2899597A,1959-08-11,Kompfner,['PROPN'],['PERSON'],1,1,1,['kompfner'],1
US2899612A,1959-08-11,Emmett uenn,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['emmett', 'uenn']",1
US2899627A,1959-08-11,steinberg,['PROPN'],['PERSON'],1,1,1,['steinberg'],1
US2899638A,1959-08-11,Olson,['PROPN'],['PERSON'],1,1,2,['olson'],1
US2899645A,1959-08-11,erwin,['VERB'],['PERSON'],0,1,1,['erwin'],1
US2899651A,1959-08-11,lanciani,['PROPN'],['PERSON'],1,1,1,['lanciani'],1
US2899693A,1959-08-18,Stollenwerk,['PROPN'],['PERSON'],1,1,1,['stollenwerk'],1
US2899694A,1959-08-18,Horowitz,['PROPN'],['PERSON'],1,1,1,['horowitz'],1
US2899733A,1959-08-18,Hose clamps,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['hose', 'clamps']",1
US2899734A,1959-08-18,klang,['PROPN'],['PERSON'],1,1,1,['klang'],1
US2899740A,1959-08-18,Thomas cox,"['PROPN', 'INTJ']",['PERSON'],1,1,2,"['thomas', 'cox']",1
US2899781A,1959-08-18,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US2899788A,1959-08-18,Beebe,['NOUN'],['PERSON'],0,1,1,['beebe'],1
US2899791A,1959-08-18,anderson,['PROPN'],['PERSON'],1,1,2,['anderson'],1
US2899819A,1959-08-18,rolph,['INTJ'],['PERSON'],0,1,1,['rolph'],1
US2899853A,1959-08-18,prutton,['PROPN'],['PERSON'],1,1,1,['prutton'],1
US2899872A,1959-08-18,labombarde,['PROPN'],['PERSON'],1,1,2,['labombarde'],1
US2899916A,1959-08-18,Ertman,['NOUN'],['PERSON'],0,1,1,['ertman'],1
US2899959A,1959-08-18,Ginsburg,['NOUN'],['PERSON'],0,1,1,['ginsburg'],1
US2899960A,1959-08-18,Ginsburg,['NOUN'],['PERSON'],0,1,1,['ginsburg'],1
US2899963A,1958-12-29,Spitzer,['PROPN'],['PERSON'],1,1,1,['spitzer'],1
US2899985A,1959-08-18,Karpoff,['PROPN'],['PERSON'],1,1,1,['karpoff'],1
