patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings
US2800484A,1957-07-23,stoii ,['VERB'],['GPE'],0,0,1,0
US2801236A,1957-07-30,Gluten ,['VERB'],[],0,0,1,0
US2801601A,1957-08-06,Riedel ,['NOUN'],[],0,0,1,0
US2802987A,1957-08-13,wolferz ,['ADV'],[],0,0,1,0
US2803624A,1957-08-20,Hjnojs ,['NOUN'],[],0,0,1,0
US2803692A,1957-08-20,Fluid ,['NOUN'],[],0,0,1,0
US2803803A,1957-08-20,Electric ,['ADJ'],[],0,0,1,0
US2803805A,1957-08-20,wilson ,['NOUN'],['ORG'],0,0,1,0
US2803806A,1957-08-20,transformers ,['NOUN'],[],0,0,1,0
US2803807A,1957-08-20,butler ,['NOUN'],[],0,0,1,0
US2803808A,1957-08-20,wallace ,['NOUN'],[],0,0,1,0
US2803814A,1945-07-30,bloser ,['NOUN'],[],0,0,1,0
US2806150A,1957-09-10,Poznik ,['X'],[],0,0,1,0
US2806520A,1957-09-17,adams ,['NOUN'],[],0,0,1,0
US2806847A,1957-09-17,Vinsxation ,['NOUN'],[],0,0,1,0
US2806848A,1957-09-17,Vinylation ,['NOUN'],[],0,0,1,0
US2806867A,1957-09-17,Cfzxcfcl ,['NOUN'],[],0,0,1,0
US2807328A,1957-09-24,Stethoscope ,['NOUN'],[],0,0,1,0
US2808656A,1957-10-08,pirone ,['VERB'],[],0,0,1,0
US2808726A,1957-10-08,chombard ,['ADV'],[],0,0,1,0
US2810916A,1957-10-29,cullen ,['ADJ'],[],0,0,1,0
US2812060A,1957-11-05,hearn ,['VERB'],[],0,0,1,0
US2812367A,1957-11-05,Remove ,['VERB'],[],0,0,1,0
US2813525A,1957-11-19,winsor ,['VERB'],[],0,0,1,0
US2814615A,1957-11-26,Soinhi ,['NOUN'],[],0,0,1,0
US2814626A,1957-11-26,Oxazolines ,['NOUN'],[],0,0,1,0
US2815204A,1957-12-03,myers ,['NOUN'],[],0,0,1,0
US2819796A,1958-01-14,edwards ,['NOUN'],[],0,0,1,0
US2819998A,1958-01-14,Nxchjcoschs ,['ADJ'],[],0,0,1,0
US2820783A,1958-01-21,Foreign ,['ADJ'],[],0,0,1,0
US2820784A,1958-01-21,Soichi ,['NOUN'],['GPE'],0,0,1,0
US2821192A,1958-01-28,Monro ,['NOUN'],['ORG'],0,0,1,0
US2821954A,1958-02-04,Adler ,['NOUN'],[],0,0,1,0
US2822128A,1958-02-04,previti ,['NOUN'],[],0,0,1,0
US2822135A,1958-02-04,winslow ,['ADJ'],[],0,0,1,0
US2822138A,1958-02-04,olive ,['NOUN'],[],0,0,1,0
US2822139A,1958-02-04,sarka ,['ADJ'],[],0,0,1,0
US2822373A,1958-02-04,Amine ,['NOUN'],[],0,0,1,0
US2824777A,1958-02-25,gieringer ,['NOUN'],[],0,0,1,0
US2825445A,1958-03-04,Golden ,['ADJ'],[],0,0,1,0
US2825823A,1958-03-04,woodcock ,['NOUN'],[],0,0,1,0
US2826362A,1958-03-11,philipp ,['NOUN'],[],0,0,1,0
US2827234A,1958-03-18,kesling ,['NOUN'],[],0,0,1,0
US2828913A,1958-04-01,ellerbeck ,['VERB'],[],0,0,1,0
US2828914A,1958-04-01,ellerbeck ,['VERB'],[],0,0,1,0
US2829083A,1958-04-01,Isotmocyanoethylimidazolidinetmone ,['NOUN'],[],0,0,1,0
US2829258A,1958-04-01,Otten ,['VERB'],[],0,0,1,0
US2831391A,1958-04-22,culver ,['NOUN'],[],0,0,1,0
US2831789A,1958-04-22,gorman ,['NOUN'],[],0,0,1,0
US2831848A,1958-04-22,-nhcoch ,['X'],[],0,0,1,0
US2831973A,1958-04-22,rockafellow ,['ADJ'],[],0,0,1,0
US2832533A,1958-04-29,chall ,['NOUN'],[],0,0,1,0
US2832544A,1958-04-29,chall ,['NOUN'],[],0,0,1,0
US2832775A,1958-04-29,N ,['NUM'],[],0,0,1,0
US2833086A,1958-05-06,johenning ,['ADJ'],[],0,0,1,0
US2833565A,1958-05-06,santino ,['NOUN'],[],0,0,1,0
US2834822A,1958-05-13,Toluene ,['INTJ'],[],0,0,1,0
US2835706A,1958-05-20,Secondary ,['ADJ'],[],0,0,1,0
US2835854A,1958-05-20,uhrig ,['NOUN'],[],0,0,1,0
US2836378A,1958-05-27,Servomechanism ,['NOUN'],['NORP'],0,0,1,0
US2838732A,1958-06-10,brown ,['ADJ'],[],0,0,1,0
US2840310A,1958-06-24,christoff ,['VERB'],[],0,0,1,0
US2841017A,1958-07-01,roush ,['NOUN'],[],0,0,1,0
US2841152A,1958-07-01,popper ,['NOUN'],[],0,0,1,0
US2841162A,1958-07-01,stough ,['INTJ'],[],0,0,1,0
US2843825A,1958-07-15,Electrodynamometer ,['NOUN'],[],0,0,1,0
US2844201A,1958-07-22,leins ,['NOUN'],[],0,0,1,0
US2844793A,1958-07-22,travis ,['ADJ'],[],0,0,1,0
US2845115A,1958-07-29,Paulin ,['NOUN'],[],0,0,1,0
US2845322A,1958-07-29,Casing ,['VERB'],[],0,0,1,0
US2846260A,1958-08-05,Kordes ,['NOUN'],[],0,0,1,0
US2847622A,1958-08-12,bogel ,['NOUN'],[],0,0,1,0
US2847778A,1958-08-19,opoczynski ,['NOUN'],[],0,0,1,0
US2850770A,1958-09-09,Noguera ,['NOUN'],[],0,0,1,0
US2852943A,1958-09-23,sedgfield ,['VERB'],[],0,0,1,0
US2853211A,1958-09-23,chase ,['NOUN'],[],0,0,1,0
US2853528A,1958-09-23,Alpha ,['NOUN'],[],0,0,1,0
