patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US2004994A,1933-09-06,Amidines,['NOUN'],['PERSON'],0,1,2,['amidines'],1
US2005346A,1935-06-18,macdonald,['PROPN'],['PERSON'],1,1,1,['macdonald'],1
US2007589A,1935-07-09,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US2008454A,1935-01-05,Dispensing receptacle,"['VERB', 'NOUN']",['PERSON'],0,1,2,"['dispensing', 'receptacle']",1
US2010216A,1935-08-06,brussell,['PROPN'],['PERSON'],1,1,1,['brussell'],1
US2012111A,1935-08-20,zlawick,['VERB'],['PERSON'],0,1,1,['zlawick'],1
US2016534A,1935-10-08,Cigagette case,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['cigagette', 'case']",1
US2024661A,1935-12-17,Rjszdorfer,['PROPN'],['PERSON'],1,1,1,['rjszdorfer'],1
US2028470A,1936-01-21,Apparai,['PROPN'],['PERSON'],1,1,1,['apparai'],1
US2030488A,1936-02-11,williams,['PROPN'],['PERSON'],1,1,1,['williams'],1
US2032682A,1936-03-03,Cbankcase vent,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['cbankcase', 'vent']",1
US2032974A,1936-03-03,bradshaw,['NOUN'],['PERSON'],0,1,1,['bradshaw'],1
US2034345A,1936-03-17,kottmann,['PROPN'],['PERSON'],1,1,1,['kottmann'],1
US2037437A,1929-11-11,Xanthates,['NOUN'],['PERSON'],0,1,2,['xanthates'],1
US2041566A,1936-05-19,William n,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'n']",1
US2046239A,1936-06-30,Mensometer,['PROPN'],['PERSON'],1,1,1,['mensometer'],1
US2049582A,1931-11-04,Amidines,['NOUN'],['PERSON'],0,1,2,['amidines'],1
US2049818A,1936-08-04,mointosh,['PROPN'],['PERSON'],1,1,1,['mointosh'],1
US2050022A,1936-08-04,Beenis m,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['beenis', 'm']",1
US2050824A,1936-08-11,atherton,['PROPN'],['PERSON'],1,1,2,['atherton'],1
US2054853A,1936-09-22,Henry dreyfus,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['henry', 'dreyfus']",1
US2054904A,1936-09-22,kottmann,['PROPN'],['PERSON'],1,1,1,['kottmann'],1
US2057234A,1936-10-13,Edward a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['edward', 'a']",1
US2058910A,1936-10-27,plunkett,['PROPN'],['PERSON'],1,1,1,['plunkett'],1
US2059512A,1934-06-26,Monoazodyestuffs,['PROPN'],['PERSON'],1,1,2,['monoazodyestuffs'],1
US2060192A,1936-11-10,Cosrosio,['PROPN'],['PERSON'],1,1,1,['cosrosio'],1
US2061340A,1936-11-17,Robert adams,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['robert', 'adams']",1
US2064445A,1936-12-15,Bumpek sack,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['bumpek', 'sack']",1
US2069896A,1937-02-09,melvin,['PROPN'],['PERSON'],1,1,1,['melvin'],1
US2075076A,1934-02-24,Monoazodyestuffs,['PROPN'],['PERSON'],1,1,2,['monoazodyestuffs'],1
US2077228A,1937-04-13,Continuous thermodisintegrator,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['continuous', 'thermodisintegrator']",1
US2078340A,1937-04-27,Radioggaphic apparatus,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['radioggaphic', 'apparatus']",1
US2080884A,1937-05-18,anderson,['PROPN'],['PERSON'],1,1,1,['anderson'],1
US2084519A,1937-06-22,anderson,['PROPN'],['PERSON'],1,1,2,['anderson'],1
US2087425A,1933-01-24,Monoazodyestuffs,['PROPN'],['PERSON'],1,1,2,['monoazodyestuffs'],1
US2095468A,1935-08-02,Monoazodyestuffs,['PROPN'],['PERSON'],1,1,2,['monoazodyestuffs'],1
US2097214A,1937-10-26,peterson,['PROPN'],['PERSON'],1,1,1,['peterson'],1
