patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US2000014A,1932-05-31,Telautograph,['PROPN'],[],1,0,2,['telautograph']
US2000024A,1933-09-14,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US2000025A,1933-09-16,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US2000026A,1933-09-14,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US2000044A,1933-05-26,Antioxidant,['PROPN'],[],1,0,2,['antioxidant']
US2000045A,1933-05-26,Antioxidant,['PROPN'],[],1,0,2,['antioxidant']
US2000050A,1930-04-26,Pigment,['PROPN'],[],1,0,2,['pigment']
US2000087A,1931-12-31,Siphon,['PROPN'],[],1,0,2,['siphon']
US2000112A,1933-03-30,Heater,['PROPN'],[],1,0,2,['heater']
US2000135A,1932-01-13,Pigment,['PROPN'],[],1,0,2,['pigment']
US2000162A,1935-03-04,Receptacle,['PROPN'],['NORP'],1,0,2,['receptacle']
US2000177A,1932-02-05,Rheostat,['PROPN'],[],1,0,2,['rheostat']
US2000178A,1932-05-16,Rheostat,['PROPN'],[],1,0,2,['rheostat']
US2000212A,1933-07-26,Guard,['PROPN'],[],1,0,2,['guard']
US2000242A,1933-10-03,Container,['PROPN'],[],1,0,2,['container']
US2000326A,1934-06-07,Footwear,['PROPN'],[],1,0,2,['footwear']
US2000327A,1929-03-14,Clock,['PROPN'],[],1,0,2,['clock']
US2000328A,1935-05-07,harris,['PROPN'],[],1,0,1,['harris']
US2000332A,1934-10-08,Toy,['PROPN'],[],1,0,2,['toy']
US2000345A,1932-10-15,Bag,['PROPN'],[],1,0,2,['bag']
US2000349A,1932-10-29,Seal,['PROPN'],[],1,0,2,['seal']
US2000363A,1933-01-07,Mower,['PROPN'],[],1,0,2,['mower']
US2000396A,1932-03-25,Skate,['PROPN'],[],1,0,2,['skate']
US2000401A,1932-08-12,Cabinet,['PROPN'],[],1,0,2,['cabinet']
US2000402A,1932-08-12,Cabinet,['PROPN'],[],1,0,2,['cabinet']
US2000417A,1933-06-07,Conveyer,['PROPN'],[],1,0,2,['conveyer']
US2000441A,1934-07-06,Filter,['PROPN'],[],1,0,2,['filter']
US2000445A,1934-05-04,Padlock,['PROPN'],[],1,0,2,['padlock']
US2000470A,1931-02-16,Photography,['PROPN'],[],1,0,2,['photography']
US2000473A,1933-02-10,Grate,['PROPN'],[],1,0,2,['grate']
US2000499A,1932-08-08,Conveyer,['PROPN'],[],1,0,2,['conveyer']
US2000522A,1932-10-25,Window,['PROPN'],[],1,0,2,['window']
US2000565A,1933-10-18,Tile,['PROPN'],[],1,0,2,['tile']
US2000576A,1934-03-01,Mordant,['PROPN'],[],1,0,2,['mordant']
US2000615A,1935-03-04,Hosiery,['PROPN'],[],1,0,2,['hosiery']
US2000644A,1934-08-01,Tent,['PROPN'],[],1,0,2,['tent']
US2000668A,1930-12-22,Electrode,['PROPN'],[],1,0,2,['electrode']
US2000688A,1932-03-18,Seal,['PROPN'],[],1,0,2,['seal']
US2000705A,1931-01-17,Phototube,['PROPN'],[],1,0,2,['phototube']
US2000713A,1929-05-10,Clutch,['PROPN'],[],1,0,2,['clutch']
US2000718A,1930-02-03,Rheostat,['PROPN'],[],1,0,2,['rheostat']
US2000720A,1933-12-05,Impeller,['PROPN'],[],1,0,2,['impeller']
US2000750A,1933-05-06,Bailer,['PROPN'],[],1,0,2,['bailer']
US2000758A,1933-05-29,Timer,['PROPN'],[],1,0,2,['timer']
US2000763A,1933-09-02,Band,['PROPN'],[],1,0,2,['band']
US2000770A,1932-06-17,Modulation,['PROPN'],[],1,0,2,['modulation']
US2000771A,1932-10-12,Modulation,['PROPN'],[],1,0,2,['modulation']
US2000795A,1934-11-10,Closure,['PROPN'],[],1,0,2,['closure']
US2000799A,1932-12-31,Necktie,['PROPN'],[],1,0,2,['necktie']
US2000808A,1934-07-20,Toy,['PROPN'],[],1,0,2,['toy']
US2000823A,1932-05-03,Turntable,['PROPN'],[],1,0,2,['turntable']
US2000825A,1933-06-13,Heater,['PROPN'],[],1,0,2,['heater']
US2000832A,1932-04-02,Bow,['PROPN'],[],1,0,2,['bow']
US2000842A,1931-01-31,Pigment,['PROPN'],[],1,0,2,['pigment']
US2000849A,1932-07-15,Rheostat,['PROPN'],[],1,0,2,['rheostat']
US2000890A,1932-06-07,Motor,['PROPN'],[],1,0,2,['motor']
US2000943A,1934-12-08,Washboard,['PROPN'],[],1,0,2,['washboard']
US2000972A,1930-11-04,Revivifier,['PROPN'],[],1,0,2,['revivifier']
US2000999A,1931-07-30,Trailer,['PROPN'],[],1,0,2,['trailer']
