patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US1300702A,1919-04-15,Chasles j,"['PROPN', 'NOUN']",[],1,0,2,"['chasles', 'j']"
US1302918A,1919-05-06,harris,['PROPN'],[],1,0,1,['harris']
US1302925A,1919-05-06,Tbttck,['PROPN'],[],1,0,1,['tbttck']
US1302934A,1919-05-06,Salomon lebensart,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['salomon', 'lebensart']"
US1302953A,1919-05-06,Hugo neuman,"['PROPN', 'NOUN']",['EVENT'],1,0,2,"['hugo', 'neuman']"
US1302967A,1919-05-06,Rowland,['PROPN'],['ORG'],1,0,2,['rowland']
US1302969A,1919-05-06,pratt,['PROPN'],[],1,0,1,['pratt']
US1302974A,1919-05-06,robinson,['PROPN'],[],1,0,1,['robinson']
US1302978A,1919-05-06,Thomas j,"['PROPN', 'PROPN']",[],1,0,2,"['thomas', 'j']"
US1302979A,1919-05-06,Herman j,"['PROPN', 'PROPN']",[],1,0,2,"['herman', 'j']"
US1302991A,1919-05-06,Washboard,['PROPN'],[],1,0,1,['washboard']
US1302996A,1919-05-06,Projectile,['PROPN'],[],1,0,1,['projectile']
US1303015A,1919-05-06,Samuel bebkovitz,"['PROPN', 'PROPN']",[],1,0,2,"['samuel', 'bebkovitz']"
US1303017A,1919-05-06,Charles o,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'o']"
US1303032A,1919-05-06,Firearm,['PROPN'],['ORG'],1,0,1,['firearm']
US1303033A,1919-05-06,nan,['PROPN'],['GPE'],1,0,1,['nan']
US1303044A,1919-05-06,brooklyn,['PROPN'],['GPE'],1,0,1,['brooklyn']
US1303048A,1919-05-06,Canada,['PROPN'],['GPE'],1,0,1,['canada']
US1303056A,1919-05-06,hague,['PROPN'],[],1,0,1,['hague']
US1303063A,1919-05-06,hoock,['PROPN'],[],1,0,1,['hoock']
US1303065A,1919-05-06,Willem jansen,"['PROPN', 'PROPN']",[],1,0,2,"['willem', 'jansen']"
US1303069A,1919-05-06,Brake hanger,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['brake', 'hanger']"
US1303076A,1919-05-06,Emile letord,"['PROPN', 'NOUN']",[],1,0,2,"['emile', 'letord']"
US1303080A,1919-05-06,lobaille,['PROPN'],[],1,0,1,['lobaille']
US1303081A,1919-05-06,Gilbert e,"['PROPN', 'NOUN']",[],1,0,2,"['gilbert', 'e']"
