patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US1302926A,1919-05-06,John w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'w']",1
US1302951A,1919-05-06,Allen nase,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['allen', 'nase']",1
US1302956A,1919-05-06,Richard b,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['richard', 'b']",1
US1302964A,1919-05-06,George f,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'f']",1
US1303008A,1919-05-06,anderson,['PROPN'],['PERSON'],1,1,2,['anderson'],1
US1303009A,1919-05-06,Tom andrew,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['tom', 'andrew']",1
US1303035A,1919-05-06,Henry crowe,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['henry', 'crowe']",1
US1303039A,1919-05-06,William dieteb,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'dieteb']",1
US1303045A,1919-05-06,William dieter,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'dieter']",1
US1303055A,1919-05-06,grimm,['NOUN'],['PERSON'],0,1,1,['grimm'],1
US1303078A,1919-05-06,Frederick a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['frederick', 'a']",1
US1303085A,1919-05-06,George lottak,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['george', 'lottak']",1
US1303091A,1919-05-06,Patrick h,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['patrick', 'h']",1
US1303093A,1919-05-06,William h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 'h']",1
US1303114A,1919-05-06,richardson,['PROPN'],['PERSON'],1,1,1,['richardson'],1
US1303138A,1919-05-06,Joseph w,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['joseph', 'w']",1
US1303145A,1919-05-06,anthony,['PROPN'],['PERSON'],1,1,1,['anthony'],1
US1303185A,1919-05-06,Chables w,"['NOUN', 'ADP']",['PERSON'],0,1,2,"['chables', 'w']",1
US1303186A,1919-05-06,William a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['william', 'a']",1
US1303196A,1919-05-06,gordon,['PROPN'],['PERSON'],1,1,1,['gordon'],1
US1303204A,1919-05-06,isakson,['NOUN'],['PERSON'],0,1,1,['isakson'],1
US1303232A,1919-05-13,John b,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'b']",1
US1303235A,1919-05-13,Andrew benson,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['andrew', 'benson']",1
US1303236A,1919-05-13,Andrew benson,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['andrew', 'benson']",1
US1303252A,1919-05-13,Uabtin bbtyssabd,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['uabtin', 'bbtyssabd']",1
US1303253A,1919-05-13,Btjilbito,['PROPN'],['PERSON'],1,1,1,['btjilbito'],1
US1303265A,1919-05-13,Thomas h,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['thomas', 'h']",1
US1303269A,1919-05-13,Bernard f,"['PROPN', 'X']",['PERSON'],1,1,2,"['bernard', 'f']",1
US1303274A,1919-05-13,William a,"['PROPN', 'PRON']",['PERSON'],1,1,2,"['william', 'a']",1
US1303319A,1919-05-13,Horton,['PROPN'],['PERSON'],1,1,1,['horton'],1
US1303321A,1919-05-13,Edward j,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['edward', 'j']",1
US1303330A,1919-05-13,karlin,['PROPN'],['PERSON'],1,1,1,['karlin'],1
US1303334A,1919-05-13,lawson,['PROPN'],['PERSON'],1,1,1,['lawson'],1
US1303349A,1919-05-13,Robert d,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['robert', 'd']",1
US1303353A,1919-05-13,William t,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['william', 't']",1
US1303355A,1919-05-13,milewski,['PROPN'],['PERSON'],1,1,1,['milewski'],1
US1303370A,1919-05-13,Abraham novick,"['PROPN', 'VERB']",['PERSON'],1,1,2,"['abraham', 'novick']",1
US1303374A,1919-05-13,John e,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'e']",1
US1303378A,1919-05-13,John v,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['john', 'v']",1
US1303399A,1919-05-13,Bine jackson,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['bine', 'jackson']",1
US1303401A,1919-05-13,Isaac l,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['isaac', 'l']",1
