patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US500504A,1893-06-27,Everett d,"['PROPN', 'PROPN']",[],1,0,2,"['everett', 'd']"
US500513A,1893-06-27,Newton c,"['PROPN', 'VERB']",['GPE'],1,0,2,"['newton', 'c']"
US500514A,1893-06-27,Sylvania,['PROPN'],['ORG'],1,0,1,['sylvania']
US500523A,1893-06-27,Fletcher d,"['PROPN', 'PROPN']",[],1,0,2,"['fletcher', 'd']"
US500526A,1893-06-27,Pruning implement,"['PROPN', 'NOUN']",[],1,0,2,"['pruning', 'implement']"
US500534A,1893-06-27,Elijah b,"['PROPN', 'NOUN']",[],1,0,2,"['elijah', 'b']"
US500535A,1893-06-27,dbs cressonnieres,"['PROPN', 'VERB']",[],1,0,2,"['dbs', 'cressonnieres']"
US500540A,1893-06-27,Emil koenig,"['PROPN', 'NOUN']",[],1,0,2,"['emil', 'koenig']"
US500541A,1893-06-27,Alonzo e,"['PROPN', 'NOUN']",['GPE'],1,0,2,"['alonzo', 'e']"
US500548A,1893-07-04,avert,['PROPN'],[],1,0,1,['avert']
US500550A,1893-07-04,baker,['PROPN'],[],1,0,1,['baker']
US500556A,1893-07-04,Helen a,"['PROPN', 'PRON']",[],1,0,2,"['helen', 'a']"
US500570A,1893-07-04,Intersecting miter,"['PROPN', 'NOUN']",[],1,0,2,"['intersecting', 'miter']"
US500574A,1893-07-04,Heber c,"['PROPN', 'AUX']",[],1,0,2,"['heber', 'c']"
US500577A,1893-07-04,hiser,['PROPN'],[],1,0,1,['hiser']
US500590A,1893-07-04,mason,['PROPN'],[],1,0,1,['mason']
US500631A,1893-07-04,Rheostat,['PROPN'],[],1,0,1,['rheostat']
US500632A,1893-07-04,Emerson w,"['PROPN', 'PROPN']",['ORG'],1,0,2,"['emerson', 'w']"
US500643A,1893-07-04,welch,['PROPN'],[],1,0,1,['welch']
US500646A,1893-07-04,whiton,['PROPN'],[],1,0,1,['whiton']
US500653A,1893-07-04,Iwvtniuh,['PROPN'],['ORG'],1,0,1,['iwvtniuh']
US500654A,1893-07-04,haberthur,['PROPN'],[],1,0,2,['haberthur']
US500664A,1893-07-04,Goodman charlesmandleberg,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['goodman', 'charlesmandleberg']"
US500674A,1893-07-04,richardson,['PROPN'],[],1,0,2,['richardson']
US500684A,1893-07-04,westermann,['PROPN'],[],1,0,1,['westermann']
US500698A,1893-07-04,Achille weissenthanner,"['PROPN', 'NOUN']",['LOC'],1,0,2,"['achille', 'weissenthanner']"
US500700A,1893-07-04,woodward,['PROPN'],[],1,0,1,['woodward']
US500702A,1893-07-04,Cultivator,['PROPN'],[],1,0,1,['cultivator']
US500704A,1893-07-04,Cialupi,['PROPN'],[],1,0,1,['cialupi']
US500705A,1893-07-04,Buckle,['PROPN'],[],1,0,1,['buckle']
US500719A,1893-07-04,Brush,['PROPN'],[],1,0,1,['brush']
US500735A,1893-07-04,Israel block,"['PROPN', 'VERB']",['GPE'],1,0,2,"['israel', 'block']"
US500745A,1893-07-04,Woodbury o,"['PROPN', 'NOUN']",[],1,0,2,"['woodbury', 'o']"
US500748A,1893-07-04,Friend w,"['PROPN', 'PROPN']",[],1,0,2,"['friend', 'w']"
US500760A,1893-07-04,Lincoln gerhardt,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['lincoln', 'gerhardt']"
US500763A,1893-07-04,David grove,"['PROPN', 'VERB']",[],1,0,2,"['david', 'grove']"
US500773A,1893-07-04,Netti,['PROPN'],[],1,0,1,['netti']
US500775A,1893-07-04,K parenthou,"['PROPN', 'NOUN']",[],1,0,2,"['k', 'parenthou']"
US500780A,1893-07-04,Icvvw,['PROPN'],[],1,0,1,['icvvw']
US500805A,1893-07-04,Toy vehicle,"['PROPN', 'NOUN']",[],1,0,2,"['toy', 'vehicle']"
US500838A,1893-07-04,Alfred j,"['PROPN', 'PROPN']",[],1,0,2,"['alfred', 'j']"
US500842A,1893-07-04,Cultivator,['PROPN'],[],1,0,1,['cultivator']
US500848A,1893-07-04,Toy bank,"['PROPN', 'NOUN']",[],1,0,2,"['toy', 'bank']"
US500866A,1893-07-04,Apparatus,['PROPN'],[],1,0,1,['apparatus']
US500867A,1893-07-04,Bedstead,['PROPN'],[],1,0,1,['bedstead']
US500873A,1893-07-04,Cultivator,['PROPN'],[],1,0,1,['cultivator']
US500875A,1893-07-04,de faucomprlj,"['X', 'PROPN']",[],1,0,2,"['de', 'faucomprlj']"
US500881A,1893-07-04,David gingold,"['PROPN', 'VERB']",[],1,0,2,"['david', 'gingold']"
US500905A,1893-07-04,Furnace,['PROPN'],[],1,0,1,['furnace']
US500907A,1893-07-04,Padlock,['PROPN'],[],1,0,1,['padlock']
US500908A,1893-07-04,August kampf,"['PROPN', 'NOUN']",['DATE'],1,0,2,"['august', 'kampf']"
US500912A,1893-07-04,krammer,['PROPN'],[],1,0,1,['krammer']
US500917A,1893-07-04,Isaac lifschutz,"['PROPN', 'VERB']",[],1,0,2,"['isaac', 'lifschutz']"
US500926A,1893-07-04,Nxaaajum,['PROPN'],[],1,0,1,['nxaaajum']
US500939A,1893-07-04,obbinson,['PROPN'],['ORG'],1,0,1,['obbinson']
US500941A,1893-07-04,Chusetts,['PROPN'],['NORP'],1,0,1,['chusetts']
US500942A,1893-07-04,Chusetts,['PROPN'],['NORP'],1,0,1,['chusetts']
US500946A,1893-07-04,Silas pruden,"['PROPN', 'VERB']",[],1,0,2,"['silas', 'pruden']"
US500957A,1893-07-04,Earpiece,['PROPN'],[],1,0,1,['earpiece']
US500968A,1893-07-04,Lindsley h,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['lindsley', 'h']"
US500975A,1893-07-04,Caleb swayze,"['PROPN', 'VERB']",[],1,0,2,"['caleb', 'swayze']"
US500978A,1893-07-04,teeryc,['PROPN'],[],1,0,2,['teeryc']
US500993A,1893-07-04,christensen,['PROPN'],[],1,0,1,['christensen']
US500997A,1893-07-04,Oar unloadee,"['PROPN', 'NOUN']",[],1,0,2,"['oar', 'unloadee']"
US501026A,1893-07-04,Of warrenton,"['ADP', 'PROPN']",[],1,0,2,"['of', 'warrenton']"
US501027A,1893-07-04,Chusetts,['PROPN'],['NORP'],1,0,1,['chusetts']
US501042A,1893-07-04,brooks,['PROPN'],['ORG'],1,0,1,['brooks']
US501044A,1893-07-04,Walter e,"['PROPN', 'NOUN']",[],1,0,2,"['walter', 'e']"
US501046A,1893-07-04,Charles quast,"['PROPN', 'VERB']",[],1,0,2,"['charles', 'quast']"
US501055A,1893-07-11,Vasse,['PROPN'],[],1,0,1,['vasse']
US501056A,1893-07-11,Edwin r,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['edwin', 'r']"
US501062A,1893-07-11,frisohen,['PROPN'],[],1,0,1,['frisohen']
US501066A,1893-07-11,Edouard grimaux,"['PROPN', 'PROPN']",[],1,0,2,"['edouard', 'grimaux']"
US501090A,1893-07-11,gennert,['PROPN'],[],1,0,1,['gennert']
US501104A,1893-07-11,Farbenfabriken,['PROPN'],[],1,0,1,['farbenfabriken']
US501106A,1893-07-11,Friedrich schmidt,"['PROPN', 'VERB']",[],1,0,2,"['friedrich', 'schmidt']"
US501109A,1893-07-11,Furnace,['PROPN'],[],1,0,1,['furnace']
US501111A,1893-07-11,steinmann,['PROPN'],[],1,0,1,['steinmann']
US501135A,1893-07-11,Charles fremont,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'fremont']"
US501138A,1893-07-11,eeaton,['PROPN'],[],1,0,2,['eeaton']
US501139A,1893-07-11,heaton,['PROPN'],[],1,0,2,['heaton']
US501144A,1893-07-11,Ammeter,['PROPN'],['GPE'],1,0,1,['ammeter']
US501163A,1893-07-11,Benjamin roberts,"['PROPN', 'VERB']",[],1,0,2,"['benjamin', 'roberts']"
US501164A,1893-07-11,Benjamin roberts,"['PROPN', 'VERB']",[],1,0,2,"['benjamin', 'roberts']"
US501165A,1893-07-11,Wagon,['PROPN'],[],1,0,1,['wagon']
US501169A,1893-07-11,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US501170A,1893-07-11,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US501186A,1893-07-11,Peter pietzel,"['PROPN', 'NOUN']",[],1,0,2,"['peter', 'pietzel']"
US501187A,1893-07-11,Peter hetzel,"['PROPN', 'NOUN']",[],1,0,2,"['peter', 'hetzel']"
US501212A,1893-07-11,Ferdinand morel,"['PROPN', 'NOUN']",[],1,0,2,"['ferdinand', 'morel']"
US501213A,1893-07-11,Gael raabe,"['PROPN', 'NOUN']",[],1,0,2,"['gael', 'raabe']"
US501229A,1893-07-11,Henry mason,"['PROPN', 'PROPN']",['GPE'],1,0,2,"['henry', 'mason']"
US501236A,1893-07-11,Furnace,['PROPN'],[],1,0,1,['furnace']
US501268A,1893-07-11,Calixte bruley,"['PROPN', 'NOUN']",[],1,0,2,"['calixte', 'bruley']"
US501276A,1893-07-11,Blank book,"['PROPN', 'NOUN']",[],1,0,2,"['blank', 'book']"
US501285A,1893-07-11,Cultivator,['PROPN'],[],1,0,1,['cultivator']
US501288A,1893-07-11,Eyelet,['PROPN'],[],1,0,1,['eyelet']
US501292A,1893-07-11,newman,['PROPN'],[],1,0,1,['newman']
US501297A,1893-07-11,Casper l,"['PROPN', 'NOUN']",['GPE'],1,0,2,"['casper', 'l']"
US501312A,1893-07-11,albertson,['PROPN'],[],1,0,1,['albertson']
US501316A,1893-07-11,Louis block,"['PROPN', 'NOUN']",[],1,0,2,"['louis', 'block']"
US501320A,1893-07-11,Cornelius j,"['PROPN', 'PROPN']",[],1,0,2,"['cornelius', 'j']"
US501324A,1893-07-11,burgon,['PROPN'],[],1,0,1,['burgon']
US501326A,1893-07-11,cameron,['PROPN'],[],1,0,1,['cameron']
US501342A,1893-07-11,hearne,['PROPN'],[],1,0,1,['hearne']
US501366A,1893-07-11,Rucker,['PROPN'],[],1,0,1,['rucker']
US501377A,1893-07-11,smith,['PROPN'],[],1,0,1,['smith']
US501378A,1893-07-11,Ladder,['PROPN'],[],1,0,1,['ladder']
US501393A,1893-07-11,Hugo wilisch,"['PROPN', 'ADV']",[],1,0,2,"['hugo', 'wilisch']"
US501413A,1893-07-11,George c,"['PROPN', 'AUX']",[],1,0,2,"['george', 'c']"
US501414A,1893-07-11,James flockhart,"['PROPN', 'ADV']",[],1,0,2,"['james', 'flockhart']"
US501426A,1893-07-11,August kampf,"['PROPN', 'NOUN']",['DATE'],1,0,2,"['august', 'kampf']"
US501428A,1893-07-11,Edgar kling,"['PROPN', 'VERB']",[],1,0,2,"['edgar', 'kling']"
US501429A,1893-07-11,Nand kneiff,"['PROPN', 'NOUN']",[],1,0,2,"['nand', 'kneiff']"
US501440A,1893-07-11,Alonzo b,"['PROPN', 'NOUN']",['GPE'],1,0,2,"['alonzo', 'b']"
US501444A,1893-07-11,James t,"['PROPN', 'PROPN']",[],1,0,2,"['james', 't']"
US501447A,1893-07-11,soheodlein,['PROPN'],[],1,0,1,['soheodlein']
US501450A,1893-07-11,Sylvania,['PROPN'],['ORG'],1,0,1,['sylvania']
US501462A,1893-07-11,Alfred a,"['PROPN', 'PRON']",[],1,0,2,"['alfred', 'a']"
US501467A,1893-07-11,mclellan,['PROPN'],[],1,0,1,['mclellan']
US501471A,1893-07-11,Charles h,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'h']"
US501473A,1893-07-11,Candlestick,['PROPN'],['FAC'],1,0,1,['candlestick']
US501477A,1893-07-11,chormann,['PROPN'],[],1,0,1,['chormann']
US501480A,1893-07-11,David lippy,"['PROPN', 'VERB']",[],1,0,2,"['david', 'lippy']"
US501482A,1893-07-11,Revolving motor,"['PROPN', 'NOUN']",['GPE'],1,0,2,"['revolving', 'motor']"
US501493A,1893-07-18,Velocipede,['PROPN'],['ORG'],1,0,1,['velocipede']
US501495A,1893-07-18,Eduard dienst,"['PROPN', 'ADV']",[],1,0,2,"['eduard', 'dienst']"
US501511A,1893-07-18,howard,['PROPN'],[],1,0,1,['howard']
US501513A,1893-07-18,Spool,['PROPN'],['ORG'],1,0,1,['spool']
US501521A,1893-07-18,marsh,['PROPN'],[],1,0,1,['marsh']
US501526A,1893-07-18,Moses e,"['PROPN', 'NOUN']",[],1,0,2,"['moses', 'e']"
US501537A,1893-07-18,Amos h,"['PROPN', 'NOUN']",[],1,0,2,"['amos', 'h']"
US501549A,1893-07-18,yan slyke,"['PROPN', 'PROPN']",[],1,0,2,"['yan', 'slyke']"
US501558A,1893-07-18,cabot,['PROPN'],[],1,0,1,['cabot']
US501561A,1893-07-18,deoatue,['PROPN'],[],1,0,1,['deoatue']
US501612A,1893-07-18,Gustav durr,"['PROPN', 'VERB']",[],1,0,2,"['gustav', 'durr']"
US501618A,1893-07-18,Bracket,['PROPN'],[],1,0,1,['bracket']
US501621A,1893-07-18,Calvin j,"['PROPN', 'PROPN']",[],1,0,2,"['calvin', 'j']"
US501670A,1893-07-18,K beekman,"['PROPN', 'NOUN']",[],1,0,2,"['k', 'beekman']"
US501673A,1893-07-18,Samuel isaac,"['PROPN', 'PROPN']",[],1,0,2,"['samuel', 'isaac']"
US501688A,1893-07-18,George a,"['PROPN', 'PRON']",[],1,0,2,"['george', 'a']"
US501695A,1893-07-18,Furnace,['PROPN'],[],1,0,1,['furnace']
US501712A,1893-07-18,Velocipede,['PROPN'],['ORG'],1,0,1,['velocipede']
US501718A,1893-07-18,Gardner d,"['NOUN', 'PROPN']",[],1,0,2,"['gardner', 'd']"
US501728A,1893-07-18,Scheyee nathan,"['PROPN', 'PROPN']",['ORG'],1,0,2,"['scheyee', 'nathan']"
US501747A,1893-07-18,Benjamin f,"['PROPN', 'X']",[],1,0,2,"['benjamin', 'f']"
US501757A,1893-07-18,Sigmund bergmann,"['PROPN', 'PROPN']",[],1,0,2,"['sigmund', 'bergmann']"
US501759A,1893-07-18,Louis bertram,"['PROPN', 'NOUN']",[],1,0,2,"['louis', 'bertram']"
US501784A,1893-07-18,Charles herscher,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'herscher']"
US501797A,1893-07-18,Andre lussigny,"['PROPN', 'PROPN']",['ORG'],1,0,2,"['andre', 'lussigny']"
US501798A,1893-07-18,Andre ltjssigny,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['andre', 'ltjssigny']"
US501802A,1893-07-18,Rowlock,['PROPN'],[],1,0,1,['rowlock']
US501808A,1893-07-18,Albrecht reuss,"['PROPN', 'VERB']",['GPE'],1,0,2,"['albrecht', 'reuss']"
US501818A,1893-07-18,Cultivator,['PROPN'],[],1,0,1,['cultivator']
US501836A,1893-07-18,hitchon,['PROPN'],[],1,0,1,['hitchon']
US501847A,1893-07-18,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US501864A,1893-07-18,boenina,['PROPN'],['GPE'],1,0,2,['boenina']
US501865A,1893-07-18,Mower,['PROPN'],[],1,0,1,['mower']
US501868A,1893-07-18,cameron,['PROPN'],[],1,0,1,['cameron']
US501877A,1893-07-18,Lantern,['PROPN'],[],1,0,1,['lantern']
US501883A,1893-07-18,Logan p,"['PROPN', 'NOUN']",[],1,0,2,"['logan', 'p']"
US501896A,1893-07-18,mcaneny,['PROPN'],[],1,0,2,['mcaneny']
US501911A,1893-07-25,Sigmund bergmann,"['PROPN', 'PROPN']",[],1,0,2,"['sigmund', 'bergmann']"
US501915A,1893-07-25,bullock,['PROPN'],[],1,0,2,['bullock']
US501926A,1893-07-25,Railkoad gate,"['PROPN', 'NOUN']",[],1,0,2,"['railkoad', 'gate']"
US501934A,1893-07-25,Waldemar grothe,"['PROPN', 'PROPN']",[],1,0,2,"['waldemar', 'grothe']"
US501938A,1893-07-25,Zelton,['PROPN'],['ORG'],1,0,1,['zelton']
US501945A,1893-07-25,jackson,['PROPN'],[],1,0,1,['jackson']
US501985A,1893-07-25,Peter armantrout,"['PROPN', 'PROPN']",[],1,0,2,"['peter', 'armantrout']"
US501992A,1893-07-25,David crowther,"['PROPN', 'NOUN']",[],1,0,2,"['david', 'crowther']"
US502023A,1893-07-25,turner,['PROPN'],[],1,0,1,['turner']
US502024A,1893-07-25,woodward,['PROPN'],[],1,0,1,['woodward']
US502040A,1893-07-25,Charles a,"['PROPN', 'PRON']",[],1,0,2,"['charles', 'a']"
US502057A,1893-07-25,Mary i,"['PROPN', 'PRON']",[],1,0,2,"['mary', 'i']"
US502061A,1893-07-25,Propeller,['PROPN'],[],1,0,1,['propeller']
US502070A,1893-07-25,fairchild,['PROPN'],[],1,0,1,['fairchild']
US502074A,1893-07-25,Ouetain fixture,"['PROPN', 'NOUN']",['GPE'],1,0,2,"['ouetain', 'fixture']"
US502080A,1893-07-25,Lantern,['PROPN'],[],1,0,1,['lantern']
US502084A,1893-07-25,Walter c,"['PROPN', 'X']",[],1,0,2,"['walter', 'c']"
US502091A,1893-07-25,coltin,['PROPN'],[],1,0,1,['coltin']
US502092A,1893-07-25,franklin,['PROPN'],['ORG'],1,0,1,['franklin']
US502100A,1893-07-25,Philip f,"['PROPN', 'PROPN']",[],1,0,2,"['philip', 'f']"
US502111A,1893-07-25,Jacob h,"['PROPN', 'VERB']",[],1,0,2,"['jacob', 'h']"
US502126A,1893-07-25,Tiste laussedat,"['PROPN', 'VERB']",[],1,0,2,"['tiste', 'laussedat']"
US502127A,1893-07-25,Abraham lueie,"['PROPN', 'VERB']",[],1,0,2,"['abraham', 'lueie']"
US502129A,1893-07-25,Thomas j,"['PROPN', 'PROPN']",[],1,0,2,"['thomas', 'j']"
US502131A,1893-07-25,moclellan,['PROPN'],['GPE'],1,0,1,['moclellan']
US502135A,1893-07-25,Cultivator,['PROPN'],[],1,0,1,['cultivator']
US502143A,1893-07-25,Isaac scheuer,"['PROPN', 'VERB']",[],1,0,2,"['isaac', 'scheuer']"
US502194A,1893-07-25,johnston,['PROPN'],['GPE'],1,0,1,['johnston']
US502200A,1893-07-25,pearson,['PROPN'],[],1,0,1,['pearson']
US502207A,1893-07-25,Joseph sachs,"['PROPN', 'VERB']",[],1,0,2,"['joseph', 'sachs']"
US502232A,1893-07-25,Hugh lind,"['PROPN', 'NOUN']",[],1,0,2,"['hugh', 'lind']"
US502233A,1893-07-25,Currycomb,['PROPN'],[],1,0,1,['currycomb']
US502263A,1893-07-25,Millard f,"['PROPN', 'X']",[],1,0,2,"['millard', 'f']"
US502265A,1893-08-01,Kobekt abercrombie,"['PROPN', 'NOUN']",[],1,0,2,"['kobekt', 'abercrombie']"
US502273A,1893-08-01,Sigmund bergmann,"['PROPN', 'PROPN']",[],1,0,2,"['sigmund', 'bergmann']"
US502303A,1893-08-01,Vehicle,['PROPN'],[],1,0,1,['vehicle']
US502312A,1893-08-01,Cuspidor,['PROPN'],[],1,0,1,['cuspidor']
US502327A,1893-08-01,stimpson,['PROPN'],[],1,0,1,['stimpson']
US502337A,1893-08-01,Seth wheeler,"['PROPN', 'NOUN']",[],1,0,2,"['seth', 'wheeler']"
US502340A,1893-08-01,Rheostat,['PROPN'],[],1,0,1,['rheostat']
US502359A,1893-08-01,hedbayni,['PROPN'],['ORG'],1,0,1,['hedbayni']
US502377A,1893-08-01,Samuel paugh,"['PROPN', 'NOUN']",[],1,0,2,"['samuel', 'paugh']"
US502386A,1893-08-01,Veterinary forceps,"['PROPN', 'VERB']",[],1,0,2,"['veterinary', 'forceps']"
US502411A,1893-08-01,flohr,['PROPN'],[],1,0,1,['flohr']
US502427A,1893-08-01,Anton e,"['PROPN', 'NOUN']",['ORG'],1,0,2,"['anton', 'e']"
US502432A,1893-08-01,Dorothea m,"['PROPN', 'VERB']",[],1,0,2,"['dorothea', 'm']"
US502440A,1893-08-01,leineweber,['PROPN'],[],1,0,1,['leineweber']
US502462A,1893-08-01,jellingeaus,['PROPN'],[],1,0,1,['jellingeaus']
US502471A,1893-08-01,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US502482A,1893-08-01,August dauber,"['PROPN', 'NOUN']",['DATE'],1,0,2,"['august', 'dauber']"
US502495A,1893-08-01,klijsel,['PROPN'],[],1,0,1,['klijsel']
US502536A,1893-08-01,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US502552A,1893-08-01,Tombay,['PROPN'],[],1,0,1,['tombay']
US502566A,1893-08-01,Gustav klumpp,"['PROPN', 'PROPN']",[],1,0,2,"['gustav', 'klumpp']"
US502569A,1893-08-01,mansfield,['PROPN'],[],1,0,1,['mansfield']
US502589A,1893-08-01,Samuel m,"['PROPN', 'VERB']",[],1,0,2,"['samuel', 'm']"
US502615A,1893-08-01,collmann,['PROPN'],[],1,0,1,['collmann']
US502632A,1893-08-01,Ernst norell,"['PROPN', 'NOUN']",[],1,0,2,"['ernst', 'norell']"
US502638A,1893-08-01,Horace b,"['PROPN', 'PROPN']",[],1,0,2,"['horace', 'b']"
US502639A,1893-08-01,Horace b,"['PROPN', 'PROPN']",[],1,0,2,"['horace', 'b']"
US502642A,1893-08-01,Edwin tatham,"['PROPN', 'PROPN']",[],1,0,2,"['edwin', 'tatham']"
US502665A,1893-08-01,Samuel m,"['PROPN', 'VERB']",[],1,0,2,"['samuel', 'm']"
US502677A,1893-08-01,Insulator,['PROPN'],[],1,0,1,['insulator']
US502683A,1893-08-01,Treadle,['PROPN'],[],1,0,1,['treadle']
US502686A,1893-08-01,Wheelock g,"['PROPN', 'NOUN']",[],1,0,2,"['wheelock', 'g']"
US502688A,1893-08-01,westoott,['PROPN'],['ORG'],1,0,1,['westoott']
US502690A,1893-08-01,Andre,['PROPN'],['ORG'],1,0,1,['andre']
US502693A,1893-08-08,archer,['PROPN'],[],1,0,1,['archer']
US502704A,1893-08-08,James b,"['PROPN', 'PROPN']",[],1,0,2,"['james', 'b']"
US502705A,1893-08-08,George a,"['PROPN', 'PRON']",[],1,0,2,"['george', 'a']"
US502706A,1893-08-08,Necticut,['PROPN'],[],1,0,1,['necticut']
US502713A,1893-08-08,Projectile,['PROPN'],[],1,0,1,['projectile']
US502717A,1893-08-08,Velocipede,['PROPN'],['ORG'],1,0,1,['velocipede']
US502729A,1893-08-08,kreusleb,['PROPN'],[],1,0,1,['kreusleb']
US502748A,1893-08-08,Culinary utensil,"['ADJ', 'PROPN']",[],1,0,2,"['culinary', 'utensil']"
US502749A,1893-08-08,Augustus j,"['PROPN', 'PROPN']",[],1,0,2,"['augustus', 'j']"
US502755A,1893-08-08,preston,['PROPN'],[],1,0,1,['preston']
US502764A,1893-08-08,sohlee,['PROPN'],[],1,0,1,['sohlee']
US502768A,1893-08-08,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US502769A,1893-08-08,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US502770A,1893-08-08,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
US502772A,1893-08-08,Charles e,"['PROPN', 'NOUN']",[],1,0,2,"['charles', 'e']"
