patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US2100012A,1936-05-29,Bicycle,['PROPN'],[],1,0,2,['bicycle']
US2100013A,1937-06-11,Mausoleum,['PROPN'],[],1,0,2,['mausoleum']
US2100014A,1933-05-29,Compressor,['PROPN'],[],1,0,2,['compressor']
US2100037A,1934-06-28,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US2100073A,1935-07-17,Ashtray,['PROPN'],[],1,0,2,['ashtray']
US2100080A,1935-07-26,Utensil,['PROPN'],['GPE'],1,0,2,['utensil']
US2100140A,1936-01-15,Decalcomania,['PROPN'],['GPE'],1,0,2,['decalcomania']
US2100150A,1936-01-20,Dehydrator,['PROPN'],[],1,0,2,['dehydrator']
US2100174A,1935-03-22,Brake,['PROPN'],[],1,0,2,['brake']
US2100203A,1935-08-10,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US2100240A,1936-04-23,Container,['PROPN'],[],1,0,2,['container']
US2100297A,1937-11-23,Xchohxch,['PROPN'],[],1,0,1,['xchohxch']
US2100317A,1935-06-22,Bow,['PROPN'],[],1,0,2,['bow']
US2100331A,1936-11-21,Rack,['PROPN'],[],1,0,2,['rack']
US2100334A,1936-05-01,Indicator,['PROPN'],[],1,0,2,['indicator']
US2100441A,1935-09-20,Drier,['PROPN'],[],1,0,2,['drier']
US2100472A,1936-06-06,Barge,['PROPN'],[],1,0,2,['barge']
US2100481A,1933-01-26,Fan,['PROPN'],[],1,0,2,['fan']
US2100482A,1936-06-24,Filter,['PROPN'],[],1,0,2,['filter']
US2100489A,1936-07-31,Fan,['PROPN'],[],1,0,2,['fan']
US2100493A,1936-06-03,Insecticide,['PROPN'],[],1,0,2,['insecticide']
US2100497A,1935-10-05,Tong,['PROPN'],[],1,0,2,['tong']
US2100513A,1936-08-11,Vise,['PROPN'],[],1,0,2,['vise']
US2100516A,1934-07-06,Container,['PROPN'],[],1,0,2,['container']
US2100525A,1935-03-22,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US2100526A,1932-03-29,Buckle,['PROPN'],[],1,0,2,['buckle']
US2100561A,1934-04-04,Vehicle,['PROPN'],[],1,0,2,['vehicle']
US2100566A,1936-09-29,Router,['PROPN'],[],1,0,2,['router']
US2100592A,1936-01-15,Propeller,['PROPN'],[],1,0,2,['propeller']
US2100612A,1936-04-11,Trailer,['PROPN'],[],1,0,2,['trailer']
US2100615A,1936-04-30,Drill,['PROPN'],[],1,0,2,['drill']
US2100623A,1936-04-10,Decoy,['PROPN'],[],1,0,2,['decoy']
US2100636A,1936-09-04,Container,['PROPN'],[],1,0,2,['container']
US2100647A,1937-06-05,Pen,['PROPN'],[],1,0,2,['pen']
US2100648A,1935-12-21,Fastener,['PROPN'],[],1,0,2,['fastener']
US2100696A,1935-07-02,Necktie,['PROPN'],[],1,0,2,['necktie']
US2100698A,1933-05-26,Grenade,['PROPN'],[],1,0,2,['grenade']
US2100699A,1936-04-13,Shingle,['PROPN'],[],1,0,2,['shingle']
US2100711A,1933-06-14,Container,['PROPN'],[],1,0,2,['container']
US2100719A,1933-12-05,Piston,['PROPN'],['GPE'],1,0,2,['piston']
US2100764A,1936-11-30,Deodorizer,['PROPN'],[],1,0,2,['deodorizer']
US2100766A,1936-10-01,Heater,['PROPN'],[],1,0,2,['heater']
US2100772A,1936-05-29,Heater,['PROPN'],[],1,0,2,['heater']
US2100773A,1935-10-28,Container,['PROPN'],[],1,0,2,['container']
US2100782A,1937-04-03,Skylight,['PROPN'],[],1,0,2,['skylight']
US2100786A,1935-04-17,Gin,['PROPN'],[],1,0,2,['gin']
US2100817A,1935-07-06,Apron,['PROPN'],['ORG'],1,0,2,['apron']
US2100858A,1935-09-23,Container,['PROPN'],[],1,0,2,['container']
US2100870A,1936-05-09,Necktie,['PROPN'],[],1,0,2,['necktie']
US2100871A,1935-10-21,Cabinet,['PROPN'],[],1,0,2,['cabinet']
US2100924A,1934-11-14,Conveyer,['PROPN'],[],1,0,2,['conveyer']
US2100931A,1936-09-09,Toy,['PROPN'],[],1,0,2,['toy']
US2100940A,1936-08-08,Loupe,['PROPN'],[],1,0,2,['loupe']
US2100951A,1935-09-05,Filter,['PROPN'],[],1,0,2,['filter']
US2100965A,1936-11-09,Pitman,['PROPN'],[],1,0,2,['pitman']
US2101000A,1934-01-17,Duplicator,['PROPN'],[],1,0,2,['duplicator']
US2101060A,1935-04-16,Eyelet,['PROPN'],[],1,0,2,['eyelet']
US2101071A,1935-09-30,Grenade,['PROPN'],[],1,0,2,['grenade']
US2101082A,1935-06-04,Fuse,['PROPN'],[],1,0,2,['fuse']
US2101086A,1934-04-14,Gun,['PROPN'],[],1,0,2,['gun']
US2101102A,1935-07-09,Doll,['PROPN'],[],1,0,2,['doll']
US2101123A,1936-12-29,Blower,['PROPN'],[],1,0,2,['blower']
US2101199A,1935-03-14,Luminair,['PROPN'],[],1,0,2,['luminair']
US2101211A,1934-10-30,Filter,['PROPN'],[],1,0,2,['filter']
US2101220A,1936-06-19,Holder,['PROPN'],[],1,0,2,['holder']
US2101235A,1935-09-24,Clock,['PROPN'],[],1,0,2,['clock']
US2101242A,1935-04-15,Clutch,['PROPN'],[],1,0,2,['clutch']
US2101264A,1935-12-21,Padlock,['PROPN'],[],1,0,2,['padlock']
US2101343A,1937-12-07,ponton,['PROPN'],[],1,0,1,['ponton']
US2101352A,1935-04-16,Dehydrator,['PROPN'],[],1,0,2,['dehydrator']
US2101362A,1936-03-30,Hacksaw,['PROPN'],['GPE'],1,0,2,['hacksaw']
US2101389A,1936-10-16,Muffler,['PROPN'],[],1,0,2,['muffler']
US2101391A,1937-12-07,Foundry cupola,"['PROPN', 'NOUN']",[],1,0,2,"['foundry', 'cupola']"
US2101423A,1935-04-20,Furnace,['PROPN'],[],1,0,2,['furnace']
US2101434A,1936-12-19,Vise,['PROPN'],[],1,0,2,['vise']
US2101462A,1935-03-13,Grid,['PROPN'],[],1,0,2,['grid']
US2101527A,1934-12-05,Press,['PROPN'],[],1,0,2,['press']
US2101551A,1934-10-16,Clip,['PROPN'],[],1,0,2,['clip']
US2101552A,1937-03-13,Clip,['PROPN'],[],1,0,2,['clip']
US2101567A,1936-05-04,Drag,['PROPN'],[],1,0,2,['drag']
US2101586A,1937-03-25,Seal,['PROPN'],[],1,0,2,['seal']
US2101609A,1935-12-05,Trap,['PROPN'],[],1,0,2,['trap']
US2101620A,1937-12-07,lewis,['PROPN'],[],1,0,1,['lewis']
US2101674A,1934-05-25,Antenna,['PROPN'],[],1,0,2,['antenna']
US2101677A,1937-12-07,hagemeyer,['PROPN'],[],1,0,1,['hagemeyer']
US2101763A,1936-06-06,Glove,['PROPN'],[],1,0,2,['glove']
