patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,is_inventor
US1900168A,1933-03-07,Camille dreyfus,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['camille', 'dreyfus']",1
US1900734A,1933-03-07,Benindttstrie aktiengesellschaft,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['benindttstrie', 'aktiengesellschaft']",1
US1902366A,1933-03-21,Gottlob jaissle,"['ADJ', 'NOUN']",['PERSON'],0,1,2,"['gottlob', 'jaissle']",1
US1902450A,1933-03-21,Johann huismann,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['johann', 'huismann']",1
US1902487A,1933-03-21,Tbancis v,"['PROPN', 'NOUN']",['PERSON'],1,1,2,"['tbancis', 'v']",1
US1902889A,1933-03-28,Industbie axtiengesellschaft,"['NOUN', 'NOUN']",['PERSON'],0,1,2,"['industbie', 'axtiengesellschaft']",1
US1902903A,1933-03-28,Joseph j,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['joseph', 'j']",1
US1903079A,1933-03-28,woolson,['NOUN'],['PERSON'],0,1,1,['woolson'],1
US1903147A,1933-03-28,summey,['PROPN'],['PERSON'],1,1,1,['summey'],1
US1903235A,1933-03-28,Mathih iii,"['PROPN', 'NUM']",['PERSON'],1,1,2,"['mathih', 'iii']",1
US1903599A,1930-01-04,Monoazodyestuffs,['PROPN'],['PERSON'],1,1,2,['monoazodyestuffs'],1
US1904812A,1933-04-18,albert,['PROPN'],['PERSON'],1,1,1,['albert'],1
US1905095A,1933-04-25,Edward t,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['edward', 't']",1
US1905561A,1933-04-25,of minerva,"['ADP', 'PROPN']",['PERSON'],1,1,2,"['of', 'minerva']",1
US1905564A,1933-04-25,Max kliem,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['max', 'kliem']",1
US1906098A,1933-04-25,William f,"['PROPN', 'PROPN']",['PERSON'],1,1,2,"['william', 'f']",1
