patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US1908426A,1933-05-09,Setts,['NOUN'],['NORP'],0,0,1,['setts'],0
US1908668A,1933-05-09,hollman,['NOUN'],[],0,0,1,['hollman'],0
US1910201A,1933-05-23,cordt,['NOUN'],[],0,0,1,['cordt'],0
US1911520A,1933-05-30,marbach,['VERB'],[],0,0,1,['marbach'],0
US1911523A,1933-05-30,menschner,['NOUN'],[],0,0,1,['menschner'],0
US1911536A,1933-05-30,Ration,['NOUN'],[],0,0,1,['ration'],0
US1911541A,1933-05-30,wickwire,['NOUN'],[],0,0,1,['wickwire'],0
US1911561A,1933-05-30,fitts,['NOUN'],[],0,0,1,['fitts'],0
US1911577A,1933-05-30,Airplane,['NOUN'],[],0,0,1,['airplane'],0
US1911582A,1933-05-30,Assigitob,['VERB'],['ORG'],0,0,1,['assigitob'],0
US1911586A,1933-05-30,Litain,['NOUN'],[],0,0,1,['litain'],0
US1911603A,1933-05-30,Spbayes,['NOUN'],['GPE'],0,0,1,['spbayes'],0
US1911622A,1933-05-30,rhumpheey,['VERB'],[],0,0,1,['rhumpheey'],0
US1911626A,1933-05-30,larzelere,['ADV'],[],0,0,1,['larzelere'],0
US1911631A,1933-05-30,Poration,['NOUN'],[],0,0,1,['poration'],0
US1911633A,1933-05-30,lohrer,['ADJ'],[],0,0,1,['lohrer'],0
US1911636A,1930-10-16,meitzler,['NOUN'],[],0,0,1,['meitzler'],0
US1911647A,1933-05-30,Electbic,['NOUN'],[],0,0,1,['electbic'],0
US1911648A,1933-05-30,rightmyer,['NOUN'],[],0,0,1,['rightmyer'],0
US1911657A,1933-05-30,netherlands,['VERB'],['GPE'],0,0,1,['netherlands'],0
US1911663A,1933-05-30,Differentiator,['NOUN'],[],0,0,1,['differentiator'],0
US1911676A,1933-05-30,Undebgabment,['ADJ'],[],0,0,1,['undebgabment'],0
US1911678A,1933-05-30,Island,['NOUN'],[],0,0,1,['island'],0
US1911707A,1933-05-30,Phonograph,['NOUN'],[],0,0,1,['phonograph'],0
US1911721A,1929-12-21,Lands,['NOUN'],[],0,0,1,['lands'],0
US1911723A,1933-05-30,sparlow,['NOUN'],[],0,0,1,['sparlow'],0
US1911725A,1933-05-30,taber,['NOUN'],[],0,0,1,['taber'],0
US1911739A,1933-05-30,bangtson,['NOUN'],['GPE'],0,0,1,['bangtson'],0
US1911741A,1933-05-30,berry,['VERB'],[],0,0,1,['berry'],0
US1911753A,1933-05-30,Examinee,['NOUN'],[],0,0,1,['examinee'],0
US1911796A,1933-05-30,brown,['ADJ'],[],0,0,1,['brown'],0
US1912554A,1933-06-06,Ration,['NOUN'],[],0,0,1,['ration'],0
US1913140A,1933-06-06,Calculating,['VERB'],[],0,0,1,['calculating'],0
US1913657A,1933-06-13,Assionobb,['NOUN'],[],0,0,1,['assionobb'],0
US1913973A,1933-06-13,britten,['VERB'],[],0,0,1,['britten'],0
US1914881A,1933-06-20,buehring,['VERB'],[],0,0,1,['buehring'],0
US1915037A,1933-06-20,suter,['ADJ'],[],0,0,1,['suter'],0
US1915138A,1933-06-20,unger,['NOUN'],[],0,0,1,['unger'],0
US1915624A,1933-06-27,shipley,['NOUN'],[],0,0,1,['shipley'],0
US1916261A,1933-07-04,giese,['NOUN'],[],0,0,1,['giese'],0
US1916535A,1933-07-04,shipley,['NOUN'],[],0,0,1,['shipley'],0
US1916813A,1933-07-04,Aeroplane,['NOUN'],[],0,0,1,['aeroplane'],0
US1917332A,1933-07-11,shipley,['NOUN'],[],0,0,1,['shipley'],0
US1917355A,1933-07-11,brand,['NOUN'],[],0,0,1,['brand'],0
US1917356A,1933-07-11,brand,['NOUN'],[],0,0,1,['brand'],0
US1918682A,1933-07-18,altenkirch,['NOUN'],[],0,0,1,['altenkirch'],0
US1919570A,1933-07-25,Xfiltration,['NOUN'],[],0,0,1,['xfiltration'],0
US1919720A,1933-07-25,Etine,['ADJ'],[],0,0,1,['etine'],0
US1919789A,1933-07-25,Assiignok,['NOUN'],['GPE'],0,0,1,['assiignok'],0
US1919807A,1933-07-25,Trustee,['NOUN'],['ORG'],0,0,1,['trustee'],0
US1920764A,1933-08-01,nickle,['ADJ'],[],0,0,1,['nickle'],0
US1921258A,1933-08-08,nordmann,['NOUN'],[],0,0,1,['nordmann'],0
US1922825A,1933-08-15,Airplane,['NOUN'],[],0,0,1,['airplane'],0
US1924295A,1933-08-29,stiffson,['NOUN'],[],0,0,1,['stiffson'],0
US1924337A,1933-08-29,troupa,['VERB'],[],0,0,1,['troupa'],0
US1924653A,1933-08-29,gubelmann,['VERB'],[],0,0,1,['gubelmann'],0
US1925301A,1933-09-05,Valve,['VERB'],[],0,0,1,['valve'],0
US1925325A,1933-09-05,Recorder,['NOUN'],[],0,0,1,['recorder'],0
US1926575A,1933-09-12,Bronuction,['NOUN'],[],0,0,1,['bronuction'],0
US1928377A,1933-09-26,Calculator,['NOUN'],[],0,0,1,['calculator'],0
US1929999A,1933-10-10,wilson,['NOUN'],['ORG'],0,0,1,['wilson'],0
US1930237A,1933-10-10,fuller,['NOUN'],[],0,0,1,['fuller'],0
US1932125A,1933-10-24,Coffeepot,['NOUN'],[],0,0,1,['coffeepot'],0
US1932127A,1933-10-24,Switch,['VERB'],[],0,0,1,['switch'],0
US1932227A,1933-10-24,Stethoscope,['NOUN'],[],0,0,1,['stethoscope'],0
US1935274A,1933-11-14,muller,['NOUN'],[],0,0,1,['muller'],0
US1935666A,1933-11-21,Petroleum,['NOUN'],[],0,0,1,['petroleum'],0
US1935960A,1931-01-10,Methoxy,['NOUN'],['GPE'],0,0,1,['methoxy'],0
US1936046A,1933-11-21,chase,['NOUN'],[],0,0,1,['chase'],0
US1936535A,1933-11-21,Switch,['VERB'],[],0,0,1,['switch'],0
US1936646A,1933-11-28,Burner,['NOUN'],[],0,0,1,['burner'],0
US1936904A,1933-11-28,frideim,['NOUN'],['GPE'],0,0,1,['frideim'],0
US1937974A,1933-12-05,Burner,['NOUN'],[],0,0,1,['burner'],0
US1938331A,1933-12-05,hansell,['NOUN'],[],0,0,1,['hansell'],0
US1938475A,1933-12-05,Choke,['NOUN'],[],0,0,1,['choke'],0
US1938734A,1933-12-12,Filter,['NOUN'],[],0,0,1,['filter'],0
US1939039A,1933-12-12,Colored,['VERB'],[],0,0,1,['colored'],0
US1939828A,1933-12-19,Hosiery,['NOUN'],[],0,0,1,['hosiery'],0
US1939877A,1933-12-19,Grate,['NOUN'],[],0,0,1,['grate'],0
US1940692A,1933-12-26,Electric,['ADJ'],[],0,0,1,['electric'],0
US1941496A,1934-01-02,Economizes,['NOUN'],[],0,0,1,['economizes'],0
US1941911A,1934-01-02,Calculator,['NOUN'],[],0,0,1,['calculator'],0
US1942220A,1934-01-02,Cutting,['VERB'],[],0,0,1,['cutting'],0
US1942716A,1934-01-09,lotter,['NOUN'],[],0,0,1,['lotter'],0
US1944587A,1934-01-23,young,['ADJ'],[],0,0,1,['young'],0
US1945655A,1934-02-06,nicholson,['NOUN'],['ORG'],0,0,1,['nicholson'],0
US1945760A,1934-02-06,Valve,['VERB'],[],0,0,1,['valve'],0
US1949026A,1934-02-27,nitka,['ADJ'],[],0,0,1,['nitka'],0
US1949162A,1934-02-27,kallenbach,['VERB'],[],0,0,1,['kallenbach'],0
US1949344A,1934-02-27,office,['NOUN'],[],0,0,1,['office'],0
US1949649A,1934-03-06,Match,['NOUN'],[],0,0,1,['match'],0
US1949714A,1934-03-06,Photography,['NOUN'],[],0,0,1,['photography'],0
US1950930A,1934-03-13,ritter,['NOUN'],[],0,0,1,['ritter'],0
US1953426A,1934-04-03,mills,['NOUN'],[],0,0,1,['mills'],0
US1954694A,1934-04-10,Stamping,['VERB'],[],0,0,1,['stamping'],0
US1955486A,1934-04-17,carver,['NOUN'],[],0,0,1,['carver'],0
US1956125A,1934-04-24,leister,['NOUN'],[],0,0,1,['leister'],0
US1956128A,1934-04-24,Stove,['VERB'],[],0,0,1,['stove'],0
US1957496A,1934-05-08,friden,['VERB'],[],0,0,1,['friden'],0
US1957671A,1934-05-08,sadgebury,['VERB'],[],0,0,1,['sadgebury'],0
US1957960A,1934-05-08,hosack,['VERB'],[],0,0,1,['hosack'],0
US1958832A,1934-05-15,Refrigerator,['NOUN'],[],0,0,1,['refrigerator'],0
US1959783A,1934-05-22,Cxmbined,['VERB'],[],0,0,1,['cxmbined'],0
US1960170A,1934-05-22,Cc,['NOUN'],[],0,0,1,['cc'],0
US1961651A,1929-09-05,Cabbtouetob,['ADJ'],[],0,0,1,['cabbtouetob'],0
US1962689A,1934-06-12,hoffman,['NOUN'],[],0,0,1,['hoffman'],0
US1964211A,1934-06-26,overbury,['VERB'],[],0,0,1,['overbury'],0
US1964251A,1934-06-26,Gearing,['NOUN'],[],0,0,1,['gearing'],0
US1964314A,1934-06-26,chase,['NOUN'],[],0,0,1,['chase'],0
US1966470A,1934-07-17,Moisting,['VERB'],[],0,0,1,['moisting'],0
US1966703A,1934-07-17,bayer,['NOUN'],[],0,0,1,['bayer'],0
US1967070A,1934-07-17,walker,['VERB'],[],0,0,1,['walker'],0
US1967364A,1934-07-24,halogenanthraqtjinqne-,['VERB'],[],0,0,1,['halogenanthraqtjinqne-'],0
US1968245A,1934-07-31,Phonograph,['NOUN'],[],0,0,1,['phonograph'],0
US1968386A,1934-07-31,gubelmann,['VERB'],[],0,0,1,['gubelmann'],0
US1969001A,1934-08-07,geier,['ADJ'],[],0,0,1,['geier'],0
US1970936A,1934-08-21,Photography,['NOUN'],[],0,0,1,['photography'],0
US1971835A,1934-08-28,construction,['NOUN'],[],0,0,1,['construction'],0
US1972016A,1934-08-28,Burner,['NOUN'],[],0,0,1,['burner'],0
US1972721A,1934-09-04,Valve,['VERB'],[],0,0,1,['valve'],0
US1973021A,1934-09-11,snyder,['NOUN'],[],0,0,1,['snyder'],0
US1973516A,1934-09-11,thieme,['NOUN'],[],0,0,1,['thieme'],0
US1973529A,1934-09-11,guinot,['ADV'],[],0,0,1,['guinot'],0
US1973878A,1930-12-01,phillips,['NOUN'],[],0,0,1,['phillips'],0
US1975107A,1934-10-02,Track,['NOUN'],[],0,0,1,['track'],0
US1975110A,1934-10-02,Figure,['VERB'],[],0,0,1,['figure'],0
US1975774A,1934-10-09,Posit,['NOUN'],[],0,0,1,['posit'],0
US1975992A,1934-10-09,uhthoff,['INTJ'],[],0,0,1,['uhthoff'],0
US1976854A,1934-10-16,Switch,['VERB'],[],0,0,1,['switch'],0
US1976883A,1934-10-16,hoffman,['NOUN'],[],0,0,1,['hoffman'],0
US1976973A,1934-10-16,whitehead,['VERB'],[],0,0,1,['whitehead'],0
US1977031A,1934-10-16,Panelboard,['NOUN'],[],0,0,1,['panelboard'],0
US1978477A,1934-10-30,Burner,['NOUN'],[],0,0,1,['burner'],0
US1978747A,1934-10-30,Stove,['VERB'],[],0,0,1,['stove'],0
US1979594A,1931-10-03,Manganese,['ADJ'],['NORP'],0,0,1,['manganese'],0
US1980781A,1934-11-13,Range,['VERB'],[],0,0,1,['range'],0
US1980786A,1934-11-13,Recorder,['NOUN'],[],0,0,1,['recorder'],0
US1980833A,1934-11-13,Valve,['VERB'],[],0,0,1,['valve'],0
US1981612A,1934-11-20,Cable,['NOUN'],[],0,0,1,['cable'],0
US1982048A,1934-11-27,Varnishes,['NOUN'],[],0,0,1,['varnishes'],0
US1982132A,1933-04-21,Grapnel,['NOUN'],[],0,0,1,['grapnel'],0
US1984713A,1932-07-08,stilphopbopane-,['X'],[],0,0,1,['stilphopbopane-'],0
US1986115A,1935-01-01,offenhauser,['ADJ'],[],0,0,1,['offenhauser'],0
US1986458A,1935-01-01,young,['ADJ'],[],0,0,1,['young'],0
US1987834A,1935-01-15,linthouse,['VERB'],[],0,0,1,['linthouse'],0
US1988224A,1935-01-15,Radiator,['NOUN'],[],0,0,1,['radiator'],0
US1988642A,1935-01-22,wglbers,['NOUN'],[],0,0,1,['wglbers'],0
US1989180A,1935-01-29,Selective,['ADJ'],[],0,0,1,['selective'],0
US1989405A,1935-01-29,dillman,['NOUN'],[],0,0,1,['dillman'],0
US1989424A,1935-01-29,Adhesive,['VERB'],[],0,0,1,['adhesive'],0
US1989495A,1935-01-29,peake,['NOUN'],[],0,0,1,['peake'],0
US1989914A,1935-02-05,Cable,['NOUN'],[],0,0,1,['cable'],0
US1990723A,1935-02-12,boeuf,['NOUN'],[],0,0,1,['boeuf'],0
US1992503A,1935-02-26,Coupung,['NOUN'],[],0,0,1,['coupung'],0
US1992898A,1935-02-26,Transmission,['NOUN'],[],0,0,1,['transmission'],0
US1993733A,1935-03-12,Lubrication,['NOUN'],[],0,0,1,['lubrication'],0
US1994008A,1935-03-12,Stethoscope,['NOUN'],[],0,0,1,['stethoscope'],0
US1994272A,1935-03-12,forrer,['NOUN'],[],0,0,1,['forrer'],0
US1996055A,1935-04-02,Stabilizes,['NOUN'],[],0,0,1,['stabilizes'],0
US1996192A,1935-04-02,daniel,['NOUN'],[],0,0,1,['daniel'],0
US1996444A,1935-04-02,tatter,['NOUN'],[],0,0,1,['tatter'],0
US1997137A,1935-04-09,Recorder,['NOUN'],[],0,0,1,['recorder'],0
US1997390A,1935-04-09,paridon,['VERB'],[],0,0,1,['paridon'],0
US1998013A,1935-04-16,Brawworks,['NOUN'],[],0,0,1,['brawworks'],0
US1999149A,1935-04-23,Screen,['NOUN'],[],0,0,1,['screen'],0
US1999332A,1935-04-30,lutter,['ADJ'],[],0,0,1,['lutter'],0
US1999468A,1935-04-30,Calendar,['NOUN'],[],0,0,1,['calendar'],0
US1999866A,1934-07-10,Allot,['VERB'],[],0,0,1,['allot'],0
US1929406A,1933-10-10,Meter,['NOUN'],['PERSON'],0,1,1,['meter'],0
US1943453A,1934-01-16,Balancer,['NOUN'],['PERSON'],0,1,1,['balancer'],0
US1944656A,1934-01-23,Meter,['NOUN'],['PERSON'],0,1,1,['meter'],0
US1952060A,1934-03-27,Resin,['NOUN'],['PERSON'],0,1,1,['resin'],0
